level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest
93,9,12,4.68683369164602,4.562152183170753,WARRIOR,PALADIN
94,9,12,4.726898985538197,4.668679082176896,WARRIOR,PALADIN
95,9,12,4.761158007400557,4.774303359120702,WARRIOR,PALADIN
96,9,12,4.793031543148807,4.871894544740196,WARRIOR,PALADIN
97,9,12,4.819510919425207,4.963392503343522,WARRIOR,PALADIN
98,9,12,4.843209425649042,5.069245552426738,WARRIOR,PALADIN
99,9,12,4.865163557672858,5.169493025986727,WARRIOR,PALADIN
100,9,12,4.885423348909557,5.270140603570894,WARRIOR,PALADIN
101,9,12,4.90112987015574,5.371498462989632,WARRIOR,PALADIN
102,9,12,4.915844033420891,5.464874388302321,WARRIOR,PALADIN
103,9,12,4.937158541610143,5.560281033304593,RANGER,PALADIN
104,9,12,5.029312039015621,5.657420171800687,RANGER,PALADIN
105,9,12,5.120634302125171,5.756707223673496,RANGER,PALADIN
106,9,12,5.206114114114535,5.829372138245303,RANGER,PALADIN
107,9,12,5.295958146787139,5.930750022378994,RANGER,PALADIN
108,9,12,5.383230464009192,6.014674815331866,RANGER,PALADIN
109,9,12,5.470113991730852,6.079345972208938,RANGER,PALADIN
110,9,12,5.553447043592996,6.153114421677097,RANGER,PALADIN
111,9,12,5.637479099838383,6.229849844056856,RANGER,PALADIN
112,9,12,5.7205239891873205,6.287180223284428,RANGER,PALADIN
113,9,12,5.800521962942096,6.364522922982219,RANGER,PALADIN
114,9,12,5.87709697672163,6.43217827786513,RANGER,PALADIN
115,9,12,5.952140402579831,6.499916553839458,RANGER,PALADIN
116,9,12,6.031350997849261,6.5667705776506935,RANGER,PALADIN
117,9,12,6.1109748084613,6.624516026154703,RANGER,PALADIN
118,9,12,6.1885281330463116,6.6894251779572755,RANGER,PALADIN
119,9,12,6.263928053624834,6.754081674605428,RANGER,PALADIN
120,9,12,6.338649173323252,6.806986127501524,RANGER,PALADIN
20,10,1,1.726323084235326,1.625277621995047,ROGUE,CLERIC
21,10,1,1.7056252194321386,1.5400990060153275,ROGUE,CLERIC
22,10,1,1.6637918930206386,1.3957108487682612,ROGUE,CLERIC
23,10,1,1.5811473353493088,1.3311408230403998,ROGUE,CLERIC
24,10,1,1.5473787522614302,1.2440622933990841,ROGUE,CLERIC
25,10,1,1.5549583421859303,1.28863633834575,ROGUE,CLERIC
26,10,1,1.5750657163450255,1.2850513650684903,ROGUE,CLERIC
27,10,1,1.610854448739052,1.3021804998420317,ROGUE,CLERIC
28,10,1,1.6870056056912164,1.266743771594614,ROGUE,CLERIC
29,10,1,1.7112016831706933,1.3598001235744173,ROGUE,CLERIC
30,10,1,1.7485476637344899,1.451306472534153,ROGUE,CLERIC
31,10,1,1.8023626070825527,1.576065650825642,ROGUE,CLERIC
32,10,1,1.8414250404729327,1.656151777944892,ROGUE,CLERIC
33,10,1,1.8764974103673948,1.7181446403590872,ROGUE,CLERIC
34,10,1,1.9341010722045748,1.7780760674500629,ROGUE,CLERIC
35,10,1,1.9886749146413196,1.942471833137338,ROGUE,CLERIC
36,10,1,2.0473397936387805,2.1065909263668026,ROGUE,CLERIC
37,10,1,2.0873648102855746,2.19196996300266,ROGUE,CLERIC
38,10,1,2.1269460641627047,2.2496148955525763,ROGUE,CLERIC
39,10,1,2.1355768279204934,2.2733490854538463,ROGUE,CLERIC
40,10,1,2.1981207911836442,2.2920209474836417,ROGUE,CLERIC
41,10,1,2.22844823243038,2.3074264711959502,ROGUE,CLERIC
42,10,1,2.219605902522237,2.334622169613243,ROGUE,CLERIC
43,10,1,2.2339223091018434,2.308379286284068,ROGUE,CLERIC
44,10,1,2.2342214522162784,2.3483277623548737,ROGUE,CLERIC
45,10,1,2.2273286461707453,2.3528331469271135,ROGUE,CLERIC
46,10,1,2.188333900482764,2.3546052900916603,ROGUE,CLERIC
47,10,1,2.14865506412083,2.418319397321511,ROGUE,CLERIC
48,10,1,2.11679804110263,2.463632714076658,ROGUE,CLERIC
49,10,1,2.0862115715493568,2.509974572487006,ROGUE,CLERIC
50,10,1,2.0899564746658994,2.5341759102903927,ROGUE,CLERIC
51,10,1,2.0888147607845298,2.5796626596998884,ROGUE,CLERIC
52,10,1,2.081131754972132,2.5846211930649288,ROGUE,CLERIC
53,10,1,2.062992005005193,2.6452507269561165,ROGUE,CLERIC
54,10,1,2.0538485804391327,2.6430485325621422,ROGUE,CLERIC
55,10,1,2.044732308683894,2.6878012719787625,ROGUE,CLERIC
56,10,1,2.0317858295920255,2.6995889080207336,ROGUE,CLERIC
57,10,1,2.0143993599418986,2.69047147121253,ROGUE,CLERIC
58,10,1,1.9930454209686088,2.668647690386594,ROGUE,CLERIC
59,10,1,1.9976999818106522,2.67576949639603,WARRIOR,CLERIC
60,10,1,2.0306067069785882,2.6717735322880243,WARRIOR,CLERIC
61,10,1,2.07065152634176,2.6747519252716456,WARRIOR,CLERIC
62,10,1,2.1150694865842423,2.658604165843559,WARRIOR,CLERIC
63,10,1,2.161137120024481,2.6791319894532206,WARRIOR,CLERIC
64,10,1,2.2064771742049683,2.7103634575754487,WARRIOR,CLERIC
65,10,1,2.262275954883086,2.7535768221586654,WARRIOR,CLERIC
66,10,1,2.3163126925661137,2.8063854578492142,WARRIOR,CLERIC
67,10,1,2.3732243199854786,2.8533845847680483,WARRIOR,CLERIC
68,10,1,2.434581478515696,2.900746045576974,WARRIOR,CLERIC
69,10,1,2.545654536033881,2.9540125356785296,WARRIOR,PALADIN
70,10,1,2.655436309780135,3.002479438201977,WARRIOR,PALADIN
71,10,1,2.7693416906304114,3.0520224554718256,WARRIOR,PALADIN
72,10,1,2.8893687121457123,3.1028344218606785,WARRIOR,PALADIN
73,10,1,3.005893670192994,3.1549441367783038,WARRIOR,PALADIN
74,10,1,3.132117051036998,3.1987335094581626,WARRIOR,PALADIN
75,10,1,3.260942757306573,3.246331338800168,WARRIOR,PALADIN
76,10,1,3.3908992669560822,3.2924378476724137,WARRIOR,PALADIN
77,10,1,3.5228490599217954,3.340479507853722,WARRIOR,PALADIN
78,10,1,3.6528824995465614,3.386546606614238,WARRIOR,PALADIN
79,10,1,3.790575000358931,3.4340759685904,WARRIOR,PALADIN
80,10,1,3.92705886953848,3.4808743172271006,WARRIOR,PALADIN
81,10,1,4.065736923537111,3.525595690389949,WARRIOR,PALADIN
82,10,1,4.207626993908153,3.5725574312456043,WARRIOR,PALADIN
83,10,1,4.344314575736541,3.620316341007279,WARRIOR,PALADIN
84,10,1,4.488520364077031,3.695907780458474,WARRIOR,PALADIN
85,10,1,4.634754565640997,3.791324616745695,WARRIOR,PALADIN
86,10,1,4.783245024919247,3.888573135129203,WARRIOR,PALADIN
87,10,1,4.935604873653676,3.97552555681544,WARRIOR,PALADIN
88,10,1,5.0842381595033626,4.071202800712981,WARRIOR,PALADIN
89,10,1,5.240858693813566,4.172713541069983,WARRIOR,PALADIN
90,10,1,5.39896658445822,4.267225529062246,WARRIOR,PALADIN
91,10,1,5.5582905112514736,4.357545789517259,WARRIOR,PALADIN
92,10,1,5.719205107551839,4.455909227652555,WARRIOR,PALADIN
93,10,1,5.8762435740121965,4.562152183170731,WARRIOR,PALADIN
94,10,1,6.038318477752336,4.668679082176896,WARRIOR,PALADIN
95,10,1,6.1990936889044335,4.774303359120657,WARRIOR,PALADIN
96,10,1,6.362161425305546,4.871894544740218,WARRIOR,PALADIN
97,10,1,6.520077687049075,4.9633925033435,WARRIOR,PALADIN
98,10,1,6.68136979461893,5.069245552426738,WARRIOR,PALADIN
99,10,1,6.843466986799696,5.1694930259867045,WARRIOR,PALADIN
100,10,1,7.006468490237983,5.270140603570894,WARRIOR,PALADIN
101,10,1,7.165625309832246,5.371498462989588,WARRIOR,PALADIN
102,10,1,7.321345802146539,5.464874388302299,WARRIOR,PALADIN
103,10,1,7.479252328455965,5.560281033304615,WARRIOR,PALADIN
104,10,1,7.633527258622075,5.657420171800687,WARRIOR,PALADIN
105,10,1,7.782640670479579,5.756707223673452,WARRIOR,PALADIN
106,10,1,7.922587706636208,5.829372138245259,WARRIOR,PALADIN
107,10,1,8.063534221943769,5.930750022379017,WARRIOR,PALADIN
108,10,1,8.200728668137636,6.014674815331866,WARRIOR,PALADIN
109,10,1,8.333683608983101,6.079345972208938,WARRIOR,PALADIN
110,10,1,8.458785015940995,6.153114421677142,WARRIOR,PALADIN
111,10,1,8.58049055911836,6.229849844056878,WARRIOR,PALADIN
112,10,1,8.70077304714778,6.287180223284405,WARRIOR,PALADIN
113,10,1,8.816157216121123,6.3645229229821965,WARRIOR,PALADIN
114,10,1,8.927870713866515,6.432178277865064,WARRIOR,PALADIN
115,10,1,9.033031364570633,6.499916553839413,WARRIOR,PALADIN
116,10,1,9.138641719298457,6.566770577650649,WARRIOR,PALADIN
117,10,1,9.241428760145599,6.624516026154703,WARRIOR,PALADIN
118,10,1,9.340454856437086,6.689425177957253,WARRIOR,PALADIN
119,10,1,9.43365541232244,6.754081674605428,WARRIOR,PALADIN
120,10,1,9.526242646706496,6.806986127501524,WARRIOR,PALADIN
20,10,5,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,10,5,1.7056252194320942,1.5400990060153052,ROGUE,CLERIC
22,10,5,1.6637918930205942,1.395710848768239,ROGUE,CLERIC
23,10,5,1.5811473353493088,1.3311408230403998,ROGUE,CLERIC
24,10,5,1.5473787522614746,1.2440622933991285,ROGUE,CLERIC
25,10,5,1.5549583421859081,1.28863633834575,ROGUE,CLERIC
26,10,5,1.5750657163450033,1.2850513650684459,ROGUE,CLERIC
27,10,5,1.6108544487390297,1.3021804998420095,ROGUE,CLERIC
28,10,5,1.6870056056911942,1.266743771594614,ROGUE,CLERIC
29,10,5,1.7112016831706933,1.3598001235744395,ROGUE,CLERIC
30,10,5,1.748547663734512,1.451306472534153,ROGUE,CLERIC
31,10,5,1.8023626070825305,1.576065650825642,ROGUE,CLERIC
32,10,5,1.8414250404729327,1.6561517779449142,ROGUE,CLERIC
33,10,5,1.8764974103673948,1.7181446403591316,ROGUE,CLERIC
34,10,5,1.9341010722045748,1.7780760674501073,ROGUE,CLERIC
35,10,5,1.9886749146412974,1.9424718331373825,ROGUE,CLERIC
36,10,5,2.0473397936387583,2.1065909263668248,ROGUE,CLERIC
37,10,5,2.0873648102855746,2.19196996300266,ROGUE,CLERIC
38,10,5,2.1269460641626825,2.249614895552643,ROGUE,CLERIC
39,10,5,2.135576827920471,2.2733490854538685,ROGUE,CLERIC
40,10,5,2.1981207911836442,2.2920209474836417,ROGUE,CLERIC
41,10,5,2.228448232430358,2.3074264711959502,ROGUE,CLERIC
42,10,5,2.2196059025222814,2.334622169613265,ROGUE,CLERIC
43,10,5,2.233922309101821,2.308379286284068,ROGUE,CLERIC
44,10,5,2.2342214522162784,2.3483277623548737,ROGUE,CLERIC
45,10,5,2.2273286461707453,2.3528331469271357,ROGUE,CLERIC
46,10,5,2.188333900482742,2.3546052900916603,ROGUE,CLERIC
47,10,5,2.1486550641208524,2.418319397321489,ROGUE,CLERIC
48,10,5,2.1167980411026077,2.46363271407668,ROGUE,CLERIC
49,10,5,2.086211571549379,2.509974572487006,ROGUE,CLERIC
50,10,5,2.0899564746658994,2.5341759102903705,ROGUE,CLERIC
51,10,5,2.0888147607845076,2.5796626596998884,ROGUE,CLERIC
52,10,5,2.081131754972154,2.584621193064973,ROGUE,CLERIC
53,10,5,2.062992005005193,2.6452507269561165,ROGUE,CLERIC
54,10,5,2.0538485804391327,2.643048532562098,ROGUE,CLERIC
55,10,5,2.0447323086839164,2.6878012719787625,ROGUE,CLERIC
56,10,5,2.0317858295920255,2.6995889080207114,ROGUE,CLERIC
57,10,5,2.0143993599418986,2.69047147121253,ROGUE,CLERIC
58,10,5,1.993045420968631,2.668647690386594,ROGUE,CLERIC
59,10,5,1.9976999818106744,2.6757694963960077,WARRIOR,CLERIC
60,10,5,2.0306067069785882,2.6717735322880243,WARRIOR,CLERIC
61,10,5,2.0706515263417824,2.6747519252716234,WARRIOR,CLERIC
62,10,5,2.1150694865842645,2.6586041658435144,WARRIOR,CLERIC
63,10,5,2.161137120024481,2.6791319894532206,WARRIOR,CLERIC
64,10,5,2.2064771742049905,2.7103634575754265,WARRIOR,CLERIC
65,10,5,2.262275954883086,2.753576822158643,WARRIOR,CLERIC
66,10,5,2.3163126925661137,2.806385457849192,WARRIOR,CLERIC
67,10,5,2.3732243199855008,2.853384584768026,WARRIOR,CLERIC
68,10,5,2.434581478515696,2.900746045576974,WARRIOR,CLERIC
69,10,5,2.5456545360339033,2.9540125356785074,WARRIOR,PALADIN
70,10,5,2.655436309780135,3.0024794382019326,WARRIOR,PALADIN
71,10,5,2.769341690630367,3.052022455471848,WARRIOR,PALADIN
72,10,5,2.88936871214569,3.1028344218606785,WARRIOR,PALADIN
73,10,5,3.005893670192994,3.1549441367782816,WARRIOR,PALADIN
74,10,5,3.13211705103702,3.1987335094581626,WARRIOR,PALADIN
75,10,5,3.260942757306551,3.246331338800146,WARRIOR,PALADIN
76,10,5,3.3908992669561044,3.2924378476724137,WARRIOR,PALADIN
77,10,5,3.5228490599218176,3.3404795078536997,WARRIOR,PALADIN
78,10,5,3.652882499546539,3.3865466066141936,WARRIOR,PALADIN
79,10,5,3.790575000358931,3.4340759685903777,WARRIOR,PALADIN
80,10,5,3.9270588695385023,3.4808743172270784,WARRIOR,PALADIN
81,10,5,4.065736923537111,3.525595690389949,WARRIOR,PALADIN
82,10,5,4.207626993908153,3.5725574312456487,WARRIOR,PALADIN
83,10,5,4.344314575736519,3.6203163410073014,WARRIOR,PALADIN
84,10,5,4.488520364077031,3.695907780458474,WARRIOR,PALADIN
85,10,5,4.634754565640997,3.791324616745695,WARRIOR,PALADIN
86,10,5,4.783245024919269,3.888573135129203,WARRIOR,PALADIN
87,10,5,4.935604873653654,3.9755255568154624,WARRIOR,PALADIN
88,10,5,5.08423815950334,4.071202800712981,WARRIOR,PALADIN
89,10,5,5.240858693813566,4.172713541069983,WARRIOR,PALADIN
90,10,5,5.39896658445822,4.267225529062246,WARRIOR,PALADIN
91,10,5,5.558290511251496,4.357545789517259,WARRIOR,PALADIN
92,10,5,5.719205107551839,4.455909227652555,WARRIOR,PALADIN
93,10,5,5.876243574012219,4.562152183170753,WARRIOR,PALADIN
94,10,5,6.038318477752358,4.668679082176874,WARRIOR,PALADIN
95,10,5,6.199093688904456,4.774303359120702,WARRIOR,PALADIN
96,10,5,6.362161425305568,4.871894544740218,WARRIOR,PALADIN
97,10,5,6.520077687049097,4.9633925033435,WARRIOR,PALADIN
98,10,5,6.68136979461893,5.0692455524267155,WARRIOR,PALADIN
99,10,5,6.843466986799718,5.169493025986727,WARRIOR,PALADIN
100,10,5,7.00646849023796,5.270140603570894,WARRIOR,PALADIN
101,10,5,7.165625309832246,5.371498462989588,WARRIOR,PALADIN
102,10,5,7.321345802146562,5.464874388302299,WARRIOR,PALADIN
103,10,5,7.4792523284559875,5.560281033304615,WARRIOR,PALADIN
104,10,5,7.633527258622119,5.657420171800687,WARRIOR,PALADIN
105,10,5,7.782640670479579,5.756707223673474,WARRIOR,PALADIN
106,10,5,7.9225877066362305,5.829372138245281,WARRIOR,PALADIN
107,10,5,8.063534221943813,5.930750022379017,WARRIOR,PALADIN
108,10,5,8.200728668137657,6.014674815331844,WARRIOR,PALADIN
109,10,5,8.333683608983101,6.0793459722089604,WARRIOR,PALADIN
110,10,5,8.458785015941018,6.153114421677053,WARRIOR,PALADIN
111,10,5,8.580490559118402,6.229849844056812,WARRIOR,PALADIN
112,10,5,8.700773047147848,6.28718022328445,WARRIOR,PALADIN
113,10,5,8.816157216121123,6.364522922982152,WARRIOR,PALADIN
114,10,5,8.927870713866536,6.432178277865042,WARRIOR,PALADIN
115,10,5,9.033031364570675,6.499916553839413,WARRIOR,PALADIN
116,10,5,9.13864171929848,6.5667705776506935,WARRIOR,PALADIN
117,10,5,9.241428760145642,6.624516026154703,WARRIOR,PALADIN
118,10,5,9.340454856437109,6.689425177957253,WARRIOR,PALADIN
119,10,5,9.433655412322484,6.7540816746054055,WARRIOR,PALADIN
120,10,5,9.526242646706518,6.806986127501502,WARRIOR,PALADIN
20,10,12,1.7263230842353483,1.625277621995047,ROGUE,CLERIC
21,10,12,1.7056252194321164,1.5400990060153275,ROGUE,CLERIC
22,10,12,1.6637918930205942,1.395710848768239,ROGUE,CLERIC
23,10,12,1.5811473353492866,1.3311408230403998,ROGUE,CLERIC
24,10,12,1.5473787522614746,1.2440622933991285,ROGUE,CLERIC
25,10,12,1.5549583421859303,1.28863633834575,ROGUE,CLERIC
26,10,12,1.5750657163450255,1.2850513650684459,ROGUE,CLERIC
27,10,12,1.6108544487390297,1.3021804998420539,ROGUE,CLERIC
28,10,12,1.6870056056912164,1.266743771594614,ROGUE,CLERIC
29,10,12,1.7112016831707155,1.359800123574395,ROGUE,CLERIC
30,10,12,1.748547663734512,1.451306472534153,ROGUE,CLERIC
31,10,12,1.8023626070825083,1.576065650825642,ROGUE,CLERIC
32,10,12,1.8414250404729549,1.6561517779449142,ROGUE,CLERIC
33,10,12,1.8764974103673948,1.7181446403591094,ROGUE,CLERIC
34,10,12,1.9341010722045526,1.778076067450085,ROGUE,CLERIC
35,10,12,1.9886749146412974,1.9424718331373603,ROGUE,CLERIC
36,10,12,2.0473397936387583,2.106590926366847,ROGUE,CLERIC
37,10,12,2.0873648102855524,2.19196996300266,ROGUE,CLERIC
38,10,12,2.126946064162727,2.2496148955526207,ROGUE,CLERIC
39,10,12,2.135576827920449,2.273349085453824,ROGUE,CLERIC
40,10,12,2.1981207911836664,2.2920209474836417,ROGUE,CLERIC
41,10,12,2.228448232430358,2.3074264711959502,ROGUE,CLERIC
42,10,12,2.219605902522215,2.334622169613265,ROGUE,CLERIC
43,10,12,2.233922309101821,2.30837928628409,ROGUE,CLERIC
44,10,12,2.2342214522163006,2.348327762354896,ROGUE,CLERIC
45,10,12,2.2273286461707453,2.352833146927158,ROGUE,CLERIC
46,10,12,2.188333900482742,2.354605290091616,ROGUE,CLERIC
47,10,12,2.14865506412083,2.418319397321511,ROGUE,CLERIC
48,10,12,2.1167980411026077,2.463632714076658,ROGUE,CLERIC
49,10,12,2.086211571549379,2.509974572487028,ROGUE,CLERIC
50,10,12,2.0899564746659216,2.5341759102903705,ROGUE,CLERIC
51,10,12,2.0888147607844854,2.579662659699866,ROGUE,CLERIC
52,10,12,2.081131754972132,2.584621193064951,ROGUE,CLERIC
53,10,12,2.062992005005193,2.6452507269561165,ROGUE,CLERIC
54,10,12,2.0538485804391327,2.64304853256212,ROGUE,CLERIC
55,10,12,2.0447323086839164,2.6878012719787403,ROGUE,CLERIC
56,10,12,2.0317858295920255,2.6995889080207114,ROGUE,CLERIC
57,10,12,2.014399359941943,2.69047147121253,ROGUE,CLERIC
58,10,12,1.993045420968631,2.6686476903866163,ROGUE,CLERIC
59,10,12,1.9976999818106744,2.6757694963960077,WARRIOR,CLERIC
60,10,12,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,10,12,2.07065152634176,2.6747519252716234,WARRIOR,CLERIC
62,10,12,2.1150694865842423,2.6586041658435366,WARRIOR,CLERIC
63,10,12,2.161137120024481,2.6791319894531984,WARRIOR,CLERIC
64,10,12,2.2064771742049905,2.7103634575754487,WARRIOR,CLERIC
65,10,12,2.2622759548831084,2.753576822158621,WARRIOR,CLERIC
66,10,12,2.316312692566136,2.8063854578492142,WARRIOR,CLERIC
67,10,12,2.3732243199854786,2.853384584768026,WARRIOR,CLERIC
68,10,12,2.434581478515696,2.900746045576974,WARRIOR,CLERIC
69,10,12,2.5456545360339256,2.9540125356785296,WARRIOR,PALADIN
70,10,12,2.655436309780135,3.002479438201955,WARRIOR,PALADIN
71,10,12,2.7693416906304114,3.0520224554718256,WARRIOR,PALADIN
72,10,12,2.8893687121457123,3.1028344218606785,WARRIOR,PALADIN
73,10,12,3.005893670192994,3.154944136778326,WARRIOR,PALADIN
74,10,12,3.1321170510369756,3.1987335094581404,WARRIOR,PALADIN
75,10,12,3.260942757306573,3.246331338800146,WARRIOR,PALADIN
76,10,12,3.3908992669561044,3.2924378476724137,WARRIOR,PALADIN
77,10,12,3.5228490599217954,3.340479507853722,WARRIOR,PALADIN
78,10,12,3.6528824995465614,3.3865466066141936,WARRIOR,PALADIN
79,10,12,3.7905750003589755,3.4340759685903777,WARRIOR,PALADIN
80,10,12,3.92705886953848,3.480874317227123,WARRIOR,PALADIN
81,10,12,4.065736923537133,3.525595690389971,WARRIOR,PALADIN
82,10,12,4.207626993908198,3.5725574312456043,WARRIOR,PALADIN
83,10,12,4.344314575736519,3.620316341007279,WARRIOR,PALADIN
84,10,12,4.488520364077053,3.6959077804584295,WARRIOR,PALADIN
85,10,12,4.634754565640975,3.7913246167456727,WARRIOR,PALADIN
86,10,12,4.783245024919247,3.888573135129181,WARRIOR,PALADIN
87,10,12,4.935604873653676,3.9755255568154624,WARRIOR,PALADIN
88,10,12,5.08423815950334,4.071202800713003,WARRIOR,PALADIN
89,10,12,5.240858693813566,4.172713541069961,WARRIOR,PALADIN
90,10,12,5.39896658445822,4.267225529062246,WARRIOR,PALADIN
91,10,12,5.5582905112514736,4.357545789517214,WARRIOR,PALADIN
92,10,12,5.719205107551839,4.455909227652555,WARRIOR,PALADIN
93,10,12,5.876243574012241,4.562152183170731,WARRIOR,PALADIN
94,10,12,6.038318477752358,4.668679082176919,WARRIOR,PALADIN
95,10,12,6.1990936889044335,4.77430335912068,WARRIOR,PALADIN
96,10,12,6.362161425305568,4.871894544740196,WARRIOR,PALADIN
97,10,12,6.520077687049075,4.963392503343478,WARRIOR,PALADIN
98,10,12,6.681369794618908,5.0692455524267155,WARRIOR,PALADIN
99,10,12,6.843466986799718,5.169493025986682,WARRIOR,PALADIN
100,10,12,7.006468490237938,5.270140603570872,WARRIOR,PALADIN
101,10,12,7.165625309832224,5.371498462989588,WARRIOR,PALADIN
102,10,12,7.321345802146539,5.464874388302299,WARRIOR,PALADIN
103,10,12,7.4792523284559875,5.560281033304637,WARRIOR,PALADIN
104,10,12,7.633527258622097,5.6574201718006645,WARRIOR,PALADIN
105,10,12,7.782640670479579,5.756707223673452,WARRIOR,PALADIN
106,10,12,7.922587706636208,5.829372138245281,WARRIOR,PALADIN
107,10,12,8.063534221943769,5.930750022378972,WARRIOR,PALADIN
108,10,12,8.200728668137636,6.014674815331866,WARRIOR,PALADIN
109,10,12,8.333683608983078,6.0793459722089604,WARRIOR,PALADIN
110,10,12,8.458785015940972,6.153114421677075,WARRIOR,PALADIN
111,10,12,8.580490559118314,6.229849844056812,WARRIOR,PALADIN
112,10,12,8.70077304714778,6.287180223284405,WARRIOR,PALADIN
113,10,12,8.816157216121102,6.364522922982174,WARRIOR,PALADIN
114,10,12,8.927870713866493,6.432178277865064,WARRIOR,PALADIN
115,10,12,9.033031364570633,6.499916553839413,WARRIOR,PALADIN
116,10,12,9.138641719298457,6.5667705776506935,WARRIOR,PALADIN
117,10,12,9.241428760145642,6.624516026154681,WARRIOR,PALADIN
118,10,12,9.340454856437063,6.689425177957209,WARRIOR,PALADIN
119,10,12,9.433655412322462,6.754081674605428,WARRIOR,PALADIN
120,10,12,9.526242646706518,6.806986127501524,WARRIOR,PALADIN
20,12,1,1.726323084235304,1.625277621995025,ROGUE,CLERIC
21,12,1,1.7056252194321164,1.5400990060153275,ROGUE,CLERIC
22,12,1,1.6637918930206164,1.395710848768239,ROGUE,CLERIC
23,12,1,1.5811473353493088,1.3311408230403998,ROGUE,CLERIC
24,12,1,1.5473787522614524,1.2440622933991063,ROGUE,CLERIC
25,12,1,1.5549583421859081,1.28863633834575,ROGUE,CLERIC
26,12,1,1.5750657163450255,1.2850513650685125,ROGUE,CLERIC
27,12,1,1.6108544487390297,1.3021804998420317,ROGUE,CLERIC
28,12,1,1.6870056056911942,1.2667437715946361,ROGUE,CLERIC
29,12,1,1.7112016831706933,1.3598001235744173,ROGUE,CLERIC
30,12,1,1.7485476637344899,1.4513064725341307,ROGUE,CLERIC
31,12,1,1.8023626070825083,1.5760656508256643,ROGUE,CLERIC
32,12,1,1.8414250404729549,1.6561517779449142,ROGUE,CLERIC
33,12,1,1.8764974103673948,1.7181446403590872,ROGUE,CLERIC
34,12,1,1.9341010722045526,1.778076067450085,ROGUE,CLERIC
35,12,1,1.9886749146413196,1.9424718331373603,ROGUE,CLERIC
36,12,1,2.0473397936387583,2.1065909263668248,ROGUE,CLERIC
37,12,1,2.0873648102855746,2.19196996300266,ROGUE,CLERIC
38,12,1,2.1269460641627047,2.2496148955526207,ROGUE,CLERIC
39,12,1,2.1355768279204934,2.2733490854538463,ROGUE,CLERIC
40,12,1,2.1981207911836442,2.292020947483664,ROGUE,CLERIC
41,12,1,2.22844823243038,2.307426471195906,ROGUE,CLERIC
42,12,1,2.219605902522259,2.334622169613265,ROGUE,CLERIC
43,12,1,2.2339223091018656,2.308379286284068,ROGUE,CLERIC
44,12,1,2.2342214522163006,2.3483277623548737,ROGUE,CLERIC
45,12,1,2.2273286461707453,2.3528331469271135,ROGUE,CLERIC
46,12,1,2.188333900482764,2.3546052900916603,ROGUE,CLERIC
47,12,1,2.1486550641208524,2.418319397321511,ROGUE,CLERIC
48,12,1,2.1167980411026077,2.463632714076658,ROGUE,CLERIC
49,12,1,2.0862115715493568,2.509974572487028,ROGUE,CLERIC
50,12,1,2.0899564746658994,2.5341759102903483,ROGUE,CLERIC
51,12,1,2.0888147607845298,2.5796626596998884,ROGUE,CLERIC
52,12,1,2.081131754972154,2.584621193064973,ROGUE,CLERIC
53,12,1,2.062992005005193,2.6452507269561387,ROGUE,CLERIC
54,12,1,2.0538485804391327,2.64304853256212,ROGUE,CLERIC
55,12,1,2.0447323086839164,2.6878012719787625,ROGUE,CLERIC
56,12,1,2.0317858295920477,2.6995889080207114,ROGUE,CLERIC
57,12,1,2.0143993599419208,2.69047147121253,ROGUE,CLERIC
58,12,1,1.9930454209686532,2.6686476903866163,ROGUE,CLERIC
59,12,1,1.9976999818106744,2.67576949639603,WARRIOR,CLERIC
60,12,1,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,12,1,2.07065152634176,2.6747519252716234,WARRIOR,CLERIC
62,12,1,2.1150694865842423,2.658604165843559,WARRIOR,CLERIC
63,12,1,2.161137120024459,2.679131989453243,WARRIOR,CLERIC
64,12,1,2.2064771742049905,2.710363457575471,WARRIOR,CLERIC
65,12,1,2.2622759548831306,2.7535768221586654,WARRIOR,CLERIC
66,12,1,2.3163126925661137,2.8063854578492142,WARRIOR,CLERIC
67,12,1,2.3732243199855008,2.8533845847680483,WARRIOR,CLERIC
68,12,1,2.434581478515674,2.900746045576974,WARRIOR,CLERIC
69,12,1,2.5456545360339256,2.9540125356785296,WARRIOR,PALADIN
70,12,1,2.655436309780157,3.002479438201955,WARRIOR,PALADIN
71,12,1,2.769341690630389,3.0520224554718256,WARRIOR,PALADIN
72,12,1,2.8893687121457345,3.1028344218606785,WARRIOR,PALADIN
73,12,1,3.0058936701929717,3.1549441367782816,WARRIOR,PALADIN
74,12,1,3.1321170510369756,3.1987335094581626,WARRIOR,PALADIN
75,12,1,3.260942757306551,3.246331338800168,WARRIOR,PALADIN
76,12,1,3.3908992669561044,3.292437847672436,WARRIOR,PALADIN
77,12,1,3.5228490599217954,3.340479507853722,WARRIOR,PALADIN
78,12,1,3.6528824995465614,3.3865466066141936,WARRIOR,PALADIN
79,12,1,3.790575000358931,3.4340759685903777,WARRIOR,PALADIN
80,12,1,3.92705886953848,3.480874317227123,WARRIOR,PALADIN
81,12,1,4.065736923537111,3.525595690389993,WARRIOR,PALADIN
82,12,1,4.207626993908131,3.5725574312456265,WARRIOR,PALADIN
