level,class,hp,mp,dex,cha,cap_h,capacity_bonus_h,proc_bonus_pp,raw_proc_pct,search_s,search_reduction_pct,sale_bonus_pct,variant
56,PALADIN,853.0,807.25,29.75,78.0,10.831135228483465,2.8311352284834648,5.170841143169989,25.17084114316999,4.543427428442641,9.131451431147172,15.90476502274255,proposed
56,RANGER,881.0,1182.75,79.0,28.5,10.85608435287977,2.8560843528797712,6.11632838651988,26.116328386519882,4.307713281250279,13.845734374994425,11.614615456499394,proposed
56,ROGUE,854.75,839.25,72.25,28.0,10.835638531641337,2.835638531641337,5.273917177212779,24.77391717721278,4.327793753293198,13.444124934136033,11.593781039620351,proposed
56,WARRIOR,1623.75,803.25,29.75,28.5,11.288562183321847,3.2885621833218477,5.158336507081534,25.158336507081536,4.543427428442641,9.131451431147172,11.729096989966555,proposed
57,CLERIC,859.75,1690.25,30.5,27.75,10.833884595476512,2.833884595476513,6.9223706976739585,26.92237069767396,4.536007982427944,9.279840351441123,11.535210714425986,proposed
57,MAGE,857.75,1690.25,30.5,27.75,10.831924784796595,2.8319247847965943,6.9223706976739585,26.92237069767396,4.536007982427944,9.279840351441123,11.535210714425986,proposed
57,PALADIN,887.5,840.5,30.0,79.75,10.863717004770024,2.8637170047700233,5.271797140090447,25.27179714009045,4.541257289553752,9.17485420892495,15.979687729371141,proposed
57,RANGER,916.25,1238.5,80.75,29.0,10.888029614381722,2.888029614381723,6.225077236906076,26.225077236906078,4.303088692140417,13.938226157191675,11.69214731204055,proposed
57,ROGUE,890.5,875.75,74.75,28.25,10.869048017158994,2.869048017158993,5.379895646487384,25.379895646487384,4.320299844653999,13.594003106920042,11.636298046423072,proposed
57,WARRIOR,1707.25,836.5,30.0,29.5,11.317426308408963,3.317426308408964,5.259810474046967,25.25981047404697,4.541257289553752,9.17485420892495,11.895176856632727,proposed
58,CLERIC,893.25,1774.25,30.75,28.5,10.865593833258933,2.865593833258933,7.024804686912454,27.024804686912454,4.534143106042607,9.317137879147857,11.66616844366205,proposed
58,MAGE,891.25,1774.25,30.75,28.5,10.863739660763118,2.8637396607631183,7.024804686912454,27.024804686912454,4.534143106042607,9.317137879147857,11.66616844366205,proposed
58,PALADIN,922.0,873.5,30.75,81.0,10.894346581327927,2.8943465813279277,5.367220326275927,25.367220326275927,4.535477453580902,9.290450928381963,16.0286132820049,proposed
58,RANGER,951.75,1294.75,82.0,30.0,10.918483041763078,2.9184830417630794,6.328902605912694,26.328902605912695,4.299859443964738,14.002811120705227,11.845005999548786,proposed
58,ROGUE,927.0,911.75,76.75,28.75,10.901308390319329,2.90130839031933,5.479698052761337,25.47969805276134,4.314798803658027,13.704023926839461,11.732077446363162,proposed
58,WARRIOR,1791.5,869.5,30.75,29.75,11.34424870389304,3.3442487038930393,5.355711413808632,25.355711413808635,4.535477453580902,9.290450928381963,11.930117457611065,proposed
59,CLERIC,915.25,1831.75,31.25,29.25,10.885355799504369,2.8853557995043695,7.090929638759311,27.090929638759313,4.53016137295082,9.396772540983607,11.791714352381694,proposed
59,MAGE,913.25,1831.75,31.25,29.25,10.883565775870213,2.883565775870214,7.090929638759311,27.090929638759313,4.53016137295082,9.396772540983607,11.791714352381694,proposed
59,PALADIN,944.75,894.5,31.0,82.25,10.913662731997466,2.9136627319974666,5.426232373579574,25.426232373579573,4.533437826541275,9.331243469174504,16.0768084017042,proposed
59,RANGER,974.75,1333.5,82.75,30.5,10.937303351342356,2.937303351342356,6.397078224646227,26.39707822464623,4.298010264353723,14.03979471292555,11.938084375800898,proposed
59,ROGUE,950.25,935.5,78.0,29.0,10.920994184029187,2.920994184029186,5.543332894522123,25.543332894522123,4.311711060668478,13.765778786630445,11.772893772893774,proposed
59,WARRIOR,1848.0,890.5,31.0,29.75,11.361049379443855,3.3610493794438563,5.415014808143842,25.415014808143845,4.533437826541275,9.331243469174504,11.930117457611065,proposed
60,CLERIC,948.75,1920.0,31.5,29.75,10.914128123280024,2.9141281232800247,7.186945372553385,27.186945372553385,4.528058007566204,9.438839848675915,11.874252291638605,proposed
60,MAGE,946.75,1920.0,31.5,29.75,10.912429359474098,2.9124293594740975,7.186945372553385,27.186945372553385,4.528058007566204,9.438839848675915,11.874252291638605,proposed
60,PALADIN,977.25,930.0,31.25,84.5,10.940135402294901,2.9401354022949016,5.522377743977552,25.522377743977554,4.53088084232152,9.382383153569595,16.16271803838745,proposed
60,RANGER,1011.25,1393.75,84.0,31.25,10.966065507542043,2.966065507542043,6.498285588166382,26.498285588166382,4.295059292301686,14.098814153966282,12.04706335154644,proposed
60,ROGUE,988.5,969.5,80.5,29.0,10.95172246396374,2.95172246396374,5.63196538421324,25.631965384213242,4.304852982162765,13.902940356744706,11.772893772893774,proposed
60,WARRIOR,1933.0,926.0,31.25,30.5,11.38478794467192,3.38478794467192,5.511626125449674,25.511626125449673,4.53088084232152,9.382383153569595,12.044011888732387,proposed
61,CLERIC,983.5,2008.5,31.75,30.5,10.942717470049594,2.942717470049594,7.277205041962137,27.277205041962137,4.525744416873449,9.485111662531018,12.006373256373259,proposed
61,MAGE,981.5,2008.5,31.75,30.5,10.941107430107879,2.9411074301078783,7.277205041962137,27.277205041962137,4.525744416873449,9.485111662531018,12.006373256373259,proposed
61,PALADIN,1012.5,964.0,31.75,86.5,10.967668730241519,2.9676687302415186,5.610635519307677,25.610635519307678,4.526430348258707,9.471393034825871,16.23137381731405,proposed
61,RANGER,1048.25,1454.75,85.75,32.0,10.993643550461236,2.993643550461236,6.5949694235064165,26.59496942350642,4.290723446062687,14.185531078746251,12.179184316281091,proposed
61,ROGUE,1023.25,1006.25,82.5,29.25,10.97812905046132,2.9781290504613196,5.723156020655493,25.723156020655495,4.2999228141869965,14.001543716260066,11.809178243140508,proposed
61,WARRIOR,2022.5,960.0,31.75,31.25,11.408020213267971,3.408020213267971,5.600302579289325,25.600302579289327,4.526430348258707,9.471393034825871,12.15901736045683,proposed
62,CLERIC,1018.5,2100.0,32.0,31.25,10.969793791786495,2.969793791786495,7.364512445134295,27.364512445134295,4.523983853493167,9.52032293013665,12.115027829313545,proposed
62,MAGE,1016.5,2100.0,32.0,31.25,10.968265214268921,2.968265214268921,7.364512445134295,27.364512445134295,4.523983853493167,9.52032293013665,12.115027829313545,proposed
62,PALADIN,1044.75,999.75,32.25,89.25,10.991540144250175,2.991540144250175,5.700152202913887,25.700152202913888,4.522279074495911,9.554418510081778,16.325206325206324,proposed
62,RANGER,1087.0,1515.5,87.5,32.75,11.020952965320705,3.020952965320705,6.686164001260564,26.686164001260565,4.286638173773129,14.26723652453741,12.28783888922138,proposed
62,ROGUE,1060.25,1042.25,84.0,29.5,11.005016546481666,3.0050165464816656,5.809355909332583,25.80935590933258,4.29593339426765,14.081332114646997,11.844118844118844,proposed
62,WARRIOR,2111.0,995.75,32.25,31.75,11.429278232234244,3.4292782322342448,5.690236446614174,25.690236446614175,4.522279074495911,9.554418510081778,12.238284202569918,proposed
63,CLERIC,1041.75,2163.0,32.5,31.25,10.987131667318403,2.987131667318403,7.421554304041525,27.42155430404153,4.519704083084365,9.605918338312705,12.115027829313545,proposed
63,MAGE,1039.75,2163.0,32.5,31.25,10.985654320908466,2.985654320908467,7.421554304041525,27.42155430404153,4.519704083084365,9.605918338312705,12.115027829313545,proposed
63,PALADIN,1066.5,1023.5,32.5,90.25,11.006904547251873,3.0069045472518727,5.757389488654907,25.75738948865491,4.520518511115629,9.589629777687412,16.35672707706606,proposed
63,RANGER,1111.75,1559.0,88.0,32.75,11.037568201548108,3.0375682015481074,6.748623425848837,26.74862342584884,4.285442818581872,14.291143628362548,12.28783888922138,proposed
63,ROGUE,1085.75,1067.0,86.75,29.75,11.02270770699627,3.0227077069962696,5.8666502295587915,25.866650229558793,4.289338603852579,14.213227922948416,11.877788877788877,proposed
63,WARRIOR,2171.25,1019.5,32.5,32.0,11.442877175737234,3.4428771757372343,5.747735375510862,25.747735375510864,4.520518511115629,9.589629777687412,12.271954236239951,proposed
64,CLERIC,1078.0,2257.75,33.5,32.5,11.013037933519657,3.0130379335196573,7.502819768220615,27.502819768220615,4.512541459369817,9.74917081260365,12.317315026697178,proposed
64,MAGE,1076.0,2257.75,33.5,32.5,11.011635473763494,3.0116354737634947,7.502819768220615,27.502819768220615,4.512541459369817,9.74917081260365,12.317315026697178,proposed
64,PALADIN,1102.0,1058.5,33.0,92.75,11.030961787772146,3.0309617877721466,5.839129703753811,25.839129703753812,4.516886307936551,9.66227384126898,16.435707889347775,proposed
64,RANGER,1149.75,1625.0,90.5,33.75,11.06220868467532,3.062208684675319,6.838841943916572,26.838841943916574,4.279796618137325,14.404067637253513,12.458797765803007,proposed
64,ROGUE,1125.0,1104.0,89.25,30.0,11.048723652216825,3.0487236522168244,5.949149833410495,25.949149833410495,4.283200536531145,14.33598926937711,11.933159863392422,proposed
64,WARRIOR,2265.5,1054.5,33.0,32.75,11.462888069923995,3.462888069923994,5.8298434934013255,25.829843493401327,4.516886307936551,9.66227384126898,12.376566416040102,proposed
65,CLERIC,1112.5,2354.5,34.0,33.25,11.036216080411254,3.036216080411255,7.580586777638397,27.5805867776384,4.508956150953532,9.82087698092936,12.42406456346295,proposed
65,MAGE,1110.5,2354.5,34.0,33.25,11.034878589726585,3.034878589726585,7.580586777638397,27.5805867776384,4.508956150953532,9.82087698092936,12.42406456346295,proposed
65,PALADIN,1137.25,1093.75,33.5,94.75,11.053767356539074,3.0537673565390744,5.9186161948167175,25.918616194816718,4.512907953164648,9.741840936707035,16.497198003654248,proposed
65,RANGER,1189.5,1690.5,92.0,34.25,11.086450080030517,3.0864500800305166,6.923777746661654,26.923777746661656,4.276365693649847,14.472686127003062,12.53529926869098,proposed
65,ROGUE,1164.5,1141.25,90.75,30.5,11.073467686199901,3.0734676861999013,6.028890440348423,26.028890440348427,4.279784712728092,14.404305745438164,12.01848151848152,proposed
65,WARRIOR,2360.75,1089.75,33.5,33.0,11.48169946498722,3.48169946498722,5.909681578255374,25.909681578255377,4.512907953164648,9.741840936707035,12.419083422842823,proposed
66,CLERIC,1149.5,2452.75,34.5,33.5,11.059853828709347,3.0598538287093464,7.654848721876151,27.654848721876153,4.505471504112808,9.890569917743832,12.453287240260146,proposed
66,MAGE,1147.5,2452.75,34.5,33.5,11.058580979890795,3.058580979890796,7.654848721876151,27.654848721876153,4.505471504112808,9.890569917743832,12.453287240260146,proposed
66,PALADIN,1175.25,1129.25,33.75,96.0,11.077103030339096,3.077103030339096,5.995364310066066,25.995364310066066,4.5112881827092615,9.774236345814773,16.534880839116582,proposed
66,RANGER,1230.25,1758.25,93.25,34.5,11.109975489178105,3.1099754891781046,7.006789715501028,27.00678971550103,4.273738515391161,14.52522969217678,12.564521945488178,proposed
66,ROGUE,1203.75,1179.0,93.25,31.25,11.096939880771572,3.096939880771571,6.10671907277251,26.10671907277251,4.27435844510031,14.512831097993798,12.12530999580477,proposed
66,WARRIOR,2461.25,1125.25,33.75,33.25,11.50014221906099,3.500142219060989,5.986762029947764,25.986762029947762,4.5112881827092615,9.774236345814773,12.449331456720621,proposed
67,CLERIC,1188.5,2553.25,35.0,34.0,11.083458917247615,3.0834589172476154,7.726062070091177,27.726062070091178,4.501899346529628,9.962013069407437,12.526836158192092,proposed
67,MAGE,1186.5,2553.25,35.0,34.0,11.082248899246153,3.0822488992461534,7.726062070091177,27.726062070091178,4.501899346529628,9.962013069407437,12.526836158192092,proposed
67,PALADIN,1211.75,1168.0,34.0,98.0,11.098743007596234,3.098743007596234,6.07623556339999,26.07623556339999,4.509423306323924,9.811533873521508,16.58871917430821,proposed
67,RANGER,1274.0,1825.75,95.0,34.75,11.134023631510487,3.1340236315104875,7.085091578824029,27.08509157882403,4.27016026085964,14.596794782807203,12.608848186622929,proposed
67,ROGUE,1243.25,1215.75,94.5,31.5,11.119344681336809,3.1193446813368086,6.179513736985384,26.179513736985385,4.271666666900183,14.56666666199635,12.155558029682567,proposed
67,WARRIOR,2561.25,1164.0,34.0,33.5,11.517315733974746,3.5173157339747454,6.067977428258743,26.067977428258743,4.509423306323924,9.811533873521508,12.480659777522625,proposed
68,CLERIC,1213.75,2621.5,36.0,34.0,11.09805259168722,3.0980525916872197,7.772072841117879,27.77207284111788,4.4949527792657165,10.100944414685664,12.526836158192092,proposed
68,MAGE,1211.75,2621.5,36.0,34.0,11.09688054924652,3.0968805492465217,7.772072841117879,27.77207284111788,4.4949527792657165,10.100944414685664,12.526836158192092,proposed
68,PALADIN,1237.0,1192.0,34.75,99.5,11.113026551495048,3.113026551495049,6.124313914027563,26.124313914027564,4.503436447489284,9.931271050214331,16.633688786390206,proposed
68,RANGER,1302.0,1873.0,96.5,34.75,11.148712200783889,3.148712200783889,7.137543417869452,27.137543417869452,4.267106267922183,14.657874641556338,12.608848186622929,proposed
68,ROGUE,1270.75,1240.75,96.0,31.5,11.134251906766917,3.134251906766917,6.227532688535314,26.227532688535316,4.268327809343434,14.633443813131315,12.155558029682567,proposed
68,WARRIOR,2629.75,1188.0,34.75,33.75,11.52836041863348,3.528360418633479,6.116256197194569,26.11625619719457,4.503436447489284,9.931271050214331,12.521476104053237,proposed
69,CLERIC,1253.75,2726.75,36.25,34.5,11.120396810394936,3.1203968103949364,7.839527465111905,27.839527465111907,4.4928494138811015,10.14301172237797,12.583333333333334,proposed
69,MAGE,1251.75,2726.75,36.25,34.5,11.11928191692222,3.1192819169222203,7.839527465111905,27.839527465111907,4.4928494138811015,10.14301172237797,12.583333333333334,proposed
69,PALADIN,1274.25,1231.75,35.25,101.25,11.133266375749717,3.133266375749716,6.201751054866894,26.201751054866897,4.499521487901769,10.009570241964608,16.680299298403447,proposed
69,RANGER,1346.75,1944.0,99.5,35.0,11.171294403900275,3.171294403900275,7.213068916914882,27.213068916914885,4.261107812295694,14.777843754086131,12.63709677419355,proposed
69,ROGUE,1312.0,1279.75,98.0,31.5,11.155767112430004,3.155767112430004,6.3000120381032465,26.300012038103247,4.264532876782934,14.709342464341326,12.155558029682567,proposed
69,WARRIOR,2733.25,1227.75,35.25,34.25,11.544136605590738,3.5441366055907384,6.1940117131572325,26.194011713157234,4.499521487901769,10.009570241964608,12.580946814728229,proposed
70,CLERIC,1294.0,2832.75,36.5,34.75,11.141807211753564,3.1418072117535636,7.903523024757918,27.903523024757916,4.491229643425714,10.17540713148571,12.610655737704919,proposed
70,MAGE,1292.0,2832.75,36.5,34.75,11.140745782712804,3.1407457827128042,7.903523024757918,27.903523024757916,4.491229643425714,10.17540713148571,12.610655737704919,proposed
70,PALADIN,1311.75,1271.75,36.0,103.0,11.152757092560366,3.152757092560366,6.276558687716806,26.276558687716808,4.494451557831839,10.11096884336321,16.728341187119582,proposed
70,RANGER,1391.0,2016.25,102.0,35.0,11.192435511815875,3.1924355118158743,7.285807141230931,27.285807141230933,4.25617265820802,14.8765468358396,12.63709677419355,proposed
70,ROGUE,1354.0,1320.0,100.5,31.75,11.176599278974784,3.1765992789747832,6.372066786258134,26.372066786258138,4.259641414475835,14.807171710483306,12.184780706479762,proposed
70,WARRIOR,2838.25,1267.75,36.0,34.5,11.5591284856581,3.5591284856581,6.2691207825667465,26.26912078256675,4.494451557831839,10.11096884336321,12.610169491525426,proposed
71,CLERIC,1333.5,2939.5,37.0,35.25,11.161859683082223,3.1618596830822234,7.964090760285481,27.964090760285483,4.487853220504626,10.242935589907471,12.677193828351013,proposed
71,MAGE,1331.5,2939.5,37.0,35.25,11.160847160159616,3.1608471601596158,7.964090760285481,27.964090760285483,4.487853220504626,10.242935589907471,12.677193828351013,proposed
71,PALADIN,1350.75,1311.75,36.5,104.25,11.172209155365284,3.1722091553652834,6.348776528235954,26.348776528235955,4.491015938724579,10.179681225508428,16.76203753328818,proposed
71,RANGER,1435.75,2087.5,103.25,35.5,11.212741647308434,3.2127416473084343,7.353892898569916,27.353892898569917,4.253838505923383,14.923229881532329,12.703634864839644,proposed
71,ROGUE,1396.75,1360.5,103.75,32.25,11.19684133741417,3.19684133741417,6.441671025615304,26.441671025615307,4.253592840292818,14.928143194143637,12.272993147633379,proposed
71,WARRIOR,2946.75,1307.75,36.5,34.75,11.573622088819743,3.573622088819744,6.341624527967528,26.34162452796753,4.491015938724579,10.179681225508428,12.649385177799935,proposed
72,CLERIC,1376.0,3049.5,37.5,35.75,11.182365220331569,3.182365220331569,8.023012427498166,28.023012427498166,4.484741556208752,10.305168875824968,12.746151871642365,proposed
72,MAGE,1374.0,3049.5,37.5,35.75,11.181401477785466,3.181401477785466,8.023012427498166,28.023012427498166,4.484741556208752,10.305168875824968,12.746151871642365,proposed
72,PALADIN,1387.75,1351.75,37.0,106.25,11.18980906115731,3.18980906115731,6.418441108297032,26.418441108297035,4.487835381835696,10.243292363286084,16.813749579732402,proposed
72,RANGER,1482.75,2161.0,105.75,35.75,11.232967833991367,3.232967833991367,7.420610909944239,27.42061090994424,4.249304275001537,15.013914499969268,12.746151871642365,proposed
72,ROGUE,1436.75,1403.0,105.25,32.5,11.21481358068357,3.2148135806835696,6.511900082293661,26.511900082293664,4.250878353672471,14.982432926550572,12.307933748611715,proposed
72,WARRIOR,3054.75,1347.75,37.0,35.25,11.587131634671728,3.5871316346717284,6.411560023587688,26.41156002358769,4.487835381835696,10.243292363286084,12.716849451645064,proposed
73,CLERIC,1415.5,3162.75,38.5,36.25,11.200557059008593,3.2005570590085934,8.080209504608629,28.08020950460863,4.478837372672989,10.423252546540219,12.813409234661608,proposed
73,MAGE,1413.5,3162.75,38.5,36.25,11.19963559125073,3.199635591250731,8.080209504608629,28.08020950460863,4.478837372672989,10.423252546540219,12.813409234661608,proposed
73,PALADIN,1427.5,1389.75,37.25,108.5,11.2079177812539,3.2079177812539004,6.481876741090465,26.481876741090467,4.486123722993756,10.277525540124895,16.86947203042648,proposed
73,RANGER,1526.75,2238.0,108.0,36.25,11.251024031475424,3.251024031475425,7.487069299950007,27.487069299950008,4.245417656571606,15.09164686856789,12.813409234661608,proposed
73,ROGUE,1478.5,1444.0,107.75,33.25,11.232743003428391,3.2327430034283906,6.5769886635537755,26.576988663553777,4.246521020160037,15.069579596799256,12.406136840099105,proposed
73,WARRIOR,3166.5,1385.75,37.25,36.25,11.600238156777946,3.6002381567779467,6.475237131464542,26.475237131464546,4.486123722993756,10.277525540124895,12.846412304482573,proposed
74,CLERIC,1457.5,3276.25,38.75,37.0,11.21901363525803,3.219013635258029,8.134321196792179,28.13432119679218,4.4772176022176025,10.455647955647956,12.91593395008955,proposed
74,MAGE,1455.5,3276.25,38.75,37.0,11.218134061696652,3.218134061696652,8.134321196792179,28.13432119679218,4.4772176022176025,10.455647955647956,12.91593395008955,proposed
74,PALADIN,1467.0,1429.5,38.0,110.25,11.225104793730987,3.2251047937309862,6.545682296118748,26.54568229611875,4.481107026143791,10.377859477124183,16.91238966982674,proposed
74,RANGER,1573.25,2314.25,110.0,37.0,11.269253397557183,3.269253397557183,7.549518064411279,27.54951806441128,4.242014680412108,15.15970639175783,12.91593395008955,proposed
74,ROGUE,1522.5,1484.5,109.75,33.75,11.250797027799713,3.250797027799714,6.639239698606919,26.63923969860692,4.243276332051391,15.134473358972182,12.489386619821403,proposed
74,WARRIOR,3278.75,1425.5,38.0,36.25,11.612581949867806,3.612581949867806,6.539280789069034,26.539280789069036,4.481107026143791,10.377859477124183,12.846412304482573,proposed
75,CLERIC,1499.25,3391.5,39.5,37.25,11.236546253563194,3.2365462535631933,8.186272135557623,28.186272135557623,4.472993121529514,10.540137569409723,12.941535588594412,proposed
75,MAGE,1497.25,3391.5,39.5,37.25,11.235705589647452,3.235705589647453,8.186272135557623,28.186272135557623,4.472993121529514,10.540137569409723,12.941535588594412,proposed
75,PALADIN,1507.75,1470.25,38.5,111.25,11.24207257964534,3.2420725796453396,6.60912665447757,26.60912665447757,4.477891841116479,10.442163177670425,16.93420552699551,proposed
75,RANGER,1621.0,2391.25,112.25,37.25,11.28701351457262,3.287013514572619,7.609598198914247,27.60959819891425,4.238371157750636,15.232576844987278,12.941535588594412,proposed
75,ROGUE,1565.25,1528.75,111.75,34.25,11.267545658863108,3.267545658863108,6.704389817381163,26.704389817381163,4.239688833345772,15.206223333084562,12.549176556660521,proposed
75,WARRIOR,3393.75,1466.25,38.5,36.25,11.624480526944435,3.624480526944436,6.602958434750304,26.602958434750306,4.477891841116479,10.442163177670425,12.846412304482573,proposed
76,CLERIC,1542.25,3508.25,39.5,38.0,11.253765384223437,3.253765384223436,8.23600654245659,28.23600654245659,4.472993121529514,10.540137569409723,13.027423233444322,proposed
76,MAGE,1540.25,3508.25,39.5,38.0,11.252962038031741,3.2529620380317414,8.23600654245659,28.23600654245659,4.472993121529514,10.540137569409723,13.027423233444322,proposed
76,PALADIN,1549.0,1510.5,38.5,112.75,11.258492712088698,3.2584927120886977,6.669484836606804,26.669484836606806,4.477891841116479,10.442163177670425,16.972282162380882,proposed
76,RANGER,1670.5,2469.25,114.75,37.75,11.304542249125415,3.304542249125415,7.667501532477458,27.66750153247746,4.234208937198067,15.31582125603865,13.002621646142735,proposed
76,ROGUE,1610.5,1571.75,113.5,34.75,11.28451248389174,3.2845124838917403,6.765493968476619,26.76549396847662,4.237112366715824,15.257752665683533,12.609287626819185,proposed
76,WARRIOR,3510.5,1506.5,38.5,36.75,11.635832655740177,3.635832655740177,6.663534406462361,26.66353440646236,4.477891841116479,10.442163177670425,12.910560731619771,proposed
77,CLERIC,1585.75,3627.5,39.75,38.5,11.270561964420985,3.270561964420984,8.284045125570799,28.2840451255708,4.470953494489887,10.580930110202262,13.089169085631351,proposed
77,MAGE,1583.75,3627.5,39.75,38.5,11.269794380328282,3.2697943803282814,8.284045125570799,28.2840451255708,4.470953494489887,10.580930110202262,13.089169085631351,proposed
77,PALADIN,1588.75,1553.25,39.0,115.0,11.273623745044063,3.2736237450440635,6.731136419600239,26.73113641960024,4.474319683533299,10.51360632933403,17.02454458610513,proposed
77,RANGER,1718.75,2548.5,116.5,38.0,11.320859077692205,3.320859077692206,7.723537158287742,27.723537158287744,4.231414681919686,15.37170636160627,13.040329036791302,proposed
77,ROGUE,1654.0,1615.5,116.5,35.25,11.300037367942952,3.3000373679429527,6.825333244008165,26.825333244008167,4.232203626159328,15.355927476813443,12.699867336964113,proposed
77,WARRIOR,3627.5,1549.25,39.0,37.0,11.646520887634063,3.6465208876340633,6.725404081251176,26.725404081251178,4.474319683533299,10.51360632933403,12.946845201866505,proposed
78,CLERIC,1629.75,3748.25,40.0,40.0,11.286679712233195,3.2866797122331937,8.3300846036521,28.3300846036521,4.468974751839502,10.620504963209951,13.265993265993266,proposed
78,MAGE,1627.75,3748.25,40.0,40.0,11.285945576009365,3.2859455760093654,8.3300846036521,28.3300846036521,4.468974751839502,10.620504963209951,13.265993265993266,proposed
78,PALADIN,1630.0,1594.5,39.25,117.5,11.28865358362886,3.28865358362886,6.7884504588741414,26.78845045887414,4.4726549194541505,10.546901610916983,17.078148332503734,proposed
78,RANGER,1768.0,2627.5,118.0,39.25,11.336626702865095,3.3366267028650953,7.776777709567083,27.776777709567085,4.229048341999059,15.419033160018817,13.193843193843195,proposed
78,ROGUE,1699.25,1661.0,119.25,35.5,11.31554514755907,3.315545147559069,6.8852586525137065,26.88525865251371,4.22803640564506,15.439271887098789,12.725468975468976,proposed
78,WARRIOR,3747.0,1590.5,39.25,37.5,11.656820284844839,3.656820284844839,6.782917158542174,26.782917158542176,4.4726549194541505,10.546901610916983,12.999769244742954,proposed
79,CLERIC,1674.25,3869.75,40.25,40.25,11.302297407156189,3.302297407156188,8.374040600395038,28.37404060039504,4.467054207502365,10.658915849952708,13.288607467711946,proposed
79,MAGE,1672.25,3869.75,40.25,40.25,11.301595001104738,3.3015950011047384,8.374040600395038,28.37404060039504,4.467054207502365,10.658915849952708,13.288607467711946,proposed
79,PALADIN,1671.0,1636.75,39.5,119.75,11.302981556476038,3.3029815564760376,6.8453629437466565,26.845362943746657,4.470943260612211,10.581134787755794,17.124882629107983,proposed
79,RANGER,1816.75,2709.0,118.75,39.5,11.351565534597764,3.351565534597764,7.829143979143492,27.829143979143495,4.227888693045292,15.442226139094148,13.218644781144782,proposed
79,ROGUE,1744.25,1704.75,121.25,36.5,11.33023543826622,3.33023543826622,6.94079067749172,26.940790677491723,4.224911945940594,15.501761081188123,12.856583422842823,proposed
79,WARRIOR,3868.25,1632.75,39.5,38.0,11.666660775817105,3.6666607758171055,6.840024276816576,26.840024276816578,4.470943260612211,10.581134787755794,13.061150882209922,proposed
80,CLERIC,1718.75,3994.75,41.25,40.5,11.31740983145361,3.3174098314536096,8.416904692104197,28.416904692104197,4.460416666666667,10.791666666666668,13.32227750138198,proposed
80,MAGE,1716.75,3994.75,41.25,40.5,11.316737636458306,3.3167376364583063,8.416904692104197,28.416904692104197,4.460416666666667,10.791666666666668,13.32227750138198,proposed
80,PALADIN,1712.5,1681.25,40.25,121.25,11.316904582900852,3.3169045829008525,6.902760187509616,26.902760187509617,4.465993961998528,10.680120760029435,17.15732921174452,proposed
80,RANGER,1865.0,2792.5,120.25,39.75,11.36569819137296,3.3656981913729602,7.880317813609573,27.880317813609576,4.2256698479918535,15.486603040162938,13.252314814814817,proposed
80,ROGUE,1793.5,1748.5,123.0,37.0,11.345580944251541,3.345580944251541,6.994417105250786,26.994417105250786,4.222381735025268,15.552365299494653,12.918159777522625,proposed
80,WARRIOR,3991.5,1677.25,40.25,38.25,11.676097788202474,3.6760977882024743,6.897613534235385,26.897613534235386,4.465993961998528,10.680120760029435,13.094820915879955,proposed
81,CLERIC,1762.75,4121.5,41.75,41.25,11.331659846778013,3.3316598467780136,8.458081243354485,28.458081243354485,4.457386363636363,10.852272727272727,13.411029269238226,proposed
81,MAGE,1760.75,4121.5,41.75,41.25,11.331015442269797,3.3310154422697966,8.458081243354485,28.458081243354485,4.457386363636363,10.852272727272727,13.411029269238226,proposed
81,PALADIN,1755.5,1725.25,40.5,123.0,11.330772322253805,3.330772322253805,6.957627816519972,26.957627816519974,4.464374191543142,10.712516169137174,17.193545428278252,proposed
81,RANGER,1914.5,2877.25,121.75,40.5,11.379603477064439,3.379603477064438,7.929857299846029,27.92985729984603,4.223518119064081,15.52963761871839,13.341066582671061,proposed
81,ROGUE,1841.75,1793.0,124.75,37.5,11.3600358063739,3.3600358063739013,7.047029276303967,27.047029276303967,4.219943760343966,15.601124793120672,12.983014565591699,proposed
81,WARRIOR,4118.5,1721.25,40.5,38.5,11.685284238546476,3.685284238546476,6.952661719417525,26.952661719417527,4.464374191543142,10.712516169137174,13.127288448347489,proposed
82,CLERIC,1810.0,4250.25,42.25,42.0,11.346408304409744,3.3464083044097435,8.49779112838535,28.49779112838535,4.454168923799205,10.916621524015891,13.494554702056746,proposed
82,MAGE,1808.0,4250.25,42.25,42.0,11.34579216494625,3.3457921649462508,8.49779112838535,28.49779112838535,4.454168923799205,10.916621524015891,13.494554702056746,proposed
82,PALADIN,1799.75,1770.5,41.25,124.5,11.344405844806294,3.344405844806294,7.012242965614401,27.0122429656144,4.459860470226324,10.802790595473523,17.222995042868003,proposed
82,RANGER,1965.75,2962.25,123.5,41.75,11.393300599253974,3.393300599253974,7.977231691944702,27.977231691944702,4.22103949876038,15.579210024792403,13.472605623918028,proposed
82,ROGUE,1889.5,1837.25,126.75,37.5,11.373713677524535,3.3737136775245347,7.09741726823011,27.09741726823011,4.217319436976945,15.653611260461094,12.983014565591699,proposed
82,WARRIOR,4247.5,1766.5,41.25,38.75,11.69409542407427,3.6940954240742707,7.007453683635993,27.007453683635994,4.459860470226324,10.802790595473523,13.158616769149493,proposed
83,CLERIC,1853.0,4383.75,42.75,42.75,11.359267352009173,3.359267352009172,8.536884392631807,28.53688439263181,4.451106956315289,10.977860873694208,13.57755778429675,proposed
