catalogId|elapsed|reduced|role|assetId|instance|hitIndex|x|y|width|height|rotation|alpha|reveal|mirror|start|end|safeAlphaCap|drawMode|tintArgb
cleric_t18_c02|250|0|PRIMARY|2131034354|0|0|0.5941029|0.42043248|0.46654373|1.0796299|29.8|0.05759504|0.057958543|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|260|0|SECONDARY|2131034301|0|0|0.5272672|0.4999999|0.64191276|1.4111793|-9.94|0.22222224|0.29876393|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|260|0|PRIMARY|2131034354|0|0|0.590167|0.4305536|0.46654373|1.0796299|29.8|0.11328931|0.11418682|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|270|0|SECONDARY|2131034301|0|0|0.5259232|0.4999999|0.64191276|1.4111793|-9.94|0.2506173|0.343417|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|270|0|PRIMARY|2131034354|0|0|0.58635205|0.44036326|0.46654373|1.0796299|29.8|0.16708261|0.16868514|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|280|0|SECONDARY|2131034301|0|0|0.52462333|0.4999999|0.64191276|1.4111793|-9.94|0.2765432|0.38660115|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|280|0|PRIMARY|2131034354|0|0|0.5826583|0.44986153|0.46654373|1.0796299|29.8|0.21897517|0.22145325|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|290|0|SECONDARY|2131034301|0|0|0.5233677|0.4999999|0.64191276|1.4111793|-9.94|0.3|0.42831647|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|290|0|PRIMARY|2131034354|0|0|0.57908565|0.45904842|0.46654373|1.0796299|29.8|0.26896694|0.2724914|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|300|0|SECONDARY|2131034301|0|0|0.5221563|0.4999999|0.64191276|1.4111793|-9.94|0.32098767|0.46856296|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|300|0|PRIMARY|2131034354|0|0|0.5756341|0.46792382|0.46654373|1.0796299|29.8|0.31705785|0.32179928|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|310|0|SECONDARY|2131034301|0|0|0.52098906|0.4999999|0.64191276|1.4111793|-9.94|0.33950618|0.50734055|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|310|0|PRIMARY|2131034354|0|0|0.57230365|0.47648782|0.46654373|1.0796299|29.8|0.363248|0.3693772|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|320|0|SECONDARY|2131034301|0|0|0.51986605|0.4999999|0.64191276|1.4111793|-9.94|0.35555556|0.54464936|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|320|0|PRIMARY|2131034354|0|0|0.5690943|0.48474044|0.46654373|1.0796299|29.8|0.40753716|0.4152249|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|330|0|SECONDARY|2131034301|0|0|0.51878726|0.4999999|0.64191276|1.4111793|-9.94|0.36913583|0.5804893|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|330|0|PRIMARY|2131034354|0|0|0.56600606|0.4926816|0.46654373|1.0796299|29.8|0.44992563|0.4593426|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|340|0|SECONDARY|2131034301|0|0|0.5177527|0.4999999|0.64191276|1.4111793|-9.94|0.38024694|0.6148604|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|340|0|PRIMARY|2131034354|0|0|0.56303895|0.5003114|0.46654373|1.0796299|29.8|0.49041325|0.5017302|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|350|0|SECONDARY|2131034301|0|0|0.5167624|0.4999999|0.64191276|1.4111793|-9.94|0.3888889|0.64776254|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|350|0|PRIMARY|2131034354|0|0|0.56019294|0.50762975|0.46654373|1.0796299|29.8|0.52900004|0.54238755|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|360|0|SECONDARY|2131034301|0|0|0.5158162|0.4999999|0.64191276|1.4111793|-9.94|0.39506173|0.679196|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|360|0|PRIMARY|2131034354|0|0|0.557468|0.51463664|0.46654373|1.0796299|29.8|0.565686|0.58131486|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|370|0|SECONDARY|2131034301|0|0|0.5149143|0.4999999|0.64191276|1.4111793|-9.94|0.39876541|0.70916045|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|370|0|PRIMARY|2131034354|0|0|0.55486417|0.52133214|0.46654373|1.0796299|29.8|0.6004711|0.61851215|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|380|0|SECONDARY|2131034301|0|0|0.51405656|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.7376562|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|380|0|PRIMARY|2131034354|0|0|0.55238146|0.5277163|0.46654373|1.0796299|29.8|0.6333554|0.6539793|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|390|0|SECONDARY|2131034301|0|0|0.5132431|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.764683|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|390|0|PRIMARY|2131034354|0|0|0.5500199|0.53378886|0.46654373|1.0796299|29.8|0.6643388|0.68771625|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|400|0|SECONDARY|2131034301|0|0|0.51247376|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.79024094|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|400|0|PRIMARY|2131034354|0|0|0.5477794|0.5395501|0.46654373|1.0796299|29.8|0.69342154|0.71972317|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|410|0|SECONDARY|2131034301|0|0|0.5117487|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.8143301|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|410|0|PRIMARY|2131034354|0|0|0.54566|0.54499996|0.46654373|1.0796299|29.8|0.72060335|0.75|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|420|0|SECONDARY|2131034301|0|0|0.5110678|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.83695036|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|420|0|PRIMARY|2131034354|0|0|0.5436618|0.55013835|0.46654373|1.0796299|29.8|0.7458843|0.77854675|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|430|0|SECONDARY|2131034301|0|0|0.5104312|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.8581018|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|430|0|PRIMARY|2131034354|0|0|0.5417846|0.5549654|0.46654373|1.0796299|29.8|0.76926446|0.8053633|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|440|0|SECONDARY|2131034301|0|0|0.5098387|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.8777844|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|440|0|PRIMARY|2131034354|0|0|0.5400285|0.55948097|0.46654373|1.0796299|29.8|0.7907438|0.8304498|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|450|0|SECONDARY|2131034301|0|0|0.50929046|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.8959981|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|450|0|PRIMARY|2131034354|0|0|0.5383936|0.56368506|0.46654373|1.0796299|29.8|0.8103223|0.85380626|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|460|0|SECONDARY|2131034301|0|0|0.50878644|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.91274303|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|460|0|PRIMARY|2131034354|0|0|0.5368798|0.56757784|0.46654373|1.0796299|29.8|0.82800007|0.87543255|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|470|0|SECONDARY|2131034301|0|0|0.50832665|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.92801905|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|470|0|PRIMARY|2131034354|0|0|0.53548706|0.5711591|0.46654373|1.0796299|29.8|0.84377694|0.8953287|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|480|0|SECONDARY|2131034301|0|0|0.507911|0.4999999|0.64191276|1.4111793|-9.94|0.4|0.9418262|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|480|0|PRIMARY|2131034354|0|0|0.5342154|0.57442904|0.46654373|1.0796299|29.8|0.8576529|0.9134948|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|490|0|SECONDARY|2131034301|0|0|0.5075397|0.4999999|0.64191276|1.4111793|-9.94|0.38750002|0.95416456|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|490|0|PRIMARY|2131034354|0|0|0.53306484|0.5773875|0.46654373|1.0796299|29.8|0.86962813|0.9299308|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|500|0|SECONDARY|2131034301|0|0|0.5072125|0.4999999|0.64191276|1.4111793|-9.94|0.32500002|0.96503407|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|500|0|PRIMARY|2131034354|0|0|0.53203547|0.58003455|0.46654373|1.0796299|29.8|0.8797025|0.9446367|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|510|0|SECONDARY|2131034301|0|0|0.5069295|0.4999999|0.64191276|1.4111793|-9.94|0.26250002|0.9744347|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|510|0|PRIMARY|2131034354|0|0|0.53112715|0.58237016|0.46654373|1.0796299|29.8|0.8878761|0.95761245|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|520|0|SECONDARY|2131034301|0|0|0.5066908|0.4999999|0.64191276|1.4111793|-9.94|0.2|0.98236644|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|520|0|PRIMARY|2131034354|0|0|0.53033996|0.5843944|0.46654373|1.0796299|29.8|0.89414877|0.9688581|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|530|0|SECONDARY|2131034301|0|0|0.50649625|0.4999999|0.64191276|1.4111793|-9.94|0.1375|0.9888294|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|530|0|PRIMARY|2131034354|0|0|0.5296739|0.58610725|0.46654373|1.0796299|29.8|0.8985207|0.9783737|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|540|0|SECONDARY|2131034301|0|0|0.5063459|0.4999999|0.64191276|1.4111793|-9.94|0.075|0.99382347|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|540|0|PRIMARY|2131034354|0|0|0.5291289|0.58750856|0.46654373|1.0796299|29.8|0.90099174|0.98615915|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|550|0|SECONDARY|2131034301|0|0|0.50623983|0.4999999|0.64191276|1.4111793|-9.94|0.0125|0.9973487|1.0|200|552||AUTHORED_SCREEN|
cleric_t18_c02|550|0|PRIMARY|2131034354|0|0|0.52870506|0.5885986|0.46654373|1.0796299|29.8|0.90160006|0.9922145|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|560|0|PRIMARY|2131034354|0|0|0.5284022|0.5893771|0.46654373|1.0796299|29.8|0.90160006|0.9965398|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|560|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.22711696|0.486811|4.3|0.96000004|0.8327942|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|570|0|PRIMARY|2131034354|0|0|0.5282206|0.5898442|0.46654373|1.0796299|29.8|0.90160006|0.99913496|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|570|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.23954251|0.5134444|4.3|0.96000004|0.87835634|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|580|0|DEBRIS|2131034492|0|0|0.54472005|0.56042004|0.39113995|0.8825095|-1.0799999|0.1723356|0.0|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|580|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|580|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.24999575|0.5358503|4.3|0.96000004|0.91668636|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|590|0|DEBRIS|2131034492|0|0|0.54472005|0.56042004|0.39113995|0.8825095|-1.0799999|0.3367347|0.0|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|590|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|590|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.25847667|0.55402863|4.3|0.96000004|0.9477843|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|600|0|DEBRIS|2131034492|0|0|0.53533804|0.5570084|0.39113995|0.8825095|-1.7798238|0.44444445|0.062484264|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|600|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|600|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.26498532|0.56797945|4.3|0.96000004|0.97165024|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|610|0|DEBRIS|2131034492|0|0|0.5262587|0.5537068|0.39113995|0.8825095|-2.4570723|0.49546486|0.12295288|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|610|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|610|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.26952162|0.5777028|4.3|0.84000003|0.988284|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|620|0|DEBRIS|2131034492|0|0|0.517482|0.5505153|0.39113995|0.8825095|-3.111746|0.5|0.1814059|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|620|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|620|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.27208564|0.5831986|4.3|0.6685714|0.9976857|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|630|0|DEBRIS|2131034492|0|0|0.5090079|0.5474338|0.39113995|0.8825095|-3.7438447|0.5|0.23784328|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|630|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|630|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.2727168|0.58455145|4.3|0.49714288|1.0|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|640|0|DEBRIS|2131034492|0|0|0.50083643|0.5444624|0.39113995|0.8825095|-4.3533688|0.5|0.29226506|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|640|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|640|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.2727168|0.58455145|4.3|0.32571432|1.0|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|650|0|DEBRIS|2131034492|0|0|0.49296764|0.541601|0.39113995|0.8825095|-4.9403176|0.5|0.3446712|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|650|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|650|0|CONTACT|2131034491|0|0|0.53360003|0.55178005|0.2727168|0.58455145|4.3|0.1542857|1.0|1.0|550|659||AUTHORED_SCREEN|
cleric_t18_c02|660|0|DEBRIS|2131034492|0|0|0.4854015|0.53884965|0.39113995|0.8825095|-5.5046916|0.5|0.39506173|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|660|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|670|0|DEBRIS|2131034492|0|0|0.47813803|0.5362084|0.39113995|0.8825095|-6.0464907|0.5|0.44343662|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|670|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|680|0|DEBRIS|2131034492|0|0|0.4711772|0.53367716|0.39113995|0.8825095|-6.565715|0.5|0.48979592|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|680|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.90160006|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|690|0|DEBRIS|2131034492|0|0|0.464519|0.531256|0.39113995|0.8825095|-7.0623627|0.5|0.5341395|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|690|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.84856474|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|700|0|DEBRIS|2131034492|0|0|0.4581634|0.5289449|0.39113995|0.8825095|-7.536438|0.5|0.57646763|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|700|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.7955295|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|710|0|DEBRIS|2131034492|0|0|0.45211047|0.5267438|0.39113995|0.8825095|-7.987937|0.5|0.61678004|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|710|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.74249417|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|720|0|DEBRIS|2131034492|0|0|0.44636023|0.52465284|0.39113995|0.8825095|-8.416861|0.5|0.6550768|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|720|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.6894589|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|730|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.098158576|0.19000006|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|730|0|DEBRIS|2131034492|0|0|0.44091263|0.5226719|0.39113995|0.8825095|-8.82321|0.5|0.691358|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|730|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.63642347|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|740|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.1978509|0.39937502|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|740|0|DEBRIS|2131034492|0|0|0.43576765|0.520801|0.39113995|0.8825095|-9.2069845|0.5|0.72562355|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|740|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.58338827|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|750|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.2719811|0.57750005|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|750|0|DEBRIS|2131034492|0|0|0.4309253|0.51904017|0.39113995|0.8825095|-9.568184|0.5|0.75787354|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|750|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.5303529|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|750|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.36049417|0.7746333|3.67729|0.024479182|0.027395964|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|760|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.32054913|0.724375|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|760|0|DEBRIS|2131034492|0|0|0.42638564|0.51738936|0.39113995|0.8825095|-9.906809|0.5|0.7881079|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|760|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.4773177|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|760|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.37251574|0.8004654|0.78929996|0.13125001|0.15866822|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|770|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34355506|0.84000003|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|770|0|DEBRIS|2131034492|0|0|0.42214862|0.51584864|0.39113995|0.8825095|-10.222858|0.5|0.81632656|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|770|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.42428234|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|770|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.38366628|0.8244258|-1.8894176|0.2119792|0.2804281|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|780|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|0.924375|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|780|0|DEBRIS|2131034492|0|0|0.4182142|0.51441795|0.39113995|0.8825095|-10.516333|0.46296296|0.84252965|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|780|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.37124705|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|780|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.39394557|0.84651405|-4.358858|0.26666668|0.3926754|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|790|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|0.9775|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|790|0|DEBRIS|2131034492|0|0|0.41458243|0.5130973|0.39113995|0.8825095|-10.787232|0.4259259|0.8667171|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|790|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.31821173|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|790|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.40335384|0.8667306|-6.619025|0.29531252|0.49541026|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|800|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|0.999375|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|800|0|DEBRIS|2131034492|0|0|0.41125336|0.5118867|0.39113995|0.8825095|-11.035556|0.3888889|0.8888889|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|800|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.26517645|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|800|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.4118909|0.8850751|-8.669916|0.3|0.5886326|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|810|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|1.0|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|810|0|DEBRIS|2131034492|0|0|0.4082269|0.5107862|0.39113995|0.8825095|-11.261306|0.35185185|0.9090451|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|810|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.21214117|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|810|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.41955686|0.90154773|-10.511533|0.3|0.6723424|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|820|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|1.0|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|820|0|DEBRIS|2131034492|0|0|0.4055031|0.5097957|0.39113995|0.8825095|-11.46448|0.3148148|0.9271857|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|820|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.15910587|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|820|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.4263517|0.91614854|-12.143875|0.3|0.74653983|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|830|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|1.0|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|830|0|DEBRIS|2131034492|0|0|0.40308192|0.5089153|0.39113995|0.8825095|-11.645081|0.2777778|0.9433107|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|830|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.106070586|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|830|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.43227535|0.9288775|-13.566944|0.3|0.81122476|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|840|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|1.0|1.0|722|1060||AUTHORED_SCREEN|
cleric_t18_c02|840|0|DEBRIS|2131034492|0|0|0.40096346|0.5081449|0.39113995|0.8825095|-11.803104|0.24074075|0.95742|1.0|572|905||AUTHORED_SCREEN|
cleric_t18_c02|840|0|PRIMARY|2131034354|0|0|0.52816004|0.59|0.46654373|1.0796299|29.8|0.053035293|1.0|-1.0|240|850||AUTHORED_SCREEN|
cleric_t18_c02|840|0|FINISHER_ECHO|2131034493|0|0|0.45235005|0.61578006|0.43732798|0.9397346|-14.780737|0.3|0.86639714|1.0|748|1060||AUTHORED_SCREEN|
cleric_t18_c02|850|0|RESIDUAL|2131034300|0|0|0.63472|0.53142005|0.6010199|1.2591903|3.7799997|0.34560004|1.0|1.0|722|1060||AUTHORED_SCREEN|
