class,level,hp_mean,hp_min,hp_max,mp_mean,mp_min,mp_max,cap_h_mean,cap_h_min,cap_h_max,raw_proc_pct_mean,raw_proc_pct_min,raw_proc_pct_max,search_s_mean,search_s_min,search_s_max,sale_bonus_pct_mean,sale_bonus_pct_min,sale_bonus_pct_max,bag_mean,bag_min,bag_max,hp_delta_1level,mp_delta_1level,cap_h_delta_1level,raw_proc_pct_delta_1level,search_s_delta_1level,sale_bonus_pct_delta_1level,bag_delta_1level
ROGUE,59,980.875,840,1165,888.1875,742,1110,8.469343525014855,8.414889481217203,8.538976383081529,21.4803125,21.236666666666668,21.85,4.463333333333333,4.373333333333333,4.54,3.9916666666666667,3.0666666666666664,5.333333333333333,88.5625,82,96,25.3125,21.625,0.00971722654662699,0.03604166666666586,-0.008750000000000036,0.01666666666666705,0.6875
ROGUE,60,1020.25,876,1213,920.375,770,1151,8.484356522477054,8.429054321185927,8.556669768080445,21.533958333333334,21.28333333333333,21.918333333333333,4.44875,4.36,4.52,4.1,3.333333333333333,5.466666666666667,90.4375,84,97,39.375,32.1875,0.01501299746219864,0.05364583333333428,-0.014583333333332504,0.10833333333333295,1.875
ROGUE,61,1059.0,908,1257,954.625,801,1196,8.499015123653377,8.441547748074317,8.572765983678071,21.591041666666666,21.335,21.993333333333332,4.435833333333333,4.3533333333333335,4.513333333333334,4.133333333333333,3.333333333333333,5.466666666666667,92.5625,86,101,38.75,34.25,0.014658601176323671,0.057083333333331154,-0.012916666666667354,0.033333333333333215,2.125
ROGUE,62,1099.0,943,1304,988.4375,832,1236,8.514040180103983,8.455112065797584,8.589835718533203,21.647395833333334,21.386666666666667,22.06,4.420416666666666,4.34,4.506666666666667,4.166666666666667,3.333333333333333,5.466666666666667,93.4375,86,101,40.0,33.8125,0.01502505645060559,0.056354166666668704,-0.015416666666666856,0.0333333333333341,0.875
ROGUE,63,1126.4375,968,1336,1011.5625,855,1264,8.52428278655508,8.464739173400101,8.601387174498,21.6859375,21.425,22.106666666666666,4.410833333333334,4.32,4.486666666666666,4.216666666666667,3.466666666666667,5.466666666666667,95.3125,88,103,27.4375,23.125,0.010242606451097203,0.03854166666666714,-0.009583333333332611,0.04999999999999982,1.875
ROGUE,64,1167.1875,1006,1383,1046.375,886,1304,8.539406211325325,8.479277873787316,8.61825372181698,21.74395833333333,21.476666666666667,22.173333333333332,4.395,4.32,4.473333333333334,4.266666666666667,3.466666666666667,5.6000000000000005,96.0625,89,103,40.75,34.8125,0.015123424770244753,0.0580208333333303,-0.015833333333334032,0.04999999999999982,0.75
ROGUE,65,1208.3125,1044,1433,1082.1875,917,1345,8.554560023788277,8.493707124371076,8.636071515794614,21.803645833333334,21.528333333333332,22.241666666666667,4.37875,4.3,4.46,4.3,3.466666666666667,5.733333333333333,98.0,90,105,41.125,35.8125,0.015153812462951777,0.05968750000000256,-0.01624999999999943,0.033333333333333215,1.9375
ROGUE,66,1249.5,1080,1479,1118.8125,949,1384,8.569628411943333,8.50728030318956,8.652354307762312,21.8646875,21.581666666666667,22.306666666666665,4.365,4.293333333333333,4.4399999999999995,4.35,3.466666666666667,6.0,100.0625,92,107,41.1875,36.625,0.015068388155055956,0.06104166666666444,-0.013749999999999929,0.04999999999999982,2.0625
ROGUE,67,1291.1875,1114,1530,1155.125,985,1427,8.584774488663113,8.520016528872574,8.670289073608656,21.925208333333334,21.641666666666666,22.378333333333334,4.350833333333333,4.28,4.426666666666667,4.391666666666667,3.5999999999999996,6.0,100.8125,92,107,41.6875,36.3125,0.01514607671978041,0.06052083333333513,-0.014166666666667105,0.04166666666666696,0.75
ROGUE,68,1319.0625,1138,1565,1180.25,1010,1455,8.59484916448006,8.528959967252241,8.682527994194908,21.967083333333335,21.683333333333334,22.425,4.342083333333333,4.273333333333333,4.42,4.441666666666666,3.5999999999999996,6.0,102.5,93,109,27.875,25.125,0.010074675816946765,0.041875000000000995,-0.008750000000000036,0.04999999999999982,1.6875
ROGUE,69,1362.25,1174,1616,1217.1875,1041,1498,8.610376641526086,8.542304830524786,8.700264451977635,22.028645833333332,21.735,22.496666666666666,4.328333333333333,4.26,4.406666666666666,4.508333333333334,3.7333333333333334,6.133333333333333,103.0,94,109,43.1875,36.9375,0.015527477046026306,0.0615624999999973,-0.013749999999999929,0.06666666666666732,0.5
ROGUE,70,1405.625,1213,1670,1254.25,1073,1539,8.625875682768804,8.556669768080445,8.718922659591037,22.090416666666666,21.788333333333334,22.565,4.3175,4.253333333333333,4.3933333333333335,4.6,3.8666666666666667,6.133333333333333,105.25,96,111,43.375,37.0625,0.015499041242717837,0.061770833333333997,-0.01083333333333325,0.0916666666666659,2.25
ROGUE,71,1449.3125,1248,1725,1293.375,1111,1582,8.641384496666733,8.569482868120282,8.737802758922468,22.155625,21.851666666666667,22.636666666666667,4.305,4.233333333333333,4.386666666666667,4.658333333333333,3.8666666666666667,6.2666666666666675,107.125,99,113,43.6875,39.125,0.01550881389792913,0.06520833333333442,-0.012500000000000178,0.05833333333333357,1.875
ROGUE,72,1494.4375,1287,1777,1332.1875,1147,1626,8.657311959957184,8.583675995738334,8.75554256741761,22.2203125,21.911666666666665,22.71,4.2908333333333335,4.213333333333333,4.373333333333333,4.716666666666667,3.8666666666666667,6.2666666666666675,107.875,100,113,45.125,38.8125,0.015927463290450916,0.06468749999999801,-0.014166666666666217,0.05833333333333357,0.75
ROGUE,73,1539.8125,1324,1830,1370.6875,1181,1668,8.673227425537108,8.597061934069362,8.77351700761815,22.284479166666667,21.968333333333334,22.78,4.278333333333333,4.193333333333333,4.3533333333333335,4.775,3.8666666666666667,6.2666666666666675,110.0,102,115,45.375,38.5,0.015915465579924515,0.0641666666666687,-0.012500000000000178,0.05833333333333357,2.125
ROGUE,74,1585.75,1363,1886,1409.6875,1220,1712,8.689241383168298,8.611090707946992,8.7923961304859,22.349479166666665,22.03333333333333,22.85333333333333,4.264583333333333,4.173333333333334,4.346666666666667,4.866666666666667,3.8666666666666667,6.2666666666666675,110.5,103,115,45.9375,39.0,0.016013957631189513,0.06499999999999773,-0.013749999999999929,0.09166666666666679,0.5
ROGUE,75,1631.625,1399,1940,1450.375,1261,1758,8.705140339461586,8.623969220297369,8.810495073345415,22.417291666666667,22.101666666666667,22.93,4.24875,4.16,4.34,4.95,3.8666666666666667,6.4,112.25,105,117,45.875,40.6875,0.01589895629328808,0.06781250000000227,-0.015833333333333144,0.08333333333333304,1.75
ROGUE,76,1679.1875,1442,1999,1490.9375,1300,1804,8.721538995424137,8.63926540680012,8.830155081546712,22.484895833333333,22.166666666666668,23.006666666666668,4.235,4.1466666666666665,4.32,5.016666666666667,4.0,6.4,114.3125,107,119,47.5625,40.5625,0.016398655962550635,0.06760416666666558,-0.013749999999999929,0.06666666666666643,2.0625
ROGUE,77,1727.0,1482,2052,1532.375,1335,1853,8.737930501248943,8.653412680324772,8.84771697654257,22.553958333333334,22.225,23.088333333333335,4.22125,4.133333333333333,4.3133333333333335,5.1000000000000005,4.0,6.800000000000001,114.9375,108,119,47.8125,41.4375,0.01639150582480653,0.06906250000000114,-0.013749999999999929,0.08333333333333393,0.625
ROGUE,78,1775.875,1524,2112,1574.25,1373,1901,8.754588343993014,8.668185379976382,8.867489299465499,22.62375,22.288333333333334,23.168333333333333,4.20625,4.12,4.3133333333333335,5.141666666666667,4.266666666666667,6.933333333333334,117.0,110,121,48.875,41.875,0.01665784274407045,0.06979166666666714,-0.015000000000000568,0.041666666666666075,2.0625
ROGUE,79,1823.5625,1565,2170,1617.25,1414,1951,8.770752715104882,8.682527994194908,8.886496004276271,22.695416666666667,22.356666666666666,23.251666666666665,4.194583333333333,4.113333333333333,4.306666666666667,5.2250000000000005,4.4,7.066666666666666,117.625,111,121,47.6875,43.0,0.016164371111868192,0.07166666666666544,-0.011666666666666714,0.08333333333333393,0.625
ROGUE,80,1872.9375,1602,2226,1659.75,1452,2000,8.787404239235846,8.695406914746233,8.904751107413293,22.76625,22.42,23.333333333333332,4.17875,4.093333333333334,4.3,5.275,4.4,7.066666666666666,119.4375,112,123,49.375,42.5,0.016651524130963935,0.07083333333333286,-0.015833333333333144,0.04999999999999982,1.8125
ROGUE,81,1921.625,1647,2279,1702.875,1493,2048,8.803738088826925,8.710990625749199,8.921943815782328,22.838125,22.488333333333333,23.413333333333334,4.165416666666666,4.08,4.286666666666667,5.3500000000000005,4.4,7.066666666666666,121.625,114,125,48.6875,43.125,0.01633384959107964,0.07187500000000213,-0.013333333333333641,0.07500000000000018,2.1875
ROGUE,82,1971.6875,1687,2337,1745.8125,1533,2094,8.820443693411159,8.724771423353305,8.94066712275876,22.9096875,22.555,23.49,4.1537500000000005,4.0600000000000005,4.273333333333333,5.408333333333333,4.4,7.333333333333333,122.375,116,125,50.0625,42.9375,0.016705604584233313,0.07156249999999886,-0.011666666666665826,0.05833333333333268,0.75
ROGUE,83,2021.875,1729,2393,1789.0,1574,2144,8.83710614705637,8.739171119423727,8.958656793532025,22.981666666666666,22.623333333333335,23.573333333333334,4.1425,4.046666666666667,4.26,5.466666666666667,4.4,7.333333333333333,124.3125,118,127,50.1875,43.1875,0.016662453645210462,0.07197916666666515,-0.011250000000000426,0.05833333333333357,1.9375
ROGUE,84,2072.625,1772,2453,1833.875,1616,2194,8.853868976860632,8.753841373503347,8.977838277938945,23.05645833333333,22.693333333333335,23.656666666666666,4.12875,4.02,4.26,5.516666666666667,4.4,7.466666666666667,124.6875,119,127,50.75,44.875,0.01676282980426258,0.07479166666666615,-0.013749999999999929,0.04999999999999982,0.375
ROGUE,85,2123.9375,1812,2514,1879.375,1657,2248,8.870729612890738,8.767424305817988,8.997243499455605,23.132291666666667,22.761666666666667,23.746666666666666,4.11875,4.013333333333334,4.253333333333333,5.616666666666667,4.4,7.466666666666667,126.75,121,129,51.3125,45.5,0.016860636030106235,0.07583333333333542,-0.009999999999999787,0.10000000000000053,2.0625
ROGUE,86,2174.8125,1848,2573,1925.25,1704,2305,8.88736419710911,8.779597735344673,9.01592307409582,23.208750000000002,22.84,23.84166666666667,4.108333333333333,4.0,4.246666666666667,5.65,4.4,7.466666666666667,128.9375,122,131,50.875,45.875,0.016634584218371273,0.07645833333333485,-0.010416666666666963,0.033333333333333215,2.1875
ROGUE,87,2226.75,1889,2628,1972.1875,1747,2360,8.904281981507378,8.793404321578189,9.033259207606298,23.286979166666665,22.91166666666667,23.933333333333334,4.095833333333333,4.0,4.24,5.691666666666666,4.4,7.6,129.625,124,131,51.9375,46.9375,0.01691778439826841,0.07822916666666302,-0.012500000000000178,0.041666666666666075,0.6875
ROGUE,88,2279.9375,1932,2687,2019.4375,1788,2410,8.921520380326143,8.807820170745265,9.051775689723659,23.365729166666668,22.98,24.016666666666666,4.085833333333333,4.0,4.226666666666667,5.758333333333334,4.4,7.733333333333333,131.6875,127,133,53.1875,47.25,0.017238398818765432,0.07875000000000298,-0.009999999999999787,0.06666666666666732,2.0625
ROGUE,89,2333.0,1975,2744,2066.625,1831,2465,8.938639796054572,8.822171986789892,9.069587406884843,23.444375,23.051666666666666,24.108333333333334,4.077083333333333,4.0,4.22,5.8,4.4,7.733333333333333,132.125,128,133,53.0625,47.1875,0.017119415728428677,0.07864583333333286,-0.008750000000000036,0.041666666666666075,0.4375
ROGUE,90,2403.75,2030,2821,2130.1875,1887,2536,8.96134355073601,8.840438280782354,9.093531919357646,23.5503125,23.145,24.226666666666667,4.06375,4.0,4.2,5.875,4.4,7.866666666666666,134.375,131,135,70.75,63.5625,0.022703754681439037,0.10593749999999957,-0.013333333333333641,0.07500000000000018,2.25
ROGUE,91,2458.3125,2075,2879,2178.375,1928,2591,8.97876502168882,8.855309855267306,9.111481727156246,23.630625000000002,23.213333333333335,24.318333333333335,4.054166666666666,4.0,4.18,5.9,4.4,8.0,136.375,133,137,54.5625,48.1875,0.01742147095280977,0.08031250000000156,-0.009583333333333499,0.025000000000000355,2.0
ROGUE,92,2512.4375,2118,2939,2227.875,1973,2643,8.995972984912145,8.869460306586538,9.129974555401501,23.713124999999998,23.288333333333334,24.405,4.047083333333333,4.0,4.18,5.941666666666667,4.4,8.0,136.8125,135,137,54.125,49.5,0.017207963223324185,0.08249999999999602,-0.007083333333333108,0.04166666666666696,0.4375
ROGUE,93,2567.125,2162,2999,2277.375,2020,2701,9.013279119865757,8.88388048853506,9.14839202522369,23.795625,23.366666666666667,24.501666666666665,4.037916666666667,4.0,4.16,6.008333333333334,4.533333333333333,8.0,138.75,137,139,54.6875,49.5,0.01730613495361233,0.08250000000000313,-0.009166666666666323,0.06666666666666643,1.9375
ROGUE,94,2622.75,2206,3062,2327.75,2067,2759,9.030806116821024,8.89824209079182,9.16765123887777,23.879583333333333,23.445,24.598333333333333,4.029583333333333,4.0,4.1466666666666665,6.075,4.533333333333333,8.133333333333333,138.9375,138,139,55.625,50.375,0.017526996955266938,0.08395833333333158,-0.008333333333333748,0.06666666666666643,0.1875
ROGUE,95,2679.0,2251,3122,2377.3125,2113,2815,9.048457634133673,8.912870959404227,9.185919784372832,23.9621875,23.52166666666667,24.691666666666666,4.02375,4.0,4.1466666666666665,6.125,4.533333333333333,8.133333333333333,140.8125,140,141,56.25,49.5625,0.01765151731264858,0.08260416666666615,-0.005833333333333357,0.04999999999999982,1.875
ROGUE,96,2754.625,2311,3203,2445.3125,2175,2889,9.07207473143322,8.932285547495601,9.210471437721719,24.075520833333332,23.625,24.814999999999998,4.01625,4.0,4.133333333333333,6.208333333333333,4.666666666666667,8.133333333333333,142.8125,142,143,75.625,68.0,0.02361709729954775,0.11333333333333329,-0.007499999999999396,0.08333333333333304,2.0
ROGUE,97,2812.4375,2356,3261,2496.8125,2222,2945,9.09004271687008,8.946780324896867,9.227975308727343,24.161354166666666,23.703333333333333,24.90833333333333,4.0125,4.0,4.113333333333333,6.291666666666666,4.666666666666667,8.266666666666666,142.9375,142,143,57.8125,51.5,0.017967985436859735,0.08583333333333343,-0.003750000000000142,0.08333333333333304,0.125
ROGUE,98,2870.875,2402,3325,2548.8125,2271,3005,9.108126917613129,8.961540093517746,9.247217842199563,24.24802083333333,23.785,25.008333333333333,4.0095833333333335,4.0,4.1,6.333333333333333,4.666666666666667,8.4,145.0,145,145,58.4375,52.0,0.01808420074304884,0.086666666666666,-0.0029166666666666785,0.04166666666666696,2.0625
ROGUE,99,2929.4375,2447,3387,2601.875,2322,3063,9.126171484572719,8.975924387636473,9.265788520368744,24.336458333333333,23.87,25.105,4.007083333333333,4.0,4.08,6.4,4.666666666666667,8.533333333333333,145.0,145,145,58.5625,53.0625,0.018044566959590114,0.08843750000000128,-0.002500000000000391,0.06666666666666732,0.0
ROGUE,100,2988.5625,2494,3451,2654.75,2372,3120,9.1443183984198,8.990891617914313,9.284887081889645,24.424583333333334,23.953333333333333,25.2,4.005833333333333,4.0,4.08,6.45,4.666666666666667,8.533333333333333,147.0,147,147,59.125,52.875,0.018146913847081336,0.08812500000000156,-0.0012499999999997513,0.04999999999999982,2.0
WARRIOR,1,10.5,8,13,3.9375,1,6,8.012443602478525,8.010022613543374,8.014779633924967,9.2565625,9.001666666666667,10.008333333333333,4.93,4.9,4.966666666666667,1.6083333333333334,0.8,2.0,19.8125,18,22,,,,,,,
WARRIOR,2,16.625,13,20,9.4375,4,13,8.017964152803112,8.014779633924967,8.020860897630213,9.265729166666667,9.006666666666666,10.018333333333333,4.92875,4.8933333333333335,4.966666666666667,1.6333333333333333,0.8,2.1333333333333333,20.0625,18,22,6.125,5.5,0.005520550324586537,0.009166666666667211,-0.0012499999999997513,0.02499999999999991,0.25
WARRIOR,3,29.75,22,38,20.25,9,29,8.02859130878358,8.0225137137527,8.03486068147306,9.72125,9.028333333333334,10.048333333333334,4.925,4.8933333333333335,4.966666666666667,1.7,0.9333333333333333,2.2666666666666666,21.6875,20,23,13.125,10.8125,0.010627155980468928,0.45552083333333293,-0.003750000000000142,0.06666666666666665,1.625
WARRIOR,4,36.5625,29,46,26.25,12,36,8.033738452818872,8.028081958530517,8.04061769374364,9.79375,9.036666666666667,10.06,4.92375,4.8933333333333335,4.966666666666667,1.7083333333333335,0.9333333333333333,2.2666666666666666,22.125,20,24,6.8125,6.0,0.005147144035291262,0.07249999999999979,-0.0012499999999997513,0.008333333333333526,0.4375
WARRIOR,5,43.125,33,55,32.375,18,44,8.038500762123034,8.031140110352299,8.046859661488343,9.803958333333334,9.045,10.073333333333334,4.922083333333333,4.886666666666667,4.966666666666667,1.7166666666666668,0.9333333333333333,2.4,23.375,21,25,6.5625,6.125,0.0047623093041622155,0.010208333333334707,-0.0016666666666669272,0.008333333333333304,1.25
WARRIOR,6,57.4375,47,72,43.4375,26,58,8.048440822453502,8.041322565972772,8.05812660963602,10.072395833333333,9.075,11.076666666666666,4.919583333333334,4.886666666666667,4.966666666666667,1.7583333333333333,1.0666666666666667,2.5333333333333337,25.0625,23,27,14.3125,11.0625,0.009940060330468015,0.2684374999999992,-0.0024999999999995026,0.04166666666666652,1.6875
WARRIOR,7,64.875,53,83,49.75,29,65,8.053394639674062,8.045491440701745,8.065128558992084,10.145416666666666,10.048333333333334,11.088333333333333,4.919583333333334,4.886666666666667,4.966666666666667,1.7750000000000001,1.0666666666666667,2.5333333333333337,25.375,23,27,7.4375,6.3125,0.004953817220560097,0.07302083333333265,0.0,0.01666666666666683,0.3125
WARRIOR,8,72.25,58,94,55.8125,34,72,8.058189915394626,8.0488935296344,8.071946766168875,10.343020833333334,10.056666666666667,11.12,4.917916666666667,4.88,4.966666666666667,1.8166666666666667,1.0666666666666667,2.6666666666666665,26.625,24,29,7.375,6.0625,0.004795275720564263,0.19760416666666814,-0.0016666666666669272,0.04166666666666652,1.25
WARRIOR,9,88.1875,70,115,67.75,41,85,8.06825492619909,8.056831278649852,8.084540978008835,10.612916666666667,10.068333333333333,11.141666666666667,4.9158333333333335,4.88,4.966666666666667,1.8833333333333333,1.0666666666666667,2.9333333333333336,27.25,25,29,15.9375,11.9375,0.01006501080446398,0.269895833333333,-0.002083333333333215,0.06666666666666665,0.625
WARRIOR,10,97.1875,78,126,73.5625,45,92,8.073784004481318,8.0619704539537,8.090950571310675,10.810104166666667,10.075,11.153333333333332,4.915,4.88,4.96,1.9,1.0666666666666667,2.9333333333333336,28.5625,26,30,9.0,5.8125,0.005529078282227928,0.19718750000000007,-0.0008333333333334636,0.016666666666666607,1.3125
WARRIOR,11,106.1875,86,139,79.8125,50,98,8.079207080522908,8.06700508405813,8.098383175375073,10.883020833333333,10.113333333333333,11.163333333333334,4.914583333333334,4.88,4.96,1.9166666666666667,1.2,2.9333333333333336,30.0625,27,32,9.0,6.25,0.005423076041589425,0.07291666666666607,-0.0004166666666662877,0.01666666666666683,1.5
WARRIOR,12,115.125,94,150,86.1875,54,107,8.084507209545045,8.071946766168875,8.104563955259128,10.893645833333332,10.121666666666666,11.178333333333333,4.91375,4.873333333333333,4.96,1.9333333333333333,1.2,2.9333333333333336,30.4375,27,33,8.9375,6.375,0.005300129022137057,0.010624999999999218,-0.0008333333333334636,0.016666666666666607,0.375
WARRIOR,13,133.9375,113,173,99.375,64,124,8.095407630916462,8.083362695734161,8.117204929468771,11.165625,10.143333333333333,12.18,4.913333333333333,4.873333333333333,4.96,2.0,1.3333333333333333,2.9333333333333336,32.125,28,35,18.8125,13.1875,0.010900421371417224,0.271979166666668,-0.0004166666666671759,0.06666666666666665,1.6875
WARRIOR,14,144.0625,121,186,105.8125,69,130,8.101134733423146,8.08805160802861,8.124199357942942,11.176354166666666,10.151666666666667,12.191666666666666,4.912916666666667,4.873333333333333,4.96,2.0166666666666666,1.4666666666666668,2.9333333333333336,32.625,28,36,10.125,6.4375,0.0057271025066842896,0.01072916666666579,-0.0004166666666662877,0.016666666666666607,0.5
WARRIOR,15,163.125,138,210,119.0,79,146,8.111715282424205,8.097816532732605,8.13686248814064,11.573333333333334,10.175,12.213333333333333,4.910833333333334,4.866666666666666,4.96,2.05,1.4666666666666668,2.9333333333333336,34.375,30,38,19.0625,13.1875,0.01058054900105887,0.396979166666668,-0.002083333333333215,0.033333333333333215,1.75
WARRIOR,16,173.375,147,223,126.0,82,156,8.11729700437783,8.102887558861767,8.143599486132326,12.0225,11.188333333333333,12.26,4.91,4.866666666666666,4.96,2.066666666666667,1.4666666666666668,2.9333333333333336,35.8125,31,39,10.25,7.0,0.005581721953625163,0.4491666666666667,-0.0008333333333334636,0.01666666666666705,1.4375
WARRIOR,17,183.25,157,235,132.75,88,166,8.12261485008524,8.1084497904726,8.149748777340223,12.03375,11.196666666666667,12.276666666666667,4.90875,4.866666666666666,4.953333333333333,2.091666666666667,1.4666666666666668,2.9333333333333336,36.0,31,39,9.875,6.75,0.005317845707409674,0.01124999999999865,-0.0012499999999997513,0.02499999999999991,0.1875
WARRIOR,18,204.5,176,258,147.375,97,185,8.133871179068208,8.118828093590253,8.161363297468096,12.058125,11.22,12.308333333333334,4.9070833333333335,4.866666666666666,4.953333333333333,2.1333333333333333,1.4666666666666668,2.9333333333333336,37.625,33,40,21.25,14.625,0.011256328982968355,0.024375000000000924,-0.0016666666666669272,0.04166666666666652,1.625
WARRIOR,19,215.6875,186,270,154.125,103,193,8.13970460184034,8.124199357942942,8.167340093259474,12.131874999999999,11.233333333333333,13.263333333333334,4.905,4.866666666666666,4.953333333333333,2.15,1.4666666666666668,2.9333333333333336,38.0,33,41,11.1875,6.75,0.005833422772131058,0.07374999999999865,-0.002083333333333215,0.016666666666666607,0.375
WARRIOR,20,238.25,207,294,168.5625,113,208,8.151283689219426,8.13529609805967,8.179137644646547,12.4059375,11.253333333333334,13.308333333333334,4.902916666666667,4.866666666666666,4.953333333333333,2.1833333333333336,1.4666666666666668,3.2,39.75,35,42,22.5625,14.4375,0.011579087379086417,0.2740625000000012,-0.002083333333333215,0.03333333333333366,1.75
WARRIOR,21,249.75,217,307,175.8125,118,218,8.157103324090873,8.140500148232144,8.18544695031987,12.605520833333333,11.263333333333334,13.363333333333333,4.900833333333333,4.866666666666666,4.953333333333333,2.191666666666667,1.4666666666666668,3.2,41.125,36,44,11.5,7.25,0.005819634871446766,0.199583333333333,-0.002083333333334103,0.008333333333333304,1.375
WARRIOR,22,273.25,238,334,190.5,128,235,8.168831155107394,8.15127618409498,8.198383783546868,12.942499999999999,12.213333333333333,13.391666666666667,4.899166666666667,4.866666666666666,4.953333333333333,2.2333333333333334,1.6,3.2,41.75,37,45,23.5,14.6875,0.011727831016521861,0.3369791666666657,-0.001666666666666039,0.04166666666666652,0.625
WARRIOR,23,298.3125,260,361,205.375,139,252,8.18111877356476,8.162363226744773,8.211112892858813,13.154791666666666,12.305,13.42,4.895,4.86,4.946666666666666,2.2583333333333333,1.6,3.2,43.3125,38,46,25.0625,14.875,0.012287618457365923,0.2122916666666672,-0.004166666666667318,0.02499999999999991,1.5625
WARRIOR,24,311.0625,271,374,212.75,143,262,8.187288311360133,8.167835732391561,8.217173223246377,13.229583333333334,12.318333333333333,14.356666666666667,4.8933333333333335,4.8533333333333335,4.94,2.275,1.6,3.2,43.6875,39,46,12.75,7.375,0.006169537795372548,0.07479166666666792,-0.001666666666666039,0.016666666666666607,0.375
WARRIOR,25,338.25,297,404,227.6875,157,279,8.200280631622284,8.180598506630771,8.231001121004384,13.441979166666666,12.34,14.425,4.890833333333333,4.846666666666667,4.933333333333334,2.3166666666666664,1.6,3.333333333333333,45.625,41,48,27.1875,14.9375,0.01299232026215158,0.212395833333332,-0.002500000000000391,0.04166666666666652,1.9375
WARRIOR,26,351.875,311,418,235.3125,164,286,8.206714575933361,8.187377442316858,8.237383222304723,13.5796875,12.351666666666667,14.436666666666667,4.889166666666666,4.846666666666667,4.926666666666667,2.325,1.6,3.333333333333333,47.0,42,49,13.625,7.625,0.0064339443110768,0.1377083333333342,-0.0016666666666669272,0.008333333333333748,1.375
WARRIOR,27,379.5625,333,448,249.9375,172,305,8.219635225214953,8.197908470370484,8.250917762726301,13.7915625,12.376666666666667,14.508333333333333,4.8879166666666665,4.846666666666667,4.926666666666667,2.3833333333333333,1.6,3.333333333333333,47.4375,42,50,27.6875,14.625,0.012920649281591423,0.21187499999999915,-0.0012499999999997513,0.058333333333333126,0.4375
WARRIOR,28,407.8125,356,482,265.0625,182,320,8.23261849062693,8.208770433851793,8.26603980813154,14.129270833333333,13.303333333333333,14.533333333333333,4.885833333333333,4.846666666666667,4.926666666666667,2.4333333333333336,1.6,3.466666666666667,49.125,44,51,28.25,15.125,0.01298326541197703,0.3377083333333335,-0.002083333333333215,0.050000000000000266,1.6875
WARRIOR,29,422.3125,369,497,273.1875,187,329,8.239217417241887,8.214847393022769,8.272642845888504,14.1428125,13.311666666666667,14.548333333333334,4.884166666666666,4.846666666666667,4.926666666666667,2.45,1.6,3.466666666666667,49.375,44,52,14.5,8.125,0.006598926614957534,0.013541666666666785,-0.0016666666666669272,0.016666666666666607,0.25
WARRIOR,30,451.9375,395,529,289.9375,196,347,8.252557712877064,8.226875015399303,8.286598249185007,14.420729166666666,13.428333333333333,15.536666666666667,4.88,4.84,4.926666666666667,2.475,1.6,3.466666666666667,51.125,45,54,29.625,16.75,0.013340295635176247,0.27791666666666615,-0.00416666666666643,0.02499999999999991,1.75
WARRIOR,31,482.0,421,558,305.9375,204,364,8.26592045012916,8.238745212766455,8.299099959694207,14.759895833333333,13.45,15.568333333333333,4.878333333333333,4.833333333333333,4.926666666666667,2.533333333333333,1.6,3.5999999999999996,52.75,47,56,30.0625,16.0,0.01336273725209658,0.3391666666666673,-0.0016666666666669272,0.058333333333333126,1.625
WARRIOR,32,513.5,450,591,322.3125,218,381,8.279744560191721,8.251813498245616,8.313169154695963,14.8496875,13.471666666666668,15.635,4.87625,4.833333333333333,4.926666666666667,2.5833333333333335,1.6,3.5999999999999996,53.375,48,57,31.5,16.375,0.013824110062561346,0.08979166666666671,-0.002083333333333215,0.050000000000000266,0.625
WARRIOR,33,529.0,464,609,331.0625,225,391,8.286480734517758,8.258061596552801,8.320776710492584,14.989270833333332,13.486666666666666,15.651666666666667,4.8741666666666665,4.833333333333333,4.92,2.6,1.6,3.5999999999999996,54.625,49,58,15.5,8.75,0.006736174326036348,0.1395833333333325,-0.002083333333333215,0.016666666666666607,1.25
WARRIOR,34,561.9375,491,642,348.0,237,410,8.300670094583678,8.270006481214804,8.334608537552782,15.2675,13.513333333333334,16.64,4.8725,4.833333333333333,4.92,2.6166666666666667,1.6,3.5999999999999996,55.375,49,59,32.9375,16.9375,0.014189360065920198,0.27822916666666764,-0.0016666666666669272,0.016666666666666607,0.75
WARRIOR,35,595.375,522,675,365.3125,249,430,8.314908627425385,8.283560280807686,8.348298828425259,15.483854166666667,14.54,16.671666666666667,4.870833333333334,4.833333333333333,4.92,2.658333333333333,1.6,3.5999999999999996,57.0,50,61,33.4375,17.3125,0.014238532841707396,0.21635416666666707,-0.001666666666666039,0.04166666666666652,1.625
WARRIOR,36,630.625,555,708,381.1875,261,448,8.329747633597597,8.29781281512229,8.361855852832411,15.8228125,14.565,16.746666666666666,4.869583333333333,4.833333333333333,4.92,2.691666666666667,1.6,3.5999999999999996,58.4375,52,62,35.25,15.875,0.014839006172211455,0.33895833333333236,-0.0012500000000006395,0.03333333333333366,1.4375
WARRIOR,37,665.75,587,741,398.9375,272,470,8.344365964376298,8.311472333365383,8.375287035511635,16.102395833333333,14.591666666666667,16.783333333333335,4.867916666666667,4.833333333333333,4.92,2.7416666666666667,1.8666666666666667,3.5999999999999996,59.25,52,63,35.125,17.75,0.014618330778700894,0.2795833333333331,-0.001666666666666039,0.04999999999999982,0.8125
