cohort,variant,level,gap_h,session_min,hero_class,calendar_days
independent,linear_10h,61,4.0,5.0,MAGE,75.18331435898963
independent,linear_10h,61,4.0,5.0,CLERIC,75.2945111599007
independent,linear_10h,61,4.0,5.0,PALADIN,75.9330423536908
independent,linear_10h,62,4.0,5.0,WARRIOR,76.8544468055246
independent,linear_10h,62,4.0,5.0,ROGUE,76.94007761380195
independent,linear_10h,62,4.0,5.0,RANGER,77.58475038355117
independent,linear_10h,62,4.0,5.0,MAGE,77.41499779292516
independent,linear_10h,62,4.0,5.0,CLERIC,77.5390475200746
independent,linear_10h,62,4.0,5.0,PALADIN,78.19128781916125
independent,linear_10h,63,4.0,5.0,WARRIOR,79.11358450220884
independent,linear_10h,63,4.0,5.0,ROGUE,79.2527015381148
independent,linear_10h,63,4.0,5.0,RANGER,79.88512980313749
independent,linear_10h,63,4.0,5.0,MAGE,79.74495028284767
independent,linear_10h,63,4.0,5.0,CLERIC,79.88359386292396
independent,linear_10h,63,4.0,5.0,PALADIN,80.54978049352566
independent,linear_10h,64,4.0,5.0,WARRIOR,81.40113506824984
independent,linear_10h,64,4.0,5.0,ROGUE,81.59488114554617
independent,linear_10h,64,4.0,5.0,RANGER,82.21344075767789
independent,linear_10h,64,4.0,5.0,MAGE,82.1054567202238
independent,linear_10h,64,4.0,5.0,CLERIC,82.26015617225511
independent,linear_10h,64,4.0,5.0,PALADIN,82.9421820228691
independent,linear_10h,65,4.0,5.0,WARRIOR,83.71402124757502
independent,linear_10h,65,4.0,5.0,ROGUE,83.96929839917797
independent,linear_10h,65,4.0,5.0,RANGER,84.57287574444604
independent,linear_10h,65,4.0,5.0,MAGE,84.49630666397476
independent,linear_10h,65,4.0,5.0,CLERIC,84.66833585145665
independent,linear_10h,65,4.0,5.0,PALADIN,85.36657147460622
independent,linear_10h,66,4.0,5.0,WARRIOR,86.03817780847459
independent,linear_10h,66,4.0,5.0,ROGUE,86.3573613454873
independent,linear_10h,66,4.0,5.0,RANGER,86.94753873473593
independent,linear_10h,66,4.0,5.0,MAGE,86.9026763585314
independent,linear_10h,66,4.0,5.0,CLERIC,87.09052642311359
independent,linear_10h,66,4.0,5.0,PALADIN,87.80721332762565
independent,linear_10h,67,4.0,5.0,WARRIOR,88.36614813519382
independent,linear_10h,67,4.0,5.0,ROGUE,88.75511611906936
independent,linear_10h,67,4.0,5.0,RANGER,89.33024620397393
independent,linear_10h,67,4.0,5.0,MAGE,89.31792637965724
independent,linear_10h,67,4.0,5.0,CLERIC,89.5249192414294
independent,linear_10h,67,4.0,5.0,PALADIN,90.26149825003218
independent,linear_10h,68,4.0,5.0,WARRIOR,90.63255463209336
independent,linear_10h,68,4.0,5.0,ROGUE,91.09230929081801
independent,linear_10h,68,4.0,5.0,RANGER,91.64950315258247
independent,linear_10h,68,4.0,5.0,MAGE,91.67053799436076
independent,linear_10h,68,4.0,5.0,CLERIC,91.89654625139117
independent,linear_10h,68,4.0,5.0,PALADIN,92.6516601974654
independent,linear_10h,69,4.0,5.0,WARRIOR,92.97941136567938
independent,linear_10h,69,4.0,5.0,ROGUE,93.51598555540187
independent,linear_10h,69,4.0,5.0,RANGER,94.05411678963434
independent,linear_10h,69,4.0,5.0,MAGE,94.10810927986728
independent,linear_10h,69,4.0,5.0,CLERIC,94.35548696103997
independent,linear_10h,69,4.0,5.0,PALADIN,95.1332571865224
independent,linear_10h,70,4.0,5.0,WARRIOR,95.35378785370139
independent,linear_10h,70,4.0,5.0,ROGUE,95.96968395607007
independent,linear_10h,70,4.0,5.0,RANGER,96.48746918108317
independent,linear_10h,70,4.0,5.0,MAGE,96.58007086764488
independent,linear_10h,70,4.0,5.0,CLERIC,96.84600847029571
independent,linear_10h,70,4.0,5.0,PALADIN,97.64859638732929
independent,linear_10h,71,4.0,5.0,WARRIOR,97.73362949475401
independent,linear_10h,71,4.0,5.0,ROGUE,98.43609281722385
independent,linear_10h,71,4.0,5.0,RANGER,98.93379396251868
independent,linear_10h,71,4.0,5.0,MAGE,99.05946060703894
independent,linear_10h,71,4.0,5.0,CLERIC,99.34727026621158
independent,linear_10h,71,4.0,5.0,PALADIN,100.17818340997786
independent,linear_10h,72,4.0,5.0,WARRIOR,100.14190183432513
independent,linear_10h,72,4.0,5.0,ROGUE,100.93361559182833
independent,linear_10h,72,4.0,5.0,RANGER,101.40933199114292
independent,linear_10h,72,4.0,5.0,MAGE,101.56712002004993
independent,linear_10h,72,4.0,5.0,CLERIC,101.88312487542031
independent,linear_10h,72,4.0,5.0,PALADIN,102.74052522186997
independent,linear_10h,73,4.0,5.0,WARRIOR,102.4887505472924
independent,linear_10h,73,4.0,5.0,ROGUE,103.37532954942868
independent,linear_10h,73,4.0,5.0,RANGER,103.82497847472843
independent,linear_10h,73,4.0,5.0,MAGE,104.01792286111862
independent,linear_10h,73,4.0,5.0,CLERIC,104.3608105731002
independent,linear_10h,73,4.0,5.0,PALADIN,105.2470769780975
independent,linear_10h,74,4.0,5.0,WARRIOR,104.9962854766949
independent,linear_10h,74,4.0,5.0,ROGUE,105.98931141601625
independent,linear_10h,74,4.0,5.0,RANGER,106.4094576991189
independent,linear_10h,74,4.0,5.0,MAGE,106.63879660453117
independent,linear_10h,74,4.0,5.0,CLERIC,107.00879235219622
independent,linear_10h,74,4.0,5.0,PALADIN,107.92993723021337
independent,linear_10h,75,4.0,5.0,WARRIOR,107.52228556614938
independent,linear_10h,75,4.0,5.0,ROGUE,108.62963799873161
independent,linear_10h,75,4.0,5.0,RANGER,109.01929790014336
independent,linear_10h,75,4.0,5.0,MAGE,109.28280034502541
independent,linear_10h,75,4.0,5.0,CLERIC,109.68300413871394
independent,linear_10h,75,4.0,5.0,PALADIN,110.64128815404482
independent,linear_10h,76,4.0,5.0,WARRIOR,110.05848087662874
independent,linear_10h,76,4.0,5.0,ROGUE,111.28585668169163
independent,linear_10h,76,4.0,5.0,RANGER,111.63933668753685
independent,linear_10h,76,4.0,5.0,MAGE,111.93952936389074
independent,linear_10h,76,4.0,5.0,CLERIC,112.37278890587619
independent,linear_10h,76,4.0,5.0,PALADIN,113.36875873573129
independent,linear_10h,77,4.0,5.0,WARRIOR,112.61700435898283
independent,linear_10h,77,4.0,5.0,ROGUE,113.96927290203601
independent,linear_10h,77,4.0,5.0,RANGER,114.29061951772701
independent,linear_10h,77,4.0,5.0,MAGE,114.62513393580625
independent,linear_10h,77,4.0,5.0,CLERIC,115.09157896875524
independent,linear_10h,77,4.0,5.0,PALADIN,116.12798081108798
independent,linear_10h,78,4.0,5.0,WARRIOR,115.08380360743264
independent,linear_10h,78,4.0,5.0,ROGUE,116.56253222552346
independent,linear_10h,78,4.0,5.0,RANGER,116.85189620513647
independent,linear_10h,78,4.0,5.0,MAGE,117.22130790585858
independent,linear_10h,78,4.0,5.0,CLERIC,117.72224266469972
independent,linear_10h,78,4.0,5.0,PALADIN,118.79688374587178
independent,linear_10h,79,4.0,5.0,WARRIOR,117.63272953485118
independent,linear_10h,79,4.0,5.0,ROGUE,119.25059077673706
independent,linear_10h,79,4.0,5.0,RANGER,119.49790995909643
independent,linear_10h,79,4.0,5.0,MAGE,119.90589710743545
independent,linear_10h,79,4.0,5.0,CLERIC,120.44298549250817
independent,linear_10h,79,4.0,5.0,PALADIN,121.56047683436815
independent,linear_10h,80,4.0,5.0,WARRIOR,120.2023717304197
independent,linear_10h,80,4.0,5.0,ROGUE,121.96401958945626
independent,linear_10h,80,4.0,5.0,RANGER,122.16862427046416
independent,linear_10h,80,4.0,5.0,MAGE,122.61633144037924
independent,linear_10h,80,4.0,5.0,CLERIC,123.18902115577107
independent,linear_10h,80,4.0,5.0,PALADIN,124.35312814149069
independent,linear_10h,81,4.0,5.0,WARRIOR,122.77796116450756
independent,linear_10h,81,4.0,5.0,ROGUE,124.68735705523528
independent,linear_10h,81,4.0,5.0,RANGER,124.85105264873724
independent,linear_10h,81,4.0,5.0,MAGE,125.3366476847361
independent,linear_10h,81,4.0,5.0,CLERIC,125.95006148069461
independent,linear_10h,81,4.0,5.0,PALADIN,127.16003326845487
independent,linear_10h,82,4.0,5.0,WARRIOR,125.37270044473695
independent,linear_10h,82,4.0,5.0,ROGUE,127.43781106564097
independent,linear_10h,82,4.0,5.0,RANGER,127.55758984791439
independent,linear_10h,82,4.0,5.0,MAGE,128.08225459991732
independent,linear_10h,82,4.0,5.0,CLERIC,128.73758462896674
independent,linear_10h,82,4.0,5.0,PALADIN,129.99768102506974
independent,linear_10h,83,4.0,5.0,WARRIOR,127.89157151484143
independent,linear_10h,83,4.0,5.0,ROGUE,130.11329928836557
independent,linear_10h,83,4.0,5.0,RANGER,130.1855052714074
independent,linear_10h,83,4.0,5.0,MAGE,130.75062511587583
independent,linear_10h,83,4.0,5.0,CLERIC,131.44711129524998
independent,linear_10h,83,4.0,5.0,PALADIN,132.75726648087385
independent,linear_10h,84,4.0,5.0,WARRIOR,130.49717530930405
independent,linear_10h,84,4.0,5.0,ROGUE,132.88522645521545
independent,linear_10h,84,4.0,5.0,RANGER,132.90693130433397
independent,linear_10h,84,4.0,5.0,MAGE,133.51383627393074
independent,linear_10h,84,4.0,5.0,CLERIC,134.2535401859726
independent,linear_10h,84,4.0,5.0,PALADIN,135.61979929481745
independent,linear_10h,85,4.0,5.0,WARRIOR,133.12692746373375
independent,linear_10h,85,4.0,5.0,ROGUE,135.68306973542136
independent,linear_10h,85,4.0,5.0,RANGER,135.65379251242564
independent,linear_10h,85,4.0,5.0,MAGE,136.3019022174584
independent,linear_10h,85,4.0,5.0,CLERIC,137.08920969918307
independent,linear_10h,85,4.0,5.0,PALADIN,138.50908009230687
independent,linear_10h,86,4.0,5.0,WARRIOR,135.76510951340936
independent,linear_10h,86,4.0,5.0,ROGUE,138.49123381896257
independent,linear_10h,86,4.0,5.0,RANGER,138.40685858489456
independent,linear_10h,86,4.0,5.0,MAGE,139.09572952011942
independent,linear_10h,86,4.0,5.0,CLERIC,139.93131144291073
independent,linear_10h,86,4.0,5.0,PALADIN,141.41035351664533
independent,linear_10h,87,4.0,5.0,WARRIOR,138.43138895452145
independent,linear_10h,87,4.0,5.0,ROGUE,141.32656480972094
independent,linear_10h,87,4.0,5.0,RANGER,141.1848065931892
independent,linear_10h,87,4.0,5.0,MAGE,141.9183600285631
independent,linear_10h,87,4.0,5.0,CLERIC,142.8016568492564
independent,linear_10h,87,4.0,5.0,PALADIN,144.34402678936627
independent,linear_10h,88,4.0,5.0,WARRIOR,141.02795330419295
independent,linear_10h,88,4.0,5.0,ROGUE,144.0852039524298
independent,linear_10h,88,4.0,5.0,RANGER,143.8891623401416
independent,linear_10h,88,4.0,5.0,MAGE,144.66110234400904
independent,linear_10h,88,4.0,5.0,CLERIC,145.59649488362618
independent,linear_10h,88,4.0,5.0,PALADIN,147.19803026829445
independent,linear_10h,89,4.0,5.0,WARRIOR,143.77817066976007
independent,linear_10h,89,4.0,5.0,ROGUE,147.00859500792842
independent,linear_10h,89,4.0,5.0,RANGER,146.74186403067375
independent,linear_10h,89,4.0,5.0,MAGE,147.5520356536279
independent,linear_10h,89,4.0,5.0,CLERIC,148.54665148277832
independent,linear_10h,89,4.0,5.0,PALADIN,150.21821108498455
independent,linear_10h,90,4.0,5.0,WARRIOR,146.56361697788833
independent,linear_10h,90,4.0,5.0,ROGUE,149.95947452971564
independent,linear_10h,90,4.0,5.0,RANGER,149.62034531386328
independent,linear_10h,90,4.0,5.0,MAGE,150.46972251829175
independent,linear_10h,90,4.0,5.0,CLERIC,151.52322617963978
independent,linear_10h,90,4.0,5.0,PALADIN,153.27193328615616
independent,linear_10h,91,4.0,5.0,WARRIOR,149.3595371167772
independent,linear_10h,91,4.0,5.0,ROGUE,152.91441941794818
independent,linear_10h,91,4.0,5.0,RANGER,152.5038621624591
independent,linear_10h,91,4.0,5.0,MAGE,153.39021378601748
independent,linear_10h,91,4.0,5.0,CLERIC,154.5080281417682
independent,linear_10h,91,4.0,5.0,PALADIN,156.33123587283467
independent,linear_10h,92,4.0,5.0,WARRIOR,152.1597975334439
independent,linear_10h,92,4.0,5.0,ROGUE,155.86888213573056
independent,linear_10h,92,4.0,5.0,RANGER,155.37920198438712
independent,linear_10h,92,4.0,5.0,MAGE,156.30603426782199
independent,linear_10h,92,4.0,5.0,CLERIC,157.48576271370678
independent,linear_10h,92,4.0,5.0,PALADIN,159.38918112355643
independent,linear_10h,93,4.0,5.0,WARRIOR,154.93288781122163
independent,linear_10h,93,4.0,5.0,ROGUE,158.78799965542314
independent,linear_10h,93,4.0,5.0,RANGER,158.2224303398251
independent,linear_10h,93,4.0,5.0,MAGE,159.1877572257387
independent,linear_10h,93,4.0,5.0,CLERIC,160.43033324896436
independent,linear_10h,93,4.0,5.0,PALADIN,162.4114838963836
independent,linear_10h,94,4.0,5.0,WARRIOR,157.792002394555
independent,linear_10h,94,4.0,5.0,ROGUE,161.7895065118986
independent,linear_10h,94,4.0,5.0,RANGER,161.14045416927448
independent,linear_10h,94,4.0,5.0,MAGE,162.14804530009252
independent,linear_10h,94,4.0,5.0,CLERIC,163.45894982509319
independent,linear_10h,94,4.0,5.0,PALADIN,165.52146934846303
independent,linear_10h,95,4.0,5.0,WARRIOR,160.6820197556661
independent,linear_10h,95,4.0,5.0,ROGUE,164.8206482288241
independent,linear_10h,95,4.0,5.0,RANGER,164.07939159739334
independent,linear_10h,95,4.0,5.0,MAGE,165.13102514647267
independent,linear_10h,95,4.0,5.0,CLERIC,166.50658201200008
independent,linear_10h,95,4.0,5.0,PALADIN,168.6600597530271
independent,linear_10h,96,4.0,5.0,WARRIOR,163.5852315612217
independent,linear_10h,96,4.0,5.0,ROGUE,167.85869091375486
independent,linear_10h,96,4.0,5.0,RANGER,167.02438786452365
independent,linear_10h,96,4.0,5.0,MAGE,168.12340951667585
independent,linear_10h,96,4.0,5.0,CLERIC,169.5624987318431
independent,linear_10h,96,4.0,5.0,PALADIN,171.80636250683605
independent,linear_10h,97,4.0,5.0,WARRIOR,166.40728017233278
independent,linear_10h,97,4.0,5.0,ROGUE,170.80093277262745
independent,linear_10h,97,4.0,5.0,RANGER,169.87500639618418
independent,linear_10h,97,4.0,5.0,MAGE,171.0244877591554
independent,linear_10h,97,4.0,5.0,CLERIC,172.51794395125359
independent,linear_10h,97,4.0,5.0,PALADIN,174.8543594437198
independent,linear_10h,98,4.0,5.0,WARRIOR,169.31353017233275
independent,linear_10h,98,4.0,5.0,ROGUE,173.8263395272562
independent,linear_10h,98,4.0,5.0,RANGER,172.80339072688957
independent,linear_10h,98,4.0,5.0,MAGE,174.01045039300635
independent,linear_10h,98,4.0,5.0,CLERIC,175.5564750194985
independent,linear_10h,98,4.0,5.0,PALADIN,177.99013882608938
independent,linear_10h,99,4.0,5.0,WARRIOR,172.2478183667772
independent,linear_10h,99,4.0,5.0,ROGUE,176.8734211745879
independent,linear_10h,99,4.0,5.0,RANGER,175.75105204828782
independent,linear_10h,99,4.0,5.0,MAGE,177.02338374047505
independent,linear_10h,99,4.0,5.0,CLERIC,178.61962205132025
independent,linear_10h,99,4.0,5.0,PALADIN,181.14895838964867
independent,linear_10h,100,4.0,5.0,WARRIOR,175.20910308899946
independent,linear_10h,100,4.0,5.0,ROGUE,179.94579192713613
independent,linear_10h,100,4.0,5.0,RANGER,178.71514851672362
independent,linear_10h,100,4.0,5.0,MAGE,180.05840264797484
independent,linear_10h,100,4.0,5.0,CLERIC,181.69885150774473
independent,linear_10h,100,4.0,5.0,PALADIN,184.3333650185557
independent,linear_10h,20,4.0,12.0,WARRIOR,7.215972222222222
independent,linear_10h,20,4.0,12.0,ROGUE,7.221961805555555
independent,linear_10h,20,4.0,12.0,RANGER,7.222048611111111
independent,linear_10h,20,4.0,12.0,MAGE,7.192447916666666
independent,linear_10h,20,4.0,12.0,CLERIC,7.167795138888889
independent,linear_10h,20,4.0,12.0,PALADIN,7.211892361111111
independent,linear_10h,21,4.0,12.0,WARRIOR,7.9834201388888895
independent,linear_10h,21,4.0,12.0,ROGUE,7.989583333333334
independent,linear_10h,21,4.0,12.0,RANGER,7.986284722222222
independent,linear_10h,21,4.0,12.0,MAGE,7.957465277777778
independent,linear_10h,21,4.0,12.0,CLERIC,7.923524305555555
independent,linear_10h,21,4.0,12.0,PALADIN,7.977256944444444
independent,linear_10h,22,4.0,12.0,WARRIOR,8.786284722222222
independent,linear_10h,22,4.0,12.0,ROGUE,8.786805555555556
independent,linear_10h,22,4.0,12.0,RANGER,8.783333333333333
independent,linear_10h,22,4.0,12.0,MAGE,8.753645833333334
independent,linear_10h,22,4.0,12.0,CLERIC,8.712152777777778
independent,linear_10h,22,4.0,12.0,PALADIN,8.77517361111111
independent,linear_10h,23,4.0,12.0,WARRIOR,9.625260416666668
independent,linear_10h,23,4.0,12.0,ROGUE,9.624652777777776
independent,linear_10h,23,4.0,12.0,RANGER,9.615538194444444
independent,linear_10h,23,4.0,12.0,MAGE,9.583420138888888
independent,linear_10h,23,4.0,12.0,CLERIC,9.537413194444445
independent,linear_10h,23,4.0,12.0,PALADIN,9.61345486111111
independent,linear_10h,24,4.0,12.0,WARRIOR,10.495399305555557
independent,linear_10h,24,4.0,12.0,ROGUE,10.487847222222223
independent,linear_10h,24,4.0,12.0,RANGER,10.480729166666666
independent,linear_10h,24,4.0,12.0,MAGE,10.446788194444446
independent,linear_10h,24,4.0,12.0,CLERIC,10.397222222222222
independent,linear_10h,24,4.0,12.0,PALADIN,10.481510416666666
independent,linear_10h,25,4.0,12.0,WARRIOR,11.404600694444444
independent,linear_10h,25,4.0,12.0,ROGUE,11.39201388888889
independent,linear_10h,25,4.0,12.0,RANGER,11.38498263888889
independent,linear_10h,25,4.0,12.0,MAGE,11.347656249999998
independent,linear_10h,25,4.0,12.0,CLERIC,11.29140625
independent,linear_10h,25,4.0,12.0,PALADIN,11.389670138888887
independent,linear_10h,26,4.0,12.0,WARRIOR,12.348611111111111
independent,linear_10h,26,4.0,12.0,ROGUE,12.329600694444444
independent,linear_10h,26,4.0,12.0,RANGER,12.326128472222223
independent,linear_10h,26,4.0,12.0,MAGE,12.288715277777778
independent,linear_10h,26,4.0,12.0,CLERIC,12.217968749999999
independent,linear_10h,26,4.0,12.0,PALADIN,12.333072916666667
independent,linear_10h,27,4.0,12.0,WARRIOR,13.323697916666667
independent,linear_10h,27,4.0,12.0,ROGUE,13.296614583333334
independent,linear_10h,27,4.0,12.0,RANGER,13.296440972222221
independent,linear_10h,27,4.0,12.0,MAGE,13.259201388888888
independent,linear_10h,27,4.0,12.0,CLERIC,13.180121527777777
independent,linear_10h,27,4.0,12.0,PALADIN,13.30564236111111
independent,linear_10h,28,4.0,12.0,WARRIOR,14.328038194444444
independent,linear_10h,28,4.0,12.0,ROGUE,14.301996527777778
independent,linear_10h,28,4.0,12.0,RANGER,14.305815972222222
independent,linear_10h,28,4.0,12.0,MAGE,14.26171875
independent,linear_10h,28,4.0,12.0,CLERIC,14.176649305555555
independent,linear_10h,28,4.0,12.0,PALADIN,14.30703125
independent,linear_10h,29,4.0,12.0,WARRIOR,15.368055555555555
independent,linear_10h,29,4.0,12.0,ROGUE,15.340104166666666
independent,linear_10h,29,4.0,12.0,RANGER,15.34982638888889
independent,linear_10h,29,4.0,12.0,MAGE,15.297395833333333
independent,linear_10h,29,4.0,12.0,CLERIC,15.209895833333334
independent,linear_10h,29,4.0,12.0,PALADIN,15.345659722222223
independent,linear_10h,30,4.0,12.0,WARRIOR,16.444791666666667
independent,linear_10h,30,4.0,12.0,ROGUE,16.409635416666667
independent,linear_10h,30,4.0,12.0,RANGER,16.42230902777778
independent,linear_10h,30,4.0,12.0,MAGE,16.36258680555556
independent,linear_10h,30,4.0,12.0,CLERIC,16.276215277777776
independent,linear_10h,30,4.0,12.0,PALADIN,16.415190972222224
independent,linear_10h,31,4.0,12.0,WARRIOR,17.550173611111113
independent,linear_10h,31,4.0,12.0,ROGUE,17.50685763888889
independent,linear_10h,31,4.0,12.0,RANGER,17.527604166666666
independent,linear_10h,31,4.0,12.0,MAGE,17.461111111111112
independent,linear_10h,31,4.0,12.0,CLERIC,17.376996527777777
independent,linear_10h,31,4.0,12.0,PALADIN,17.523958333333333
independent,linear_10h,32,4.0,12.0,WARRIOR,18.698524305555555
independent,linear_10h,32,4.0,12.0,ROGUE,18.63828125
independent,linear_10h,32,4.0,12.0,RANGER,18.66970486111111
independent,linear_10h,32,4.0,12.0,MAGE,18.59557291666667
independent,linear_10h,32,4.0,12.0,CLERIC,18.511979166666666
independent,linear_10h,32,4.0,12.0,PALADIN,18.66762152777778
independent,linear_10h,33,4.0,12.0,WARRIOR,19.88038194444444
independent,linear_10h,33,4.0,12.0,ROGUE,19.792447916666667
independent,linear_10h,33,4.0,12.0,RANGER,19.843229166666667
independent,linear_10h,33,4.0,12.0,MAGE,19.763368055555553
independent,linear_10h,33,4.0,12.0,CLERIC,19.678125
independent,linear_10h,33,4.0,12.0,PALADIN,19.845659722222223
independent,linear_10h,34,4.0,12.0,WARRIOR,21.089670138888888
independent,linear_10h,34,4.0,12.0,ROGUE,20.981163194444445
independent,linear_10h,34,4.0,12.0,RANGER,21.042361111111113
independent,linear_10h,34,4.0,12.0,MAGE,20.960763888888888
independent,linear_10h,34,4.0,12.0,CLERIC,20.87595486111111
independent,linear_10h,34,4.0,12.0,PALADIN,21.053993055555555
independent,linear_10h,35,4.0,12.0,WARRIOR,22.33784722222222
independent,linear_10h,35,4.0,12.0,ROGUE,22.202864583333337
independent,linear_10h,35,4.0,12.0,RANGER,22.282465277777778
independent,linear_10h,35,4.0,12.0,MAGE,22.182899305555555
independent,linear_10h,35,4.0,12.0,CLERIC,22.108506944444446
independent,linear_10h,35,4.0,12.0,PALADIN,22.297048611111112
independent,linear_10h,36,4.0,12.0,WARRIOR,23.614322916666666
independent,linear_10h,36,4.0,12.0,ROGUE,23.450086805555554
independent,linear_10h,36,4.0,12.0,RANGER,23.54973958333333
independent,linear_10h,36,4.0,12.0,MAGE,23.433680555555558
independent,linear_10h,36,4.0,12.0,CLERIC,23.369357638888893
independent,linear_10h,36,4.0,12.0,PALADIN,23.571614583333332
independent,linear_10h,37,4.0,12.0,WARRIOR,24.915364583333332
independent,linear_10h,37,4.0,12.0,ROGUE,24.731597222222224
independent,linear_10h,37,4.0,12.0,RANGER,24.847656249999996
independent,linear_10h,37,4.0,12.0,MAGE,24.71371527777778
independent,linear_10h,37,4.0,12.0,CLERIC,24.658159722222223
independent,linear_10h,37,4.0,12.0,PALADIN,24.874131944444446
independent,linear_10h,38,4.0,12.0,WARRIOR,26.253038194444443
independent,linear_10h,38,4.0,12.0,ROGUE,26.038454861111113
independent,linear_10h,38,4.0,12.0,RANGER,26.184461805555554
independent,linear_10h,38,4.0,12.0,MAGE,26.034635416666667
independent,linear_10h,38,4.0,12.0,CLERIC,25.98203125
independent,linear_10h,38,4.0,12.0,PALADIN,26.213020833333335
independent,linear_10h,39,4.0,12.0,WARRIOR,27.60980902777778
independent,linear_10h,39,4.0,12.0,ROGUE,27.37751736111111
independent,linear_10h,39,4.0,12.0,RANGER,27.544010416666666
independent,linear_10h,39,4.0,12.0,MAGE,27.384722222222223
independent,linear_10h,39,4.0,12.0,CLERIC,27.332291666666666
independent,linear_10h,39,4.0,12.0,PALADIN,27.576302083333335
independent,linear_10h,40,4.0,12.0,WARRIOR,29.00876736111111
independent,linear_10h,40,4.0,12.0,ROGUE,28.74973958333333
independent,linear_10h,40,4.0,12.0,RANGER,28.940451388888892
independent,linear_10h,40,4.0,12.0,MAGE,28.77265625
independent,linear_10h,40,4.0,12.0,CLERIC,28.72065972222222
independent,linear_10h,40,4.0,12.0,PALADIN,28.973263888888884
independent,linear_10h,41,4.0,12.0,WARRIOR,30.436284722222222
independent,linear_10h,41,4.0,12.0,ROGUE,30.146701388888882
independent,linear_10h,41,4.0,12.0,RANGER,30.365190972222223
independent,linear_10h,41,4.0,12.0,MAGE,30.17890625
independent,linear_10h,41,4.0,12.0,CLERIC,30.133420138888894
independent,linear_10h,41,4.0,12.0,PALADIN,30.40112847222222
independent,linear_10h,42,4.0,12.0,WARRIOR,31.891145833333333
independent,linear_10h,42,4.0,12.0,ROGUE,31.567534722222224
independent,linear_10h,42,4.0,12.0,RANGER,31.817708333333336
independent,linear_10h,42,4.0,12.0,MAGE,31.618055555555557
independent,linear_10h,42,4.0,12.0,CLERIC,31.580989583333334
independent,linear_10h,42,4.0,12.0,PALADIN,31.86197916666667
independent,linear_10h,43,4.0,12.0,WARRIOR,33.38446180555555
independent,linear_10h,43,4.0,12.0,ROGUE,33.01866319444444
independent,linear_10h,43,4.0,12.0,RANGER,33.302690972222216
independent,linear_10h,43,4.0,12.0,MAGE,33.084722222222226
independent,linear_10h,43,4.0,12.0,CLERIC,33.06414930555556
independent,linear_10h,43,4.0,12.0,PALADIN,33.35763888888889
independent,linear_10h,44,4.0,12.0,WARRIOR,34.907204861111104
independent,linear_10h,44,4.0,12.0,ROGUE,34.49956597222222
independent,linear_10h,44,4.0,12.0,RANGER,34.812152777777776
independent,linear_10h,44,4.0,12.0,MAGE,34.572743055555556
independent,linear_10h,44,4.0,12.0,CLERIC,34.575694444444444
independent,linear_10h,44,4.0,12.0,PALADIN,34.87673611111111
independent,linear_10h,45,4.0,12.0,WARRIOR,36.45546875
independent,linear_10h,45,4.0,12.0,ROGUE,36.01267361111111
independent,linear_10h,45,4.0,12.0,RANGER,36.34861111111111
independent,linear_10h,45,4.0,12.0,MAGE,36.09140625
independent,linear_10h,45,4.0,12.0,CLERIC,36.107552083333324
independent,linear_10h,45,4.0,12.0,PALADIN,36.425
independent,linear_10h,46,4.0,12.0,WARRIOR,38.01102430555555
independent,linear_10h,46,4.0,12.0,ROGUE,37.54244791666667
independent,linear_10h,46,4.0,12.0,RANGER,37.904947916666664
independent,linear_10h,46,4.0,12.0,MAGE,37.63420138888888
independent,linear_10h,46,4.0,12.0,CLERIC,37.655902777777776
independent,linear_10h,46,4.0,12.0,PALADIN,37.99036458333334
independent,linear_10h,47,4.0,12.0,WARRIOR,39.592534722222226
independent,linear_10h,47,4.0,12.0,ROGUE,39.08819444444445
independent,linear_10h,47,4.0,12.0,RANGER,39.48689236111111
independent,linear_10h,47,4.0,12.0,MAGE,39.20225694444445
independent,linear_10h,47,4.0,12.0,CLERIC,39.228298611111114
independent,linear_10h,47,4.0,12.0,PALADIN,39.57881944444444
independent,linear_10h,48,4.0,12.0,WARRIOR,41.199999999999996
independent,linear_10h,48,4.0,12.0,ROGUE,40.66032986111111
independent,linear_10h,48,4.0,12.0,RANGER,41.095312500000006
independent,linear_10h,48,4.0,12.0,MAGE,40.80277777777778
independent,linear_10h,48,4.0,12.0,CLERIC,40.82673611111111
independent,linear_10h,48,4.0,12.0,PALADIN,41.19071180555555
independent,linear_10h,49,4.0,12.0,WARRIOR,42.836024305555554
independent,linear_10h,49,4.0,12.0,ROGUE,42.26675347222222
independent,linear_10h,49,4.0,12.0,RANGER,42.72873263888889
independent,linear_10h,49,4.0,12.0,MAGE,42.424565972222226
independent,linear_10h,49,4.0,12.0,CLERIC,42.455034722222216
independent,linear_10h,49,4.0,12.0,PALADIN,42.832986111111104
independent,linear_10h,50,4.0,12.0,WARRIOR,44.49973958333334
independent,linear_10h,50,4.0,12.0,ROGUE,43.90147569444444
independent,linear_10h,50,4.0,12.0,RANGER,44.392100694444444
independent,linear_10h,50,4.0,12.0,MAGE,44.08168402777778
independent,linear_10h,50,4.0,12.0,CLERIC,44.114322916666666
independent,linear_10h,50,4.0,12.0,PALADIN,44.50399305555556
independent,linear_10h,51,4.0,12.0,WARRIOR,46.18246527777778
independent,linear_10h,51,4.0,12.0,ROGUE,45.55026041666667
independent,linear_10h,51,4.0,12.0,RANGER,46.06840277777778
