class,seed_index,hp,mp,str,con,dex,int,wis,cha
PALADIN,2843,4775,2350,235,95,6,75,9,90
PALADIN,2844,1380,2943,96,14,77,17,82,240
PALADIN,2845,4735,2650,243,100,10,88,7,76
PALADIN,2846,1607,3219,309,13,85,14,93,13
PALADIN,2847,3457,2689,7,77,12,93,13,315
PALADIN,2848,1379,2914,88,12,93,11,84,236
PALADIN,2849,4034,3051,237,77,4,99,15,78
PALADIN,2850,1379,3031,83,12,87,15,87,238
PALADIN,2851,920,2700,90,6,94,13,77,240
PALADIN,2852,1150,2705,93,10,85,9,81,240
PALADIN,2853,1836,2745,304,15,88,6,91,13
PALADIN,2854,1607,2854,315,13,84,8,94,15
PALADIN,2855,1148,2739,322,7,86,8,81,11
PALADIN,2856,1607,2851,323,13,94,12,78,17
PALADIN,2857,4077,2681,13,83,14,86,15,318
PALADIN,2858,1377,3011,309,9,84,14,92,13
PALADIN,2859,4448,2845,241,87,8,86,15,87
PALADIN,2860,4493,2255,239,94,8,74,7,96
PALADIN,2861,4071,2559,243,86,12,90,7,84
PALADIN,2862,4217,2426,237,78,14,87,11,95
PALADIN,2863,4278,2634,7,80,10,98,7,311
PALADIN,2864,1150,2919,95,10,85,15,83,238
PALADIN,2865,4785,2525,235,91,8,86,9,87
PALADIN,2866,1150,2903,88,10,88,9,89,238
PALADIN,2867,4352,2927,239,90,14,101,11,73
PALADIN,2868,1379,2889,91,12,87,15,81,240
PALADIN,2869,4506,2623,239,84,10,93,13,89
PALADIN,2870,1607,2932,318,13,76,8,91,11
PALADIN,2871,4053,2526,15,94,12,80,11,309
PALADIN,2872,1377,2987,316,9,75,12,98,13
PALADIN,2873,4622,2525,13,94,16,90,9,299
PALADIN,2874,4246,2727,9,91,4,90,11,314
PALADIN,2875,4708,2362,13,98,12,77,9,318
PALADIN,2876,3701,2839,13,78,8,90,13,329
PALADIN,2877,3684,2895,11,81,6,93,13,307
PALADIN,2878,1379,2905,77,12,101,15,83,232
PALADIN,2879,921,2382,90,8,83,5,80,242
PALADIN,2880,4432,2316,9,97,8,83,5,307
PALADIN,2881,1836,2872,317,15,98,14,78,11
PALADIN,2882,4544,2981,13,94,12,103,13,288
PALADIN,2883,1378,2892,308,11,90,14,87,13
PALADIN,2884,4176,2642,9,87,8,88,11,318
PALADIN,2885,4771,2656,237,94,10,77,17,93
PALADIN,2886,1150,3127,95,10,75,11,97,236
PALADIN,2887,4357,2605,237,82,12,93,7,89
PALADIN,2888,1379,2866,88,12,77,11,90,238
PALADIN,2889,3602,2059,9,78,10,75,9,332
PALADIN,2890,1607,2582,318,13,88,4,83,7
PALADIN,2891,4493,2644,9,100,8,81,13,316
PALADIN,2892,1150,2458,96,10,92,11,69,240
PALADIN,2893,3664,2718,9,80,12,91,9,320
PALADIN,2894,1607,3288,314,13,79,12,96,11
PALADIN,2895,1379,2898,92,12,98,13,77,236
PALADIN,2896,4320,2974,13,93,10,98,11,304
PALADIN,2897,3766,2850,11,76,6,94,13,327
PALADIN,2898,4007,2586,9,84,4,82,13,323
PALADIN,2899,1607,2519,331,13,84,12,70,7
PALADIN,2900,4204,2702,9,85,8,85,15,317
PALADIN,2901,4158,2639,11,86,12,82,15,315
PALADIN,2902,1380,2764,86,14,98,9,79,242
PALADIN,2903,1379,3078,77,12,99,17,81,240
PALADIN,2904,1150,3197,83,10,79,11,97,238
PALADIN,2905,1380,2842,77,14,97,11,87,238
PALADIN,2906,1836,2628,310,15,88,10,81,7
PALADIN,2907,3971,2562,9,85,10,95,7,311
PALADIN,2908,4389,2648,235,85,8,91,9,88
PALADIN,2909,4092,2669,237,86,14,86,11,86
PALADIN,2910,3832,2723,7,73,12,94,11,320
PALADIN,2911,3992,2872,13,87,6,92,11,308
PALADIN,2912,3561,3154,241,72,10,110,13,76
PALADIN,2913,921,3126,73,8,92,13,94,234
PALADIN,2914,4264,2388,233,90,10,79,9,83
PALADIN,2915,4521,2967,9,92,16,94,13,313
PALADIN,2916,921,2627,103,8,81,9,81,238
PALADIN,2917,1378,3116,319,11,85,14,85,9
PALADIN,2918,4227,2279,15,93,8,69,11,329
PALADIN,2919,1377,3166,313,9,81,14,93,5
PALADIN,2920,4207,2889,9,85,12,101,11,305
PALADIN,2921,3298,2557,239,68,8,91,5,95
PALADIN,2922,921,2935,102,8,75,13,84,240
PALADIN,2923,1609,2729,89,16,92,15,76,238
PALADIN,2924,4016,2566,245,87,8,86,11,83
PALADIN,2925,3844,2933,237,75,14,100,9,85
PALADIN,2926,1150,2747,92,10,88,9,85,238
PALADIN,2927,4106,2330,17,87,8,78,11,314
PALADIN,2928,3634,2231,235,73,10,82,7,95
PALADIN,2929,4239,2440,239,82,14,77,11,95
PALADIN,2930,4552,2312,239,93,10,84,7,81
PALADIN,2931,1379,2343,78,12,106,11,69,240
PALADIN,2932,921,2795,91,8,78,11,84,238
PALADIN,2933,1377,2598,316,9,102,12,73,13
PALADIN,2934,3876,2775,9,85,10,90,9,322
PALADIN,2935,4001,2326,7,81,14,86,5,324
PALADIN,2936,4332,2634,15,92,12,93,9,302
PALADIN,2937,4057,2624,13,86,12,93,5,314
PALADIN,2938,921,2845,98,8,80,15,81,240
PALADIN,2939,1379,3040,73,12,99,13,89,244
PALADIN,2940,691,2634,93,4,98,13,72,242
PALADIN,2941,1150,2596,92,10,90,13,79,242
PALADIN,2942,1379,2949,96,12,76,15,91,244
PALADIN,2943,1607,2963,316,13,73,12,92,7
PALADIN,2944,4162,2381,9,89,10,73,13,327
PALADIN,2945,3807,2738,11,86,10,90,9,311
PALADIN,2946,4379,2849,13,88,10,89,17,314
PALADIN,2947,1380,2641,79,14,89,5,89,236
PALADIN,2948,1378,2902,326,11,80,10,87,11
PALADIN,2949,4369,2709,239,92,6,87,11,75
PALADIN,2950,4267,2359,239,80,10,85,9,85
PALADIN,2951,1379,2579,100,12,71,9,82,238
PALADIN,2952,691,2796,80,4,90,11,85,238
PALADIN,2953,921,2828,89,8,78,7,96,234
PALADIN,2954,1836,2575,334,15,77,10,74,13
PALADIN,2955,1836,2705,310,15,92,14,81,9
PALADIN,2956,3764,2605,15,89,10,87,11,305
PALADIN,2957,3995,2643,13,83,6,89,9,319
PALADIN,2958,4150,3012,9,85,10,106,9,308
PALADIN,2959,1378,2233,323,11,94,4,72,11
PALADIN,2960,4646,2461,7,92,16,93,7,306
PALADIN,2961,921,2720,77,8,82,7,92,236
PALADIN,2962,4491,2608,17,100,10,73,15,318
PALADIN,2963,1377,2519,320,9,81,8,82,9
PALADIN,2964,1377,2902,312,9,83,14,88,17
PALADIN,2965,3253,2260,11,71,10,79,7,325
PALADIN,2966,3821,2769,239,79,8,93,13,82
PALADIN,2967,921,3031,77,8,100,11,82,238
PALADIN,2968,1379,2813,90,12,86,15,75,236
PALADIN,2969,4304,2842,237,89,14,87,15,84
PALADIN,2970,1377,3080,322,9,66,8,105,13
PALADIN,2971,5036,2398,241,99,8,73,13,96
PALADIN,2972,4077,2866,15,86,12,96,11,303
PALADIN,2973,1379,2993,85,12,92,13,88,238
PALADIN,2974,3408,2642,13,72,8,93,9,310
PALADIN,2975,1836,3083,304,15,87,8,98,9
PALADIN,2976,4583,3014,237,95,8,97,17,66
PALADIN,2977,4446,2161,237,84,10,77,9,97
PALADIN,2978,4397,2304,245,89,6,74,13,97
PALADIN,2979,3845,2737,13,93,16,89,9,305
PALADIN,2980,921,3071,81,8,101,17,81,232
PALADIN,2981,1836,2641,320,15,87,12,74,9
PALADIN,2982,1607,2704,320,13,79,10,84,13
PALADIN,2983,1378,3111,307,11,94,12,88,11
PALADIN,2984,1836,2499,302,15,107,8,74,9
PALADIN,2985,3982,2327,11,81,6,87,5,309
PALADIN,2986,1380,2857,98,14,87,11,86,240
PALADIN,2987,691,2845,82,4,92,13,85,238
PALADIN,2988,4187,2662,235,86,12,95,9,77
PALADIN,2989,4834,2501,243,93,10,83,11,90
PALADIN,2990,4111,2585,241,84,8,86,13,84
PALADIN,2991,4078,2639,7,83,10,91,11,317
PALADIN,2992,1150,2732,81,10,85,9,87,236
PALADIN,2993,3577,2797,243,73,4,86,13,97
PALADIN,2994,4978,2374,241,99,8,81,7,86
PALADIN,2995,1150,2961,79,10,96,9,92,238
PALADIN,2996,1150,2996,82,10,81,7,100,232
PALADIN,2997,4773,2589,237,100,8,85,7,83
PALADIN,2998,1378,2609,315,11,85,6,83,11
PALADIN,2999,4313,2158,7,87,4,71,11,319
PALADIN,3000,1148,2541,311,7,96,10,76,9
PALADIN,3001,4341,2664,11,93,12,85,13,311
PALADIN,3002,1379,3264,80,12,85,9,98,236
PALADIN,3003,1378,2596,310,11,97,10,84,7
PALADIN,3004,921,3144,77,8,90,11,96,240
PALADIN,3005,1836,2853,303,15,91,10,95,9
PALADIN,3006,1379,2879,103,12,74,13,78,238
PALADIN,3007,4980,2284,243,99,12,81,9,86
PALADIN,3008,3814,2685,7,83,8,85,13,321
PALADIN,3009,1609,2870,79,16,90,9,96,236
PALADIN,3010,691,2890,78,4,97,13,82,234
PALADIN,3011,920,2560,83,6,86,9,84,232
PALADIN,3012,919,2797,306,5,81,10,94,7
PALADIN,3013,4320,2608,241,91,6,76,13,91
PALADIN,3014,1379,3076,89,12,81,13,93,242
PALADIN,3015,4427,2006,239,81,10,74,7,103
PALADIN,3016,1150,2755,80,10,98,13,75,234
PALADIN,3017,4514,2876,9,97,8,87,13,307
PALADIN,3018,1378,2957,311,11,81,12,95,15
PALADIN,3019,1377,2720,305,9,89,8,89,13
PALADIN,3020,4538,2481,239,97,8,79,13,82
PALADIN,3021,3907,2943,9,78,6,101,15,308
PALADIN,3022,1836,3150,302,15,91,10,92,13
PALADIN,3023,921,2819,84,8,90,9,89,240
PALADIN,3024,4184,2212,235,85,8,70,9,103
PALADIN,3025,4699,2374,13,100,14,69,17,318
PALADIN,3026,3862,2797,11,86,14,87,13,324
PALADIN,3027,3710,2826,15,79,14,99,9,313
PALADIN,3028,1607,3244,315,13,77,14,93,9
PALADIN,3029,4253,2838,11,86,8,86,13,319
PALADIN,3030,1150,2787,83,10,91,13,87,238
PALADIN,3031,1609,2848,94,16,90,13,79,236
PALADIN,3032,1150,2764,74,10,86,7,95,238
PALADIN,3033,1380,2913,91,14,80,13,82,238
PALADIN,3034,1378,3033,322,11,72,12,99,15
PALADIN,3035,1378,2791,303,11,90,10,92,15
PALADIN,3036,4009,2915,239,77,14,92,17,85
PALADIN,3037,1379,2862,83,12,88,9,88,236
PALADIN,3038,1836,2947,315,15,81,14,87,13
PALADIN,3039,1378,2626,310,11,85,8,90,13
PALADIN,3040,1379,2748,86,12,82,11,87,236
PALADIN,3041,3691,2751,15,72,16,96,11,319
PALADIN,3042,1378,2902,307,11,86,10,92,17
PALADIN,3043,3852,2788,9,82,10,88,13,315
PALADIN,3044,1607,3017,311,13,94,16,90,13
PALADIN,3045,1378,2932,306,11,86,10,91,15
PALADIN,3046,3465,2401,7,74,8,80,11,325
PALADIN,3047,1378,2816,310,11,90,10,85,13
PALADIN,3048,4232,2399,13,95,6,81,9,309
PALADIN,3049,4673,2130,235,88,14,77,7,91
PALADIN,3050,920,2604,96,6,90,11,75,232
PALADIN,3051,4121,2626,237,87,8,85,15,76
PALADIN,3052,1150,3073,95,10,74,9,96,234
PALADIN,3053,4232,2519,241,86,6,87,11,85
PALADIN,3054,1150,2719,86,10,91,13,74,236
PALADIN,3055,4091,2616,11,86,8,88,9,319
PALADIN,3056,4115,2797,239,82,12,86,13,92
PALADIN,3057,4579,2795,239,98,6,81,15,87
PALADIN,3058,4460,2635,243,83,12,88,9,99
PALADIN,3059,3660,2659,237,77,6,89,13,88
PALADIN,3060,3780,2351,13,88,8,76,7,323
PALADIN,3061,1607,2811,317,13,90,10,82,15
PALADIN,3062,3693,2632,13,82,12,92,11,313
PALADIN,3063,4201,2340,13,86,8,81,9,320
PALADIN,3064,4263,2408,13,91,10,80,7,326
PALADIN,3065,4013,2262,11,83,14,87,5,313
PALADIN,3066,920,2656,86,6,86,7,89,238
PALADIN,3067,1379,2620,87,12,106,7,76,240
PALADIN,3068,921,2853,93,8,79,15,87,234
PALADIN,3069,1380,2664,82,14,79,9,86,236
PALADIN,3070,3331,2553,243,70,14,88,7,90
PALADIN,3071,4643,2195,237,90,10,70,9,100
PALADIN,3072,1607,2464,317,13,83,6,79,13
PALADIN,3073,1379,2773,85,12,90,7,86,242
PALADIN,3074,4557,2448,241,86,10,83,11,91
PALADIN,3075,1150,3313,83,10,78,15,102,238
PALADIN,3076,3994,2670,245,85,12,98,5,75
PALADIN,3077,4614,2566,241,90,6,86,7,92
PALADIN,3078,1379,2808,87,12,89,11,85,238
PALADIN,3079,691,2958,86,4,86,11,87,238
PALADIN,3080,1380,2517,89,14,87,5,87,240
PALADIN,3081,1150,2993,80,10,91,15,86,240
PALADIN,3082,1378,2731,310,11,84,6,85,9
PALADIN,3083,1607,2964,304,13,86,12,97,7
PALADIN,3084,1837,2481,316,17,102,10,69,15
PALADIN,3085,1836,2730,316,15,91,10,80,9
PALADIN,3086,4201,2745,9,93,12,87,11,309
PALADIN,3087,1378,2934,316,11,85,14,82,13
PALADIN,3088,3389,2636,11,70,8,81,13,330
PALADIN,3089,1379,2612,88,12,85,9,82,238
PALADIN,3090,3506,2450,9,81,12,81,11,319
PALADIN,3091,1378,2675,305,11,91,6,93,13
PALADIN,3092,921,2902,87,8,94,11,90,238
PALADIN,3093,1607,2861,308,13,89,12,90,15
PALADIN,3094,4609,2904,237,88,14,98,15,80
PALADIN,3095,920,3385,87,6,67,11,109,242
PALADIN,3096,920,2738,81,6,95,9,89,240
PALADIN,3097,4318,2770,241,88,14,94,13,84
PALADIN,3098,1607,2768,323,13,75,12,85,9
PALADIN,3099,4496,2567,239,84,10,87,11,95
PALADIN,3100,1377,3027,312,9,85,12,92,11
PALADIN,3101,3321,2963,11,76,6,88,17,317
PALADIN,3102,3974,3034,13,91,8,93,15,299
PALADIN,3103,1378,2837,307,11,104,8,84,13
PALADIN,3104,4186,2954,235,88,10,92,13,78
PALADIN,3105,1379,2718,95,12,94,11,76,238
PALADIN,3106,1607,2707,311,13,96,10,80,13
PALADIN,3107,1377,2735,314,9,88,8,89,7
PALADIN,3108,1607,2964,314,13,77,10,92,13
PALADIN,3109,1378,2502,308,11,99,4,80,9
PALADIN,3110,3989,2630,9,87,10,84,13,312
PALADIN,3111,921,3193,82,8,89,17,88,242
PALADIN,3112,921,2912,83,8,84,11,90,240
PALADIN,3113,3475,2769,11,84,12,89,13,318
PALADIN,3114,1150,2834,93,10,88,11,78,242
PALADIN,3115,1380,2909,86,14,80,11,91,238
PALADIN,3116,1379,2850,97,12,76,9,84,240
PALADIN,3117,1379,3000,79,12,87,9,93,240
PALADIN,3118,4112,2672,241,81,10,95,11,86
PALADIN,3119,3865,2830,11,81,10,92,13,312
PALADIN,3120,1380,2589,79,14,96,7,78,236
PALADIN,3121,3811,2717,241,76,14,90,11,98
PALADIN,3122,4437,2648,237,93,8,89,11,76
PALADIN,3123,1380,2748,92,14,88,13,79,242
PALADIN,3124,3810,2441,13,82,12,83,7,316
PALADIN,3125,1380,2733,99,14,78,13,78,238
PALADIN,3126,1377,2565,328,9,70,14,81,9
PALADIN,3127,3707,2432,11,85,6,78,11,310
PALADIN,3128,1607,2480,315,13,79,6,81,13
PALADIN,3129,4265,2553,11,87,4,84,11,312
PALADIN,3130,921,3008,82,8,82,11,91,242
PALADIN,3131,919,2927,314,5,94,12,83,9
PALADIN,3132,921,2720,76,8,92,9,89,240
PALADIN,3133,3963,2375,243,71,10,90,9,95
PALADIN,3134,1150,2632,85,10,93,11,79,238
PALADIN,3135,4683,2220,239,91,6,66,11,99
PALADIN,3136,4255,2668,7,81,8,90,11,318
PALADIN,3137,1380,3108,74,14,84,11,97,240
PALADIN,3138,1379,2887,94,12,85,13,82,238
PALADIN,3139,4768,2386,237,93,8,81,11,86
PALADIN,3140,4113,2751,241,80,8,91,11,89
PALADIN,3141,3937,2471,241,84,10,91,7,85
PALADIN,3142,1150,2894,88,10,82,17,87,236
PALADIN,3143,1378,2303,318,11,83,6,80,11
PALADIN,3144,1378,2928,311,11,84,12,88,13
PALADIN,3145,1148,2615,310,7,93,6,86,13
PALADIN,3146,1377,2818,311,9,96,12,88,17
PALADIN,3147,919,2653,308,5,98,10,81,11
PALADIN,3148,4220,2590,241,91,12,86,7,81
PALADIN,3149,1148,2723,322,7,68,8,91,7
PALADIN,3150,4176,2575,15,84,14,85,13,316
PALADIN,3151,691,2952,79,4,91,13,85,242
PALADIN,3152,4355,2951,235,83,16,90,15,89
PALADIN,3153,4400,2300,9,87,12,87,5,315
PALADIN,3154,4325,2700,13,97,8,89,9,307
PALADIN,3155,4009,2558,13,82,8,88,13,319
PALADIN,3156,1148,2953,316,7,81,14,90,11
PALADIN,3157,1836,2785,305,15,99,8,85,9
PALADIN,3158,4861,2342,239,95,12,82,9,79
PALADIN,3159,1379,3110,77,12,97,13,87,240
PALADIN,3160,921,2733,83,8,78,9,94,242
PALADIN,3161,1379,2690,74,12,85,9,88,238
PALADIN,3162,1379,2917,91,12,97,13,79,242
PALADIN,3163,1148,2777,320,7,80,6,91,17
PALADIN,3164,4103,2749,239,85,14,91,9,86
PALADIN,3165,3658,2814,13,80,6,90,13,317
PALADIN,3166,4560,2691,13,97,16,91,13,301
PALADIN,3167,1378,2778,300,11,90,4,101,15
PALADIN,3168,1380,3215,80,14,82,11,101,234
PALADIN,3169,4296,2496,9,90,8,83,9,316
PALADIN,3170,1379,3196,83,12,75,13,101,234
PALADIN,3171,4109,2878,11,90,8,87,13,318
PALADIN,3172,1378,2611,324,11,90,10,75,11
PALADIN,3173,1378,2274,318,11,98,10,69,17
PALADIN,3174,3405,2856,13,74,8,92,13,321
PALADIN,3175,921,2983,82,8,91,13,86,234
PALADIN,3176,1377,3144,306,9,77,8,102,9
PALADIN,3177,1380,3185,78,14,80,17,97,242
PALADIN,3178,4857,2793,239,99,10,90,13,81
PALADIN,3179,1377,3295,295,9,91,14,105,13
PALADIN,3180,4841,2413,241,105,8,69,15,86
PALADIN,3181,691,2320,86,4,99,9,72,236
PALADIN,3182,4753,2448,235,98,4,72,13,90
PALADIN,3183,4019,2925,11,84,8,92,15,309
PALADIN,3184,1378,2495,323,11,93,10,75,17
PALADIN,3185,4671,2098,237,93,12,75,7,84
PALADIN,3186,4398,2682,241,89,10,93,13,68
PALADIN,3187,3830,2679,239,79,12,91,11,88
PALADIN,3188,3938,2855,239,84,10,90,13,82
PALADIN,3189,4505,2810,9,96,6,90,11,307
PALADIN,3190,1607,3380,310,13,77,14,100,9
PALADIN,3191,4238,2543,9,86,8,85,11,320
PALADIN,3192,3409,3188,15,69,12,101,15,321
PALADIN,3193,4470,2662,9,100,10,80,11,315
PALADIN,3194,3903,2464,13,88,12,89,7,312
PALADIN,3195,1380,2953,93,14,80,17,84,234
PALADIN,3196,1150,2732,86,10,92,13,83,240
PALADIN,3197,921,2799,88,8,91,11,84,236
PALADIN,3198,4498,2770,241,90,10,92,11,84
PALADIN,3199,3873,2782,233,86,10,87,13,87
PALADIN,3200,1836,2863,320,15,84,14,81,11
PALADIN,3201,921,2744,85,8,82,11,84,240
PALADIN,3202,1607,2945,318,13,87,12,86,11
PALADIN,3203,921,2866,89,8,86,9,84,232
PALADIN,3204,3645,2625,239,75,8,84,13,87
PALADIN,3205,1607,2718,307,13,88,12,84,13
PALADIN,3206,4221,2951,237,90,4,92,13,82
PALADIN,3207,1148,2617,317,7,87,12,77,7
PALADIN,3208,4830,2454,239,99,12,80,11,87
PALADIN,3209,1148,2894,318,7,87,16,82,11
PALADIN,3210,2966,2654,9,70,10,90,9,319
PALADIN,3211,3672,2606,239,74,10,91,7,91
PALADIN,3212,4115,2711,11,84,12,89,13,318
PALADIN,3213,4290,2227,243,86,14,75,9,97
PALADIN,3214,921,2638,91,8,89,13,77,242
PALADIN,3215,3831,2368,11,87,8,83,7,313
PALADIN,3216,4052,2741,245,82,6,84,13,94
PALADIN,3217,1380,3017,78,14,93,17,88,236
PALADIN,3218,4729,2667,9,97,8,84,13,310
PALADIN,3219,1836,3167,318,15,83,14,92,11
PALADIN,3220,4544,2847,9,101,12,85,13,307
PALADIN,3221,1836,3161,297,15,84,8,100,9
PALADIN,3222,1379,2720,79,12,90,5,90,240
PALADIN,3223,4359,2796,239,93,8,84,15,81
PALADIN,3224,1150,2437,99,10,74,5,78,240
PALADIN,3225,1607,2862,292,13,103,12,88,11
PALADIN,3226,921,3209,94,8,82,13,91,236
PALADIN,3227,4460,2571,237,81,6,94,11,83
PALADIN,3228,1378,2838,312,11,97,14,84,9
PALADIN,3229,4276,2383,243,88,10,81,9,91
PALADIN,3230,1377,2586,313,9,73,4,93,7
PALADIN,3231,4268,2868,5,95,12,92,15,306
PALADIN,3232,4139,2460,239,80,16,83,9,93
PALADIN,3233,1150,2893,91,10,88,13,78,236
PALADIN,3234,1378,2896,318,11,83,12,86,15
PALADIN,3235,1148,2593,332,7,69,6,84,11
PALADIN,3236,1836,3183,296,15,95,12,94,13
PALADIN,3237,919,2790,323,5,83,12,83,7
PALADIN,3238,4478,2478,241,92,14,79,11,97
PALADIN,3239,4101,2237,237,84,10,71,13,97
PALADIN,3240,1609,3064,72,16,83,9,96,232
PALADIN,3241,1377,2798,315,9,77,10,93,11
PALADIN,3242,4011,2792,243,79,12,91,17,80
PALADIN,3243,4739,2325,237,96,16,79,9,79
PALADIN,3244,4703,2946,239,92,8,96,17,70
PALADIN,3245,4354,2326,237,86,10,76,11,98
PALADIN,3246,3530,2949,9,83,12,90,13,310
PALADIN,3247,3457,2934,7,78,4,91,11,322
PALADIN,3248,4453,2657,241,91,10,86,9,89
PALADIN,3249,1379,2909,65,12,105,9,95,238
PALADIN,3250,4814,2456,241,92,12,75,11,99
PALADIN,3251,1379,2852,89,12,91,9,85,240
PALADIN,3252,4775,2364,239,95,6,82,9,75
PALADIN,3253,1150,2773,97,10,75,7,91,236
PALADIN,3254,4058,2287,13,80,14,80,7,327
PALADIN,3255,1837,3154,302,17,87,12,96,15
PALADIN,3256,1378,2902,322,11,89,14,80,11
PALADIN,3257,4009,2763,13,87,12,80,17,316
PALADIN,3258,4087,2327,15,89,10,79,5,323
PALADIN,3259,1377,2805,315,9,95,8,83,13
PALADIN,3260,921,2981,81,8,84,15,92,236
PALADIN,3261,1607,3196,307,13,92,12,88,9
PALADIN,3262,921,2771,84,8,92,13,81,240
PALADIN,3263,3971,2593,239,89,14,80,13,89
PALADIN,3264,4243,2788,7,91,10,87,13,313
PALADIN,3265,1379,2994,78,12,96,15,89,236
PALADIN,3266,920,3107,76,6,97,13,90,238
PALADIN,3267,4874,2211,237,99,14,87,5,68
PALADIN,3268,4578,2514,239,93,8,86,9,75
PALADIN,3269,3797,2795,237,76,12,91,15,93
PALADIN,3270,4641,2267,9,97,8,81,7,311
PALADIN,3271,5002,2472,15,98,4,89,7,306
PALADIN,3272,1377,2941,321,9,77,10,93,9
PALADIN,3273,1378,2967,316,11,84,14,89,13
PALADIN,3274,1378,2929,324,11,74,10,91,13
PALADIN,3275,3767,2860,9,83,12,94,11,316
PALADIN,3276,4032,2632,13,84,10,92,9,317
PALADIN,3277,5013,2761,7,108,10,77,17,310
PALADIN,3278,1150,2734,87,10,81,9,87,234
PALADIN,3279,921,3098,88,8,90,13,83,242
PALADIN,3280,4193,2627,17,88,6,90,7,309
PALADIN,3281,1607,2415,323,13,81,6,75,13
PALADIN,3282,1150,2776,89,10,82,7,90,238
PALADIN,3283,4830,2366,243,91,16,81,11,90
PALADIN,3284,1148,2732,315,7,81,12,81,13
PALADIN,3285,1378,2519,321,11,87,12,77,11
PALADIN,3286,4019,2423,239,85,8,84,7,87
PALADIN,3287,4374,2520,239,93,8,82,11,87
PALADIN,3288,4248,2129,239,83,6,69,11,102
PALADIN,3289,1379,2681,95,12,87,13,79,232
PALADIN,3290,1150,3021,78,10,99,9,92,238
PALADIN,3291,1378,3041,311,11,84,12,88,15
PALADIN,3292,4651,2636,243,94,10,91,9,79
PALADIN,3293,4002,2726,9,89,12,89,13,315
PALADIN,3294,4277,2799,7,95,10,89,13,305
PALADIN,3295,4274,2618,13,95,16,87,9,307
PALADIN,3296,3696,2721,235,72,8,95,11,91
PALADIN,3297,4243,2642,7,89,4,88,11,318
PALADIN,3298,1150,2554,79,10,86,7,88,234
PALADIN,3299,3907,2858,17,83,10,96,13,308
PALADIN,3300,1377,2627,316,9,87,10,80,15
PALADIN,3301,1607,2624,309,13,106,8,82,11
PALADIN,3302,4948,2458,11,100,10,89,7,304
PALADIN,3303,3956,3283,237,76,10,103,15,85
PALADIN,3304,4148,2548,5,93,8,81,11,313
PALADIN,3305,1379,2865,82,12,90,7,89,234
PALADIN,3306,3975,2831,233,81,6,94,13,91
PALADIN,3307,1607,2951,322,13,77,12,88,15
PALADIN,3308,4167,2458,241,85,4,87,11,96
PALADIN,3309,4178,3084,9,89,8,99,13,307
PALADIN,3310,1609,2897,90,16,79,9,92,238
PALADIN,3311,4042,2477,11,85,10,90,11,302
PALADIN,3312,3869,2662,239,77,8,90,11,95
PALADIN,3313,1150,2884,83,10,85,9,91,236
PALADIN,3314,1380,3108,82,14,83,15,98,240
PALADIN,3315,1607,2671,325,13,93,12,75,17
PALADIN,3316,1378,2793,307,11,96,8,84,15
PALADIN,3317,1607,2795,313,13,93,10,83,13
PALADIN,3318,1377,2945,316,9,79,10,92,9
PALADIN,3319,1607,2720,313,13,82,8,86,9
PALADIN,3320,1377,3220,321,9,70,14,96,11
PALADIN,3321,4133,2919,13,87,8,92,13,318
PALADIN,3322,3970,2723,13,90,10,91,9,308
PALADIN,3323,1379,2789,80,12,89,11,90,236
PALADIN,3324,921,2798,93,8,74,9,88,240
PALADIN,3325,1380,2808,94,14,86,11,83,238
PALADIN,3326,4118,2298,239,89,6,71,11,96
PALADIN,3327,4278,3040,239,85,8,99,15,80
PALADIN,3328,1377,2593,315,9,92,8,78,15
PALADIN,3329,1150,3088,79,10,78,15,90,238
PALADIN,3330,1377,2512,325,9,80,8,78,7
PALADIN,3331,920,2600,87,6,96,5,84,240
PALADIN,3332,3748,2728,237,74,12,91,13,93
PALADIN,3333,1607,2723,313,13,97,14,81,13
PALADIN,3334,4961,2239,241,93,6,79,9,84
PALADIN,3335,3709,2704,9,77,6,93,11,315
PALADIN,3336,920,2877,77,6,99,11,87,238
PALADIN,3337,1148,2760,301,7,101,10,81,11
PALADIN,3338,4653,2478,13,98,8,81,11,314
PALADIN,3339,4358,2348,243,85,12,86,7,83
PALADIN,3340,4387,2655,11,94,10,92,9,305
PALADIN,3341,4424,2309,237,93,10,73,7,94
PALADIN,3342,1150,2659,74,10,91,11,88,238
PALADIN,3343,921,3203,79,8,84,15,96,234
PALADIN,3344,4485,2614,7,91,10,92,9,304
PALADIN,3345,1378,2897,315,11,72,12,96,9
PALADIN,3346,1607,2852,317,13,80,10,92,13
PALADIN,3347,4480,2656,237,96,14,85,11,83
PALADIN,3348,3908,2380,243,80,12,84,7,96
PALADIN,3349,4258,2485,243,88,12,93,5,83
PALADIN,3350,4673,2613,235,100,6,80,11,82
PALADIN,3351,3846,2545,11,82,16,90,9,309
PALADIN,3352,3864,2497,243,77,12,85,9,96
PALADIN,3353,1379,2636,83,12,86,9,86,236
PALADIN,3354,1150,2851,77,10,97,11,87,242
PALADIN,3355,4723,2754,243,87,10,100,7,85
PALADIN,3356,1377,2777,311,9,84,8,90,7
PALADIN,3357,5187,2330,237,104,14,76,9,88
PALADIN,3358,1607,2737,314,13,86,14,85,11
PALADIN,3359,4466,2348,11,97,10,71,13,317
PALADIN,3360,1380,2572,96,14,91,11,72,240
PALADIN,3361,4541,2899,239,92,14,91,13,81
