class,seed_index,hp,mp,str,con,dex,int,wis,cha
CLERIC,6004,2980,4446,58,50,49,44,147,181
CLERIC,6005,3168,5249,51,55,38,51,173,155
CLERIC,6006,3356,4737,49,55,36,46,165,159
CLERIC,6007,2949,5147,42,56,54,47,180,142
CLERIC,6008,2047,5025,58,42,35,53,160,168
CLERIC,6009,2111,4775,48,37,53,39,174,162
CLERIC,6010,3343,4476,38,54,47,49,145,175
CLERIC,6011,2802,4859,57,47,48,49,166,161
CLERIC,6012,2896,4543,54,60,42,45,155,171
CLERIC,6013,3627,4990,58,58,36,52,154,166
CLERIC,6014,2732,4943,49,49,46,39,175,160
CLERIC,6015,2786,4921,52,49,49,40,167,159
CLERIC,6016,2615,5086,47,45,51,55,165,160
CLERIC,6017,2607,4675,47,51,52,48,154,166
CLERIC,6018,3146,4660,53,58,45,51,147,159
CLERIC,6019,2393,5345,55,45,50,47,184,149
CLERIC,6020,2874,5174,47,47,51,42,185,144
CLERIC,6021,2684,4647,58,45,52,46,166,150
CLERIC,6022,2643,4874,51,46,41,51,164,167
CLERIC,6023,2682,4286,41,52,52,50,136,182
CLERIC,6024,2800,4894,41,49,43,43,174,168
CLERIC,6025,2664,4824,56,48,51,47,160,163
CLERIC,6026,3136,4986,40,60,42,51,161,165
CLERIC,6027,3055,4742,48,55,49,46,164,156
CLERIC,6028,3299,4859,40,59,42,57,163,168
CLERIC,6029,2067,5164,43,36,46,49,167,173
CLERIC,6030,2908,4988,54,54,44,46,179,149
CLERIC,6031,2845,5094,43,52,40,56,159,166
CLERIC,6032,2614,4746,46,47,63,40,161,168
CLERIC,6033,2617,4399,55,48,57,46,149,160
CLERIC,6034,2773,4247,56,46,43,40,150,174
CLERIC,6035,2993,4983,43,56,45,41,178,153
CLERIC,6036,2355,4849,53,41,54,43,169,158
CLERIC,6037,2564,4934,41,44,51,57,151,166
CLERIC,6038,2483,4847,54,44,60,42,155,169
CLERIC,6039,2333,4661,44,54,53,45,144,179
CLERIC,6040,2550,5191,51,44,66,57,158,154
CLERIC,6041,3033,5192,51,54,59,48,171,143
CLERIC,6042,2701,4473,51,49,48,41,157,161
CLERIC,6043,2859,4645,50,48,47,45,161,176
CLERIC,6044,2108,4561,53,39,49,42,151,183
CLERIC,6045,2887,4769,46,53,47,48,164,159
CLERIC,6046,2671,4896,36,42,44,50,167,167
CLERIC,6047,2250,4697,67,37,45,48,160,153
CLERIC,6048,2157,4526,42,39,54,42,166,164
CLERIC,6049,3016,4939,33,56,47,55,164,160
CLERIC,6050,3406,4824,55,58,46,45,164,146
CLERIC,6051,2348,4913,51,50,45,44,158,167
CLERIC,6052,2825,5152,47,51,55,57,159,162
CLERIC,6053,2796,4817,48,56,48,45,156,165
CLERIC,6054,3357,4884,43,63,47,60,151,163
CLERIC,6055,3003,4753,50,58,54,51,150,159
CLERIC,6056,2799,4886,48,48,61,49,161,159
CLERIC,6057,2531,4681,43,44,52,51,147,169
CLERIC,6058,3103,4807,64,55,41,47,167,152
CLERIC,6059,2333,4750,48,40,59,51,161,164
CLERIC,6060,2787,5142,56,50,51,45,167,153
CLERIC,6061,2538,4768,49,42,53,45,160,168
CLERIC,6062,2412,5177,59,41,52,56,174,135
CLERIC,6063,3156,5017,41,57,41,51,161,167
CLERIC,6064,2086,4551,45,38,57,53,144,169
CLERIC,6065,3304,5046,59,55,53,50,164,161
CLERIC,6066,2272,5124,56,40,43,55,165,161
CLERIC,6067,2617,5196,39,46,50,56,163,159
CLERIC,6068,3044,5218,56,53,51,43,173,151
CLERIC,6069,2733,4932,55,49,50,51,154,168
CLERIC,6070,3053,4837,46,50,52,51,173,149
CLERIC,6071,2661,4513,50,43,50,48,146,191
CLERIC,6072,2923,5218,50,49,40,51,181,147
CLERIC,6073,2737,5031,44,54,54,48,155,157
CLERIC,6074,2214,4762,44,39,57,48,155,171
CLERIC,6075,2199,4704,60,43,57,48,141,171
CLERIC,6076,2685,4623,55,46,47,43,151,174
CLERIC,6077,2385,5455,58,40,41,47,178,156
CLERIC,6078,2446,4711,47,45,50,51,154,166
CLERIC,6079,2644,4695,53,45,52,40,150,181
CLERIC,6080,3559,4561,59,62,46,47,156,160
CLERIC,6081,2631,4403,50,49,36,44,149,174
CLERIC,6082,2457,4688,58,46,53,44,157,160
CLERIC,6083,2859,4924,48,54,47,49,161,163
CLERIC,6084,2722,5279,47,46,44,55,172,158
CLERIC,6085,3114,4749,59,50,50,45,167,147
CLERIC,6086,2722,4515,46,49,48,40,157,172
CLERIC,6087,2566,4998,43,45,57,53,160,159
CLERIC,6088,2807,5184,48,50,53,54,161,165
CLERIC,6089,2786,4896,48,51,55,42,165,158
CLERIC,6090,2326,5024,50,39,59,64,163,152
CLERIC,6091,3478,4893,45,62,47,43,166,156
CLERIC,6092,2362,5140,40,46,50,57,169,145
CLERIC,6093,2481,4727,55,42,42,51,162,171
CLERIC,6094,2482,4642,55,48,46,47,152,174
CLERIC,6095,3165,4524,54,62,44,45,151,164
CLERIC,6096,3022,4495,53,55,39,51,150,163
CLERIC,6097,3412,5317,54,57,51,56,171,150
CLERIC,6098,2336,4828,47,45,56,39,167,158
CLERIC,6099,2837,5495,49,48,48,54,181,148
CLERIC,6100,2888,5178,58,49,57,45,169,142
CLERIC,6101,2012,4711,52,30,52,46,160,173
CLERIC,6102,2810,5007,43,51,41,49,173,161
CLERIC,6103,2884,4935,47,58,36,46,157,168
CLERIC,6104,2275,4836,48,45,57,54,159,154
CLERIC,6105,2847,4916,47,54,44,51,158,166
CLERIC,6106,2560,5093,48,42,50,52,170,165
CLERIC,6107,2653,5287,48,44,45,60,168,154
CLERIC,6108,2934,5054,39,51,51,48,153,183
CLERIC,6109,3197,5001,42,54,45,59,150,173
CLERIC,6110,3092,4823,47,52,60,49,160,154
CLERIC,6111,2710,5427,53,46,45,60,174,143
CLERIC,6112,2373,5187,45,41,50,57,160,164
CLERIC,6113,2726,4826,40,48,55,40,168,172
CLERIC,6114,2650,5013,49,52,47,50,173,148
CLERIC,6115,2396,4470,57,42,66,46,154,153
CLERIC,6116,2607,5343,37,45,42,60,170,162
CLERIC,6117,2641,5267,42,48,47,45,174,163
CLERIC,6118,2260,5095,45,38,57,52,171,150
CLERIC,6119,2566,5120,46,42,46,53,164,165
CLERIC,6120,2875,4689,41,51,49,55,148,166
CLERIC,6121,2922,4991,44,48,51,47,162,170
CLERIC,6122,2937,4980,48,49,50,48,169,154
CLERIC,6123,3155,5142,46,53,44,56,163,159
CLERIC,6124,2457,4553,65,44,45,51,145,169
CLERIC,6125,3408,4928,50,55,46,52,159,164
CLERIC,6126,2912,4384,58,53,40,38,156,164
CLERIC,6127,2966,4583,46,47,57,50,152,173
CLERIC,6128,3090,4702,40,56,52,50,156,162
CLERIC,6129,2526,5189,58,48,52,44,175,147
CLERIC,6130,2810,4618,35,52,61,50,150,171
CLERIC,6131,2947,5103,41,51,56,53,158,178
CLERIC,6132,2540,4999,53,41,38,46,171,166
CLERIC,6133,2583,4958,57,48,44,53,164,157
CLERIC,6134,2984,5262,37,52,52,54,168,160
CLERIC,6135,2927,4126,48,49,50,39,145,186
CLERIC,6136,2852,4871,49,49,46,45,163,166
CLERIC,6137,2857,4577,49,51,52,45,148,166
CLERIC,6138,3037,4611,38,50,54,58,153,165
CLERIC,6139,2913,5381,45,53,43,56,172,153
CLERIC,6140,2745,4603,42,47,51,61,144,174
CLERIC,6141,2684,4963,46,48,55,49,156,166
CLERIC,6142,2535,4603,42,48,52,39,158,174
CLERIC,6143,3250,5217,56,55,33,57,175,140
CLERIC,6144,2671,4836,57,47,44,48,157,163
CLERIC,6145,2791,4263,43,46,55,44,149,179
CLERIC,6146,2518,4941,43,48,44,35,186,158
CLERIC,6147,2635,4846,43,50,47,48,165,158
CLERIC,6148,2619,4689,54,48,46,48,158,175
CLERIC,6149,2289,5012,36,38,53,55,168,159
CLERIC,6150,2881,4583,44,56,34,54,154,169
CLERIC,6151,2192,5371,45,37,55,55,162,169
CLERIC,6152,2198,4799,44,43,53,44,165,173
CLERIC,6153,3230,4791,53,56,41,45,156,166
CLERIC,6154,2872,5314,44,53,39,54,176,147
CLERIC,6155,2314,4679,53,47,47,47,156,162
CLERIC,6156,2431,5526,45,46,41,44,192,155
CLERIC,6157,3105,5300,58,51,48,45,173,151
CLERIC,6158,2429,4989,51,43,58,47,172,151
CLERIC,6159,2953,4977,46,52,43,53,165,155
CLERIC,6160,2252,5470,41,40,56,56,174,150
CLERIC,6161,2831,4863,54,49,59,55,154,156
CLERIC,6162,2641,4985,52,48,52,50,173,147
CLERIC,6163,2607,4915,53,50,47,47,167,146
CLERIC,6164,2579,5250,55,50,39,50,175,151
CLERIC,6165,3103,4546,47,57,52,46,148,164
CLERIC,6166,2848,5273,41,52,45,51,180,143
CLERIC,6167,2781,4589,57,48,43,48,152,171
CLERIC,6168,2742,5026,46,52,46,46,179,149
CLERIC,6169,2787,4823,52,50,43,47,161,160
CLERIC,6170,2583,5129,49,44,54,43,178,151
CLERIC,6171,2691,4537,47,46,48,53,151,168
CLERIC,6172,2819,5225,53,48,46,52,177,147
CLERIC,6173,3184,4332,49,57,43,51,151,166
CLERIC,6174,2479,5059,39,45,51,58,167,166
CLERIC,6175,2892,5075,47,53,49,57,156,174
CLERIC,6176,3490,4548,53,58,49,44,155,178
CLERIC,6177,2535,4607,46,43,55,42,165,164
CLERIC,6178,2960,5016,35,49,60,47,167,161
CLERIC,6179,2561,4806,47,52,58,44,164,155
CLERIC,6180,2818,5616,35,51,56,62,185,144
CLERIC,6181,2672,4741,54,45,42,57,149,177
CLERIC,6182,3100,4995,42,58,45,54,164,165
CLERIC,6183,3466,4358,54,61,42,44,150,164
CLERIC,6184,2547,5193,55,46,54,48,175,148
CLERIC,6185,2743,4741,52,45,52,37,169,163
CLERIC,6186,2727,4832,51,46,54,38,169,162
CLERIC,6187,2968,4595,56,51,46,39,159,168
CLERIC,6188,2781,4870,42,50,42,52,163,165
CLERIC,6189,2469,4705,61,43,56,46,156,159
CLERIC,6190,2531,5068,44,45,46,54,164,168
CLERIC,6191,2616,4671,49,43,56,38,169,165
CLERIC,6192,2522,5172,43,50,40,49,166,166
CLERIC,6193,2688,5081,50,41,46,56,167,161
CLERIC,6194,2983,5219,48,51,52,44,176,148
CLERIC,6195,2873,4895,49,54,33,56,164,163
CLERIC,6196,2765,5007,47,53,45,56,160,152
CLERIC,6197,2809,5270,41,45,49,62,160,164
CLERIC,6198,2422,5026,47,43,49,49,166,167
CLERIC,6199,2744,4759,50,45,47,43,167,158
CLERIC,6200,2952,4840,45,53,65,48,161,148
CLERIC,6201,3196,4973,54,55,45,58,161,157
CLERIC,6202,2747,5088,46,50,55,55,159,167
CLERIC,6203,3168,4656,50,60,47,41,157,173
CLERIC,6204,2840,4869,53,53,44,48,163,157
CLERIC,6205,2816,4824,51,52,38,53,160,162
CLERIC,6206,2428,4753,47,40,42,52,150,178
CLERIC,6207,3187,4903,45,58,44,43,164,165
CLERIC,6208,2153,5354,44,40,54,49,179,154
CLERIC,6209,2765,4916,42,47,50,63,156,157
CLERIC,6210,3089,4906,51,55,49,52,160,151
CLERIC,6211,3406,4861,41,65,52,50,153,158
CLERIC,6212,2431,5047,53,41,55,44,170,165
CLERIC,6213,2452,4979,59,43,49,43,171,166
CLERIC,6214,2837,5452,49,50,41,62,168,159
CLERIC,6215,2194,5126,54,37,50,46,167,170
CLERIC,6216,2557,4419,51,41,41,57,140,181
CLERIC,6217,2666,5074,51,44,44,53,171,163
CLERIC,6218,3103,4706,60,59,52,48,156,145
CLERIC,6219,3238,5008,53,53,52,42,175,156
CLERIC,6220,2355,4997,63,39,47,46,170,152
CLERIC,6221,2854,4571,45,54,42,46,151,177
CLERIC,6222,2659,5246,49,48,38,46,182,161
CLERIC,6223,3123,4869,48,60,49,53,161,155
CLERIC,6224,2309,5209,56,42,41,54,169,159
CLERIC,6225,2477,5059,48,45,38,54,176,156
CLERIC,6226,2696,4725,53,46,45,41,170,157
CLERIC,6227,3203,4832,44,52,57,46,167,156
CLERIC,6228,2976,5033,45,47,48,49,176,165
CLERIC,6229,2533,5336,39,43,53,55,170,167
CLERIC,6230,2616,4559,52,44,49,45,164,162
CLERIC,6231,2749,4842,58,42,47,56,150,159
CLERIC,6232,2976,4676,55,53,43,50,158,164
CLERIC,6233,2944,4725,52,51,49,44,157,171
CLERIC,6234,2845,4704,44,47,45,54,147,182
CLERIC,6235,2919,4649,52,56,46,35,167,161
CLERIC,6236,3188,5036,44,58,42,54,159,168
CLERIC,6237,3055,4606,34,52,53,39,164,169
CLERIC,6238,2067,4797,59,37,56,42,167,157
CLERIC,6239,2801,5112,58,49,49,52,162,161
CLERIC,6240,3328,4545,55,57,37,45,156,173
CLERIC,6241,2341,5057,54,41,49,47,175,161
CLERIC,6242,2465,5321,51,42,61,47,179,141
CLERIC,6243,3065,4762,48,55,43,50,151,175
CLERIC,6244,2962,4446,43,50,58,42,147,170
CLERIC,6245,2837,5036,51,53,45,58,163,159
CLERIC,6246,2627,4961,47,51,39,48,162,169
CLERIC,6247,2686,4704,40,51,56,51,148,172
CLERIC,6248,2478,4836,48,43,47,56,151,169
CLERIC,6249,3018,5442,49,58,37,57,177,146
CLERIC,6250,2832,4568,50,53,56,48,151,159
CLERIC,6251,2352,5226,54,41,48,49,178,149
CLERIC,6252,3491,4397,49,60,47,41,159,165
CLERIC,6253,3077,5222,42,53,45,53,178,151
CLERIC,6254,2795,5278,59,44,41,61,171,151
CLERIC,6255,2272,5207,44,41,47,44,183,158
CLERIC,6256,2332,4988,45,45,48,52,157,167
CLERIC,6257,2495,4233,53,45,54,37,147,178
CLERIC,6258,2913,4645,48,52,49,45,161,164
CLERIC,6259,3561,4753,40,64,43,45,167,166
CLERIC,6260,2620,4897,53,42,54,49,161,168
CLERIC,6261,3035,4838,33,60,56,36,166,170
CLERIC,6262,3258,4248,56,53,50,37,156,165
CLERIC,6263,2755,4602,46,50,51,46,148,186
CLERIC,6264,2802,5306,46,50,49,55,170,148
CLERIC,6265,2393,4818,50,45,47,45,165,167
CLERIC,6266,2605,5251,45,45,44,47,183,146
CLERIC,6267,2582,4607,51,49,52,43,158,163
CLERIC,6268,2580,4648,53,52,40,50,149,172
CLERIC,6269,2800,4919,50,50,57,55,153,163
CLERIC,6270,2749,4832,35,51,42,55,163,151
CLERIC,6271,3272,4761,52,52,53,48,153,166
CLERIC,6272,2520,4967,51,47,44,54,147,171
CLERIC,6273,2913,4939,51,48,51,47,157,164
CLERIC,6274,2756,5177,53,50,42,63,163,157
CLERIC,6275,2725,4838,54,44,47,57,156,165
CLERIC,6276,2784,5027,55,44,43,52,162,165
CLERIC,6277,1787,4740,41,38,44,40,165,177
CLERIC,6278,2915,4638,53,43,47,38,167,163
CLERIC,6279,2431,4838,54,48,44,46,161,162
CLERIC,6280,2780,4940,42,54,50,38,175,160
CLERIC,6281,2772,4816,48,51,59,52,151,166
CLERIC,6282,2843,4863,30,52,61,48,164,159
CLERIC,6283,2381,4600,59,45,43,44,157,168
CLERIC,6284,2370,4821,55,44,40,50,157,176
CLERIC,6285,3186,4747,54,51,52,44,166,159
CLERIC,6286,2541,5226,47,44,46,46,185,159
CLERIC,6287,2869,5290,56,45,45,54,169,153
CLERIC,6288,2932,4749,40,52,55,57,158,161
CLERIC,6289,3131,4531,47,56,53,45,156,156
CLERIC,6290,3045,4816,47,55,47,50,157,166
CLERIC,6291,2893,4764,48,51,45,48,151,167
CLERIC,6292,3129,4263,46,51,39,47,144,185
CLERIC,6293,2402,4886,45,42,46,40,176,175
CLERIC,6294,3130,4621,51,59,41,40,163,156
CLERIC,6295,3102,5311,27,60,48,58,166,167
CLERIC,6296,2855,4886,58,47,41,53,167,162
CLERIC,6297,2292,5068,51,42,47,52,165,169
CLERIC,6298,2448,4857,42,45,71,36,175,136
CLERIC,6299,3008,4994,48,47,40,55,177,146
CLERIC,6300,2862,4929,45,49,42,56,166,153
CLERIC,6301,2314,5145,41,40,52,52,169,173
CLERIC,6302,2837,4967,43,50,50,51,161,155
CLERIC,6303,2730,4568,55,49,52,45,153,168
CLERIC,6304,2667,5184,42,42,42,48,184,151
CLERIC,6305,2641,4637,50,43,55,39,157,171
CLERIC,6306,2985,4532,53,54,39,43,153,171
CLERIC,6307,3056,4631,58,53,38,49,154,170
CLERIC,6308,3580,4153,40,61,44,49,134,179
CLERIC,6309,2666,5096,64,47,45,44,166,156
CLERIC,6310,3085,5209,43,52,54,45,178,138
CLERIC,6311,2469,5063,43,50,49,51,162,157
CLERIC,6312,3037,4790,47,50,47,53,158,159
CLERIC,6313,2570,5252,44,43,57,52,164,164
CLERIC,6314,2362,5358,43,44,51,54,169,159
CLERIC,6315,3087,4889,44,53,53,48,161,168
CLERIC,6316,3109,4774,37,53,48,59,153,157
CLERIC,6317,2273,4677,55,41,43,51,147,176
CLERIC,6318,2424,4942,51,44,64,51,159,156
CLERIC,6319,2927,4712,50,53,49,48,158,158
CLERIC,6320,2950,5146,48,50,47,56,159,159
CLERIC,6321,2341,5173,47,42,54,52,167,157
CLERIC,6322,3493,4803,52,58,45,54,150,166
CLERIC,6323,2688,5460,57,43,47,57,179,140
CLERIC,6324,2846,4875,50,50,52,42,162,167
CLERIC,6325,2923,5112,57,52,37,55,170,156
CLERIC,6326,2154,4944,46,42,62,56,163,146
CLERIC,6327,2338,4718,54,41,58,44,153,170
CLERIC,6328,3007,4734,58,53,54,46,155,158
CLERIC,6329,2674,4909,45,43,44,56,157,169
CLERIC,6330,2554,4883,45,47,51,56,160,159
CLERIC,6331,2822,4736,53,51,47,49,153,177
CLERIC,6332,2675,5107,56,45,36,48,165,162
CLERIC,6333,2795,5128,41,48,52,57,163,155
CLERIC,6334,2917,4967,55,57,43,43,168,155
CLERIC,6335,2391,4606,44,40,45,49,165,176
CLERIC,6336,2452,4857,51,42,41,50,155,171
CLERIC,6337,3010,4654,51,58,53,50,151,164
CLERIC,6338,2898,5022,44,44,45,53,178,154
CLERIC,6339,3284,4712,48,59,49,44,157,170
CLERIC,6340,2657,4803,56,46,48,57,154,159
CLERIC,6341,2591,4861,60,47,31,52,159,166
CLERIC,6342,2828,5322,46,47,44,52,184,152
CLERIC,6343,2121,5650,48,39,42,57,180,150
CLERIC,6344,2928,5456,55,50,42,57,167,158
CLERIC,6345,2624,5064,49,47,51,44,177,152
CLERIC,6346,2626,4864,45,44,55,45,157,174
CLERIC,6347,2548,4850,41,51,51,41,167,169
CLERIC,6348,3129,4786,45,51,60,51,160,151
CLERIC,6349,2898,5132,42,55,54,50,175,142
CLERIC,6350,3052,4247,44,49,52,43,144,182
CLERIC,6351,2395,4964,46,44,45,37,182,159
CLERIC,6352,2448,4166,53,49,50,42,135,185
CLERIC,6353,2693,5101,45,47,49,51,166,166
CLERIC,6354,3223,4837,38,64,37,40,168,161
CLERIC,6355,2652,4902,43,44,53,58,164,149
CLERIC,6356,2935,4705,54,54,36,45,153,182
CLERIC,6357,3032,5231,42,51,45,46,179,157
CLERIC,6358,2684,5081,44,49,51,53,160,165
CLERIC,6359,3299,4472,50,61,49,33,165,162
CLERIC,6360,2988,4623,54,56,47,47,162,151
CLERIC,6361,2648,4912,46,45,44,59,154,164
CLERIC,6362,3765,4173,44,68,51,41,150,171
CLERIC,6363,3245,4825,53,54,55,56,155,164
CLERIC,6364,3115,4726,45,51,50,41,166,166
CLERIC,6365,2261,4759,41,42,56,49,165,164
CLERIC,6366,2384,4654,44,43,41,65,140,189
CLERIC,6367,2632,5407,52,47,49,57,170,150
CLERIC,6368,2897,5211,54,50,40,49,172,162
CLERIC,6369,2438,4435,43,48,57,49,137,183
CLERIC,6370,3027,4900,52,57,41,51,167,153
CLERIC,6371,3046,4675,53,53,51,37,171,149
CLERIC,6372,2883,5236,44,54,44,51,166,169
CLERIC,6373,3225,5075,52,55,54,49,176,142
CLERIC,6374,2826,4398,48,50,47,40,153,176
CLERIC,6375,2608,4539,48,47,50,38,166,173
CLERIC,6376,2472,4874,45,50,46,44,162,163
CLERIC,6377,2659,4594,47,46,44,50,156,165
CLERIC,6378,3302,4845,48,60,49,42,163,165
CLERIC,6379,2354,5020,50,46,37,54,159,165
CLERIC,6380,3519,4699,39,59,47,46,158,170
CLERIC,6381,2656,5211,51,46,50,54,173,153
CLERIC,6382,3315,4744,39,56,47,43,166,172
CLERIC,6383,2336,5164,46,40,44,53,169,167
CLERIC,6384,2910,4892,46,52,47,40,165,165
CLERIC,6385,2988,4861,52,52,45,49,164,168
CLERIC,6386,2662,4699,53,48,44,42,153,181
CLERIC,6387,2980,4332,54,57,54,39,146,165
CLERIC,6388,2607,4700,48,47,47,55,146,173
CLERIC,6389,2974,5146,43,50,55,39,184,152
CLERIC,6390,2837,5188,59,53,41,52,164,164
CLERIC,6391,3091,5178,43,57,40,43,177,153
CLERIC,6392,3066,4959,49,51,51,45,169,165
CLERIC,6393,2978,5103,51,51,42,53,157,169
CLERIC,6394,2124,5114,54,35,47,51,168,165
CLERIC,6395,2564,4785,52,43,51,57,156,167
CLERIC,6396,2457,5017,49,41,41,46,177,161
CLERIC,6397,2517,5284,55,40,52,50,171,166
CLERIC,6398,2585,4724,45,48,43,49,162,166
CLERIC,6399,2421,5057,43,44,54,50,168,163
CLERIC,6400,2028,4429,49,37,51,44,152,177
CLERIC,6401,2004,4790,52,37,36,50,157,176
CLERIC,6402,2949,4963,48,53,31,50,173,159
CLERIC,6403,2976,4964,56,48,46,46,165,158
CLERIC,6404,3028,4997,35,55,58,56,158,153
CLERIC,6405,3148,5437,49,59,38,56,175,152
CLERIC,6406,3197,4952,42,57,43,51,162,156
CLERIC,6407,3155,4934,63,54,43,53,156,158
CLERIC,6408,2883,5006,43,48,45,55,176,148
CLERIC,6409,3112,4701,41,55,54,43,165,165
CLERIC,6410,2792,4924,34,53,44,51,165,161
CLERIC,6411,2951,4630,52,49,47,50,153,171
CLERIC,6412,2874,5063,47,50,39,52,173,153
CLERIC,6413,3145,4805,51,60,47,48,159,163
CLERIC,6414,3003,5125,60,50,47,47,165,161
CLERIC,6415,2911,4762,36,55,62,43,156,162
CLERIC,6416,3007,5157,28,61,49,54,172,148
CLERIC,6417,2696,4895,52,50,40,54,164,151
CLERIC,6418,3204,4277,51,56,47,50,144,182
CLERIC,6419,2284,4880,62,40,48,55,148,169
CLERIC,6420,2843,4735,45,50,52,49,162,171
CLERIC,6421,2385,5116,32,42,59,61,157,169
CLERIC,6422,2571,4662,46,43,52,36,169,163
CLERIC,6423,2645,5102,50,44,45,67,148,175
CLERIC,6424,3052,4874,37,62,43,48,163,153
CLERIC,6425,3516,5040,48,60,46,49,164,153
CLERIC,6426,2684,5161,53,47,40,47,170,156
CLERIC,6427,2788,4330,46,52,46,39,147,179
CLERIC,6428,3658,4832,42,65,52,58,155,159
CLERIC,6429,2698,4635,57,50,39,53,142,178
CLERIC,6430,2451,4741,48,47,44,48,166,159
CLERIC,6431,2200,4827,43,42,59,47,165,166
CLERIC,6432,2277,5031,56,38,50,46,180,151
CLERIC,6433,3178,4700,47,53,55,45,161,160
CLERIC,6434,2582,5169,46,43,48,61,155,164
CLERIC,6435,2922,4679,59,53,38,49,147,182
CLERIC,6436,2361,4946,55,40,46,51,170,151
CLERIC,6437,1959,4918,43,38,51,47,157,176
CLERIC,6438,2638,5268,51,47,51,51,169,151
CLERIC,6439,2342,5131,61,40,46,38,178,159
CLERIC,6440,2940,4596,49,51,31,48,152,179
CLERIC,6441,2761,4710,58,57,46,42,155,168
CLERIC,6442,3083,5237,47,54,37,62,174,144
CLERIC,6443,2898,4833,49,56,44,40,165,161
CLERIC,6444,2680,4702,43,51,56,42,160,169
CLERIC,6445,3021,5108,51,51,37,55,173,164
CLERIC,6446,2588,4588,40,42,66,36,158,173
CLERIC,6447,2692,4671,50,40,53,67,140,168
CLERIC,6448,2392,5189,55,43,55,45,178,145
CLERIC,6449,2515,4877,49,43,47,51,158,161
CLERIC,6450,2607,4702,51,48,40,41,162,177
CLERIC,6451,2323,4940,64,40,56,56,157,152
CLERIC,6452,2699,4515,41,49,41,48,155,171
CLERIC,6453,2456,4622,56,50,53,47,152,163
CLERIC,6454,2250,5532,56,45,45,47,185,150
CLERIC,6455,3203,4887,47,59,49,50,154,173
CLERIC,6456,2590,4648,45,44,47,52,163,159
CLERIC,6457,2503,5191,48,45,50,55,172,148
CLERIC,6458,2690,4890,56,47,41,38,173,167
CLERIC,6459,3172,4970,45,57,48,53,166,155
CLERIC,6460,3099,4662,58,54,49,43,158,164
CLERIC,6461,2891,4854,40,54,55,56,161,160
CLERIC,6462,2771,4779,49,45,50,55,148,174
CLERIC,6463,3201,5302,43,52,55,57,172,150
CLERIC,6464,3120,4368,64,47,49,46,143,175
CLERIC,6465,2740,4155,48,42,56,48,136,194
CLERIC,6466,2541,5283,48,38,44,48,180,162
CLERIC,6467,3226,4934,41,54,36,43,180,159
CLERIC,6468,2540,4673,49,48,44,41,160,172
CLERIC,6469,2212,5333,43,40,45,54,177,152
CLERIC,6470,3013,4969,53,54,53,50,157,166
CLERIC,6471,2715,4990,45,55,53,46,161,161
CLERIC,6472,2674,5496,44,45,47,54,187,150
CLERIC,6473,2689,5027,51,53,43,48,164,157
CLERIC,6474,2975,4493,45,49,54,46,154,164
CLERIC,6475,2791,4468,50,47,51,43,151,172
CLERIC,6476,2702,5247,44,46,37,53,172,162
CLERIC,6477,2662,5304,55,43,43,63,163,161
CLERIC,6478,2558,4844,56,50,48,47,167,150
CLERIC,6479,2806,5109,51,50,44,53,164,165
CLERIC,6480,2260,5369,44,40,47,60,168,155
CLERIC,6481,2766,5068,53,49,38,55,171,164
CLERIC,6482,2516,5060,53,41,60,49,167,158
CLERIC,6483,2442,4569,43,44,56,46,154,181
CLERIC,6484,2642,4805,51,47,54,46,158,160
CLERIC,6485,2928,5700,47,44,52,52,190,143
CLERIC,6486,2407,4778,51,44,61,52,153,166
CLERIC,6487,2580,5133,52,45,58,59,152,161
CLERIC,6488,2648,5026,39,44,57,63,156,172
CLERIC,6489,2696,5076,39,57,48,51,161,161
CLERIC,6490,2961,4526,55,53,43,41,159,167
CLERIC,6491,2272,5148,48,40,40,62,156,176
CLERIC,6492,2632,4986,55,46,45,52,161,166
CLERIC,6493,3122,4807,49,60,37,50,156,165
CLERIC,6494,3212,4866,40,55,44,52,168,159
CLERIC,6495,2716,4688,43,49,45,51,154,171
CLERIC,6496,3105,4910,37,57,59,39,179,146
CLERIC,6497,2774,4173,45,48,49,40,151,178
CLERIC,6498,2438,5150,57,46,51,54,172,135
CLERIC,6499,3140,5033,48,57,47,43,172,161
CLERIC,6500,2464,5017,67,37,42,45,170,161
CLERIC,6501,2966,5010,54,47,45,49,162,166
CLERIC,6502,2249,4876,56,38,37,54,159,174
CLERIC,6503,2925,4979,50,47,59,46,169,149
CLERIC,6504,2488,4637,45,47,48,50,149,167
CLERIC,6505,2975,5034,59,50,51,44,174,162
CLERIC,6506,2694,5274,50,49,52,42,171,167
CLERIC,6507,2781,4147,40,52,46,34,149,190
CLERIC,6508,2300,4959,42,39,45,53,156,174
CLERIC,6509,2681,5270,41,47,57,44,182,150
CLERIC,6510,3271,4483,50,60,44,40,151,178
CLERIC,6511,3191,4465,50,58,37,40,150,186
CLERIC,6512,2476,5104,55,43,42,55,163,161
CLERIC,6513,2755,4943,38,50,58,43,165,158
CLERIC,6514,2189,4633,44,40,53,42,161,167
CLERIC,6515,2708,4502,52,48,43,34,166,166
CLERIC,6516,2431,5082,47,49,45,61,161,163
CLERIC,6517,2409,4812,46,44,52,45,173,157
CLERIC,6518,1998,5091,46,32,59,55,175,157
CLERIC,6519,2553,5338,38,47,49,47,185,160
CLERIC,6520,3276,4707,42,64,66,38,151,163
